id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4018126804,4,"{'id': '615', 'text': 'Jumpball'}",Isaiah Stewart vs. Jock Landale (Ty Jerome gains possession),0,0,1,12:00,False,0,{'id': '29'},"[{'athlete': {'id': '3146557'}}, {'athlete': {'id': '4432810'}}, {'athlete': {'id': '4065733'}}]",2025-10-07T00:10:28Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4018126807,7,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jaylen Wells makes 24-foot three pointer (Santi Aldama assists),0,3,1,11:46,True,3,{'id': '29'},"[{'athlete': {'id': '5112087'}}, {'athlete': {'id': '4593125'}}]",2025-10-07T00:10:38Z,True,"{'x': 14, 'y': 22}",706.0
4018126809,9,"{'id': '131', 'text': 'Pullup Jump Shot'}",Cade Cunningham makes 16-foot pullup jump shot,2,3,1,11:27,True,2,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-10-07T00:10:58Z,True,"{'x': 32, 'y': 15}",687.0
40181268010,10,"{'id': '133', 'text': 'Pullup Bank Jump Shot'}",Santi Aldama misses 18-foot two point shot,2,3,1,11:06,False,0,{'id': '29'},[{'athlete': {'id': '4593125'}}],2025-10-07T00:11:18Z,True,"{'x': 40, 'y': 11}",666.0
40181268011,11,"{'id': '155', 'text': 'Defensive Rebound'}",Tobias Harris defensive rebound,2,3,1,11:02,False,0,{'id': '8'},[{'athlete': {'id': '6440'}}],2025-10-07T00:11:22Z,False,"{'x': 40, 'y': 11}",662.0
40181268012,12,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Ausar Thompson misses 9-foot two point shot,2,3,1,10:54,False,0,{'id': '8'},[{'athlete': {'id': '4684742'}}],2025-10-07T00:11:30Z,True,"{'x': 18, 'y': 7}",654.0
40181268013,13,"{'id': '155', 'text': 'Defensive Rebound'}",Santi Aldama defensive rebound,2,3,1,10:52,False,0,{'id': '29'},[{'athlete': {'id': '4593125'}}],2025-10-07T00:11:32Z,False,"{'x': 18, 'y': 7}",652.0
40181268014,14,"{'id': '45', 'text': 'Personal Foul'}",Isaiah Stewart personal foul,2,3,1,10:44,False,0,{'id': '8'},[{'athlete': {'id': '4432810'}}],2025-10-07T00:11:44Z,False,"{'x': 29, 'y': -2}",644.0
40181268016,16,"{'id': '131', 'text': 'Pullup Jump Shot'}",Kentavious Caldwell-Pope misses 15-foot pullup jump shot,2,3,1,10:38,False,0,{'id': '29'},[{'athlete': {'id': '2581018'}}],2025-10-07T00:12:09Z,True,"{'x': 16, 'y': 13}",638.0
40181268017,17,"{'id': '155', 'text': 'Defensive Rebound'}",Isaiah Stewart defensive rebound,2,3,1,10:36,False,0,{'id': '8'},[{'athlete': {'id': '4432810'}}],2025-10-07T00:12:11Z,False,"{'x': 16, 'y': 13}",636.0
40181268018,18,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Jock Landale blocks Isaiah Stewart 's 2-foot two point shot,2,3,1,10:16,False,0,{'id': '8'},"[{'athlete': {'id': '4432810'}}, {'athlete': {'id': '3146557'}}]",2025-10-07T00:12:31Z,True,"{'x': 26, 'y': 3}",616.0
40181268020,20,"{'id': '156', 'text': 'Offensive Rebound'}",Isaiah Stewart offensive rebound,2,3,1,10:11,False,0,{'id': '8'},[{'athlete': {'id': '4432810'}}],2025-10-07T00:12:36Z,False,"{'x': 26, 'y': 3}",611.0
