id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4017049994,4,"{'id': '615', 'text': 'Jumpball'}",Joel Embiid vs. Walker Kessler (Collin Sexton gains possession),0,0,1,12:00,False,0,{'id': '26'},"[{'athlete': {'id': '4433136'}}, {'athlete': {'id': '3059318'}}, {'athlete': {'id': '4277811'}}]",2024-12-29T02:41:24Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4017049997,7,"{'id': '63', 'text': 'Lost Ball Turnover'}",Cody Williams lost ball turnover (Kelly Oubre Jr. steals),0,0,1,11:33,False,0,{'id': '26'},"[{'athlete': {'id': '4895758'}}, {'athlete': {'id': '3133603'}}]",2024-12-29T02:41:48Z,False,"{'x': 25, 'y': 15}",693.0
4017049999,9,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Kelly Oubre Jr. bad pass (Collin Sexton steals),0,0,1,11:30,False,0,{'id': '20'},"[{'athlete': {'id': '3133603'}}, {'athlete': {'id': '4277811'}}]",2024-12-29T02:41:51Z,False,"{'x': 22, 'y': 36}",690.0
40170499911,11,"{'id': '92', 'text': 'Jump Shot'}",Lauri Markkanen misses 25-foot three point jumper,0,0,1,11:21,False,0,{'id': '26'},[{'athlete': {'id': '4066336'}}],2024-12-29T02:42:01Z,True,"{'x': 11, 'y': 22}",681.0
40170499912,12,"{'id': '155', 'text': 'Defensive Rebound'}",Caleb Martin defensive rebound,0,0,1,11:15,False,0,{'id': '20'},[{'athlete': {'id': '3138160'}}],2024-12-29T02:42:07Z,False,"{'x': 11, 'y': 22}",675.0
40170499913,13,"{'id': '92', 'text': 'Jump Shot'}",Paul George makes 25-foot three point jumper (Kelly Oubre Jr. assists),3,0,1,11:06,True,3,{'id': '20'},"[{'athlete': {'id': '4251'}}, {'athlete': {'id': '3133603'}}]",2024-12-29T02:42:15Z,True,"{'x': 25, 'y': 25}",666.0
40170499915,15,"{'id': '92', 'text': 'Jump Shot'}",Jordan Clarkson makes 23-foot jumper (Collin Sexton assists),3,2,1,10:48,True,2,{'id': '26'},"[{'athlete': {'id': '2528426'}}, {'athlete': {'id': '4277811'}}]",2024-12-29T02:42:32Z,True,"{'x': 11, 'y': 18}",648.0
40170499917,17,"{'id': '131', 'text': 'Pullup Jump Shot'}",Tyrese Maxey misses 27-foot three point pullup jump shot,3,2,1,10:25,False,0,{'id': '20'},[{'athlete': {'id': '4431678'}}],2024-12-29T02:42:56Z,True,"{'x': 34, 'y': 26}",625.0
40170499918,18,"{'id': '155', 'text': 'Defensive Rebound'}",Walker Kessler defensive rebound,3,2,1,10:21,False,0,{'id': '26'},[{'athlete': {'id': '4433136'}}],2024-12-29T02:43:00Z,False,"{'x': 34, 'y': 26}",621.0
40170499919,19,"{'id': '45', 'text': 'Personal Foul'}",Kelly Oubre Jr. personal foul,3,2,1,10:13,False,0,{'id': '20'},[{'athlete': {'id': '3133603'}}],2024-12-29T02:43:11Z,False,"{'x': 17, 'y': 12}",613.0
40170499921,21,"{'id': '92', 'text': 'Jump Shot'}",Lauri Markkanen makes 28-foot three point jumper (Collin Sexton assists),3,5,1,10:02,True,3,{'id': '26'},"[{'athlete': {'id': '4066336'}}, {'athlete': {'id': '4277811'}}]",2024-12-29T02:43:43Z,True,"{'x': 14, 'y': 26}",602.0
40170499923,23,"{'id': '132', 'text': 'Step Back Jump Shot'}",Paul George misses 24-foot three point step back jumpshot,3,5,1,9:48,False,0,{'id': '20'},[{'athlete': {'id': '4251'}}],2024-12-29T02:43:57Z,True,"{'x': 14, 'y': 22}",588.0
40170499924,24,"{'id': '155', 'text': 'Defensive Rebound'}",Lauri Markkanen defensive rebound,3,5,1,9:45,False,0,{'id': '26'},[{'athlete': {'id': '4066336'}}],2024-12-29T02:44:00Z,False,"{'x': 14, 'y': 22}",585.0
40170499925,25,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jordan Clarkson misses 25-foot three point pullup jump shot,3,5,1,9:33,False,0,{'id': '26'},[{'athlete': {'id': '2528426'}}],2024-12-29T02:44:13Z,True,"{'x': 37, 'y': 23}",573.0
40170499926,26,"{'id': '156', 'text': 'Offensive Rebound'}",Walker Kessler offensive rebound,3,5,1,9:30,False,0,{'id': '26'},[{'athlete': {'id': '4433136'}}],2024-12-29T02:44:16Z,False,"{'x': 37, 'y': 23}",570.0
40170499927,27,"{'id': '126', 'text': 'Layup Driving Reverse'}",Joel Embiid blocks Lauri Markkanen 's 2-foot two point shot,3,5,1,9:26,False,0,{'id': '26'},"[{'athlete': {'id': '4066336'}}, {'athlete': {'id': '3059318'}}]",2024-12-29T02:44:20Z,True,"{'x': 28, 'y': 1}",566.0
40170499929,29,"{'id': '156', 'text': 'Offensive Rebound'}",Walker Kessler offensive rebound,3,5,1,9:20,False,0,{'id': '26'},[{'athlete': {'id': '4433136'}}],2024-12-29T02:44:26Z,False,"{'x': 28, 'y': 1}",560.0
40170499930,30,"{'id': '138', 'text': 'Putback Dunk Shot'}",Walker Kessler makes dunk,3,7,1,9:20,True,2,{'id': '26'},[{'athlete': {'id': '4433136'}}],2024-12-29T02:44:25Z,True,"{'x': 25, 'y': 0}",560.0
40170499931,31,"{'id': '92', 'text': 'Jump Shot'}",Joel Embiid misses 12-foot jumper,3,7,1,9:03,False,0,{'id': '20'},[{'athlete': {'id': '3059318'}}],2024-12-29T02:44:41Z,True,"{'x': 15, 'y': 8}",543.0
40170499932,32,"{'id': '155', 'text': 'Defensive Rebound'}",Collin Sexton defensive rebound,3,7,1,9:01,False,0,{'id': '26'},[{'athlete': {'id': '4277811'}}],2024-12-29T02:44:43Z,False,"{'x': 15, 'y': 8}",541.0
40170499933,33,"{'id': '131', 'text': 'Pullup Jump Shot'}",Collin Sexton misses 24-foot three point pullup jump shot,3,7,1,8:54,False,0,{'id': '26'},[{'athlete': {'id': '4277811'}}],2024-12-29T02:44:51Z,True,"{'x': 44, 'y': 17}",534.0
