id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100584,4,"{'id': '615', 'text': 'Jumpball'}",Myles Turner vs. Daniel Gafford,0,0,1,12:00,False,0,{'id': '6'},"[{'athlete': {'id': '4278049'}}, {'athlete': {'id': '3133628'}}]",2025-11-11T01:40:35Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100588,8,"{'id': '110', 'text': 'Driving Layup Shot'}",Max Christie makes driving layup (Daniel Gafford assists),0,2,1,11:40,True,2,{'id': '6'},"[{'athlete': {'id': '4432582'}}, {'athlete': {'id': '4278049'}}]",2025-11-11T01:40:58Z,True,"{'x': 24, 'y': 1}",2,700.0
40181005810,10,"{'id': '42', 'text': 'Offensive Foul'}",Gary Trent Jr. offensive foul,0,2,1,11:22,False,0,{'id': '15'},[{'athlete': {'id': '4277843'}}],2025-11-11T01:41:15Z,False,"{'x': 48, 'y': 0}",0,682.0
40181005812,12,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Gary Trent Jr. turnover,0,2,1,11:22,False,0,{'id': '15'},[{'athlete': {'id': '4277843'}}],2025-11-11T01:41:15Z,False,"{'x': 48, 'y': 0}",0,682.0
40181005813,13,"{'id': '90', 'text': 'Out of Bounds - Bad Pass Turnover'}",Brandon Williams out of bounds bad pass turnover,0,2,1,11:10,False,0,{'id': '6'},[{'athlete': {'id': '4397040'}}],2025-11-11T01:41:52Z,False,"{'x': 30, 'y': 6}",0,670.0
40181005814,14,"{'id': '130', 'text': 'Floating Jump Shot'}",Myles Turner makes 10-foot two point shot,2,2,1,10:55,True,2,{'id': '15'},[{'athlete': {'id': '3133628'}}],2025-11-11T01:42:08Z,True,"{'x': 22, 'y': 11}",2,655.0
40181005816,16,"{'id': '45', 'text': 'Personal Foul'}",Ryan Rollins personal foul,2,2,1,10:47,False,0,{'id': '15'},[{'athlete': {'id': '4591725'}}],2025-11-11T01:42:20Z,False,"{'x': 42, 'y': 13}",0,647.0
40181005818,18,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Daniel Gafford bad pass (Myles Turner steals),2,2,1,10:40,False,0,{'id': '6'},"[{'athlete': {'id': '4278049'}}, {'athlete': {'id': '3133628'}}]",2025-11-11T01:42:40Z,False,"{'x': 29, 'y': 19}",0,640.0
40181005820,20,"{'id': '113', 'text': 'Running Jump Shot'}",AJ Green misses 24-foot three point shot,2,2,1,10:35,False,0,{'id': '15'},[{'athlete': {'id': '4397475'}}],2025-11-11T01:42:45Z,True,"{'x': 46, 'y': 14}",3,635.0
40181005821,21,"{'id': '155', 'text': 'Defensive Rebound'}",P.J. Washington defensive rebound,2,2,1,10:32,False,0,{'id': '6'},[{'athlete': {'id': '4278078'}}],2025-11-11T01:42:48Z,False,"{'x': 46, 'y': 14}",0,632.0
