id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100504,4,"{'id': '615', 'text': 'Jumpball'}",Jalen Duren vs. Andre Drummond (Kelly Oubre Jr. gains possession),0,0,1,12:00,False,0,{'id': '20'},"[{'athlete': {'id': '6585'}}, {'athlete': {'id': '4433621'}}, {'athlete': {'id': '3133603'}}]",2025-11-10T00:41:15Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100507,7,"{'id': '96', 'text': 'Dunk Shot'}",Kelly Oubre Jr. makes dunk (Andre Drummond assists),0,2,1,11:53,True,2,{'id': '20'},"[{'athlete': {'id': '3133603'}}, {'athlete': {'id': '6585'}}]",2025-11-10T00:41:17Z,True,"{'x': 26, 'y': 0}",2,713.0
4018100509,9,"{'id': '110', 'text': 'Driving Layup Shot'}",Cade Cunningham misses driving layup,0,2,1,11:34,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-11-10T00:41:36Z,True,"{'x': 24, 'y': 2}",2,694.0
40181005010,10,"{'id': '156', 'text': 'Offensive Rebound'}",Jalen Duren offensive rebound,0,2,1,11:32,False,0,{'id': '8'},[{'athlete': {'id': '4433621'}}],2025-11-10T00:41:38Z,False,"{'x': 24, 'y': 2}",0,692.0
40181005011,11,"{'id': '44', 'text': 'Shooting Foul'}",Tyrese Maxey shooting foul,0,2,1,11:24,False,0,{'id': '20'},[{'athlete': {'id': '4431678'}}],2025-11-10T00:41:47Z,False,"{'x': 26, 'y': 27}",0,684.0
40181005013,13,"{'id': '100', 'text': 'Free Throw - 1 of 3'}",Duncan Robinson makes free throw 1 of 3,1,2,1,11:24,True,1,{'id': '8'},[{'athlete': {'id': '3157465'}}],2025-11-10T00:42:16Z,True,"{'x': -214748340, 'y': -214748365}",1,684.0
40181005014,14,"{'id': '101', 'text': 'Free Throw - 2 of 3'}",Duncan Robinson makes free throw 2 of 3,2,2,1,11:24,True,1,{'id': '8'},[{'athlete': {'id': '3157465'}}],2025-11-10T00:42:39Z,True,"{'x': -214748340, 'y': -214748365}",1,684.0
40181005015,15,"{'id': '102', 'text': 'Free Throw - 3 of 3'}",Duncan Robinson makes free throw 3 of 3,3,2,1,11:24,True,1,{'id': '8'},[{'athlete': {'id': '3157465'}}],2025-11-10T00:42:54Z,True,"{'x': -214748340, 'y': -214748365}",1,684.0
40181005016,16,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",VJ Edgecombe misses two point shot,3,2,1,11:10,False,0,{'id': '20'},[{'athlete': {'id': '5124612'}}],2025-11-10T00:43:10Z,True,"{'x': 24, 'y': 1}",2,670.0
40181005017,17,"{'id': '155', 'text': 'Defensive Rebound'}",Ronald Holland II defensive rebound,3,2,1,11:09,False,0,{'id': '8'},[{'athlete': {'id': '4683771'}}],2025-11-10T00:43:11Z,False,"{'x': 24, 'y': 1}",0,669.0
40181005018,18,"{'id': '92', 'text': 'Jump Shot'}",Ronald Holland II makes 26-foot three point jumper (Cade Cunningham assists),6,2,1,10:59,True,3,{'id': '8'},"[{'athlete': {'id': '4683771'}}, {'athlete': {'id': '4432166'}}]",2025-11-10T00:43:22Z,True,"{'x': 11, 'y': 22}",3,659.0
40181005020,20,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Tyrese Maxey misses 2-foot two point shot,6,2,1,10:39,False,0,{'id': '20'},[{'athlete': {'id': '4431678'}}],2025-11-10T00:43:42Z,True,"{'x': 22, 'y': 1}",2,639.0
40181005021,21,"{'id': '156', 'text': 'Offensive Rebound'}",Kelly Oubre Jr. offensive rebound,6,2,1,10:36,False,0,{'id': '20'},[{'athlete': {'id': '3133603'}}],2025-11-10T00:43:45Z,False,"{'x': 22, 'y': 1}",0,636.0
40181005022,22,"{'id': '131', 'text': 'Pullup Jump Shot'}",Kelly Oubre Jr. misses 7-foot pullup jump shot,6,2,1,10:35,False,0,{'id': '20'},[{'athlete': {'id': '3133603'}}],2025-11-10T00:43:46Z,True,"{'x': 31, 'y': 5}",2,635.0
