id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4017052804,4,"{'id': '615', 'text': 'Jumpball'}",Kel'el Ware vs. Nikola Vucevic (Tyler Herro gains possession),0,0,1,12:00,False,0,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '6478'}}, {'athlete': {'id': '4395725'}}]",2025-02-05T01:12:15Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4017052807,7,"{'id': '131', 'text': 'Pullup Jump Shot'}",Duncan Robinson makes 25-foot three pointer,3,0,1,11:45,True,3,{'id': '14'},[{'athlete': {'id': '3157465'}}],2025-02-05T01:12:27Z,True,"{'x': 21, 'y': 26}",705.0
4017052808,8,"{'id': '86', 'text': 'Out of Bounds - Step Turnover'}",Coby White steps out of bounds turnover,3,0,1,11:24,False,0,{'id': '4'},[{'athlete': {'id': '4395651'}}],2025-02-05T01:12:50Z,False,"{'x': 49, 'y': 7}",684.0
4017052809,9,"{'id': '92', 'text': 'Jump Shot'}",Duncan Robinson makes 23-foot three point jumper (Bam Adebayo assists),6,0,1,11:11,True,3,{'id': '14'},"[{'athlete': {'id': '3157465'}}, {'athlete': {'id': '4066261'}}]",2025-02-05T01:13:12Z,True,"{'x': 2, 'y': 2}",671.0
40170528011,11,"{'id': '92', 'text': 'Jump Shot'}",Lonzo Ball misses 22-foot three point jumper,6,0,1,11:05,False,0,{'id': '4'},[{'athlete': {'id': '4066421'}}],2025-02-05T01:13:17Z,True,"{'x': 48, 'y': 1}",665.0
40170528012,12,"{'id': '155', 'text': 'Defensive Rebound'}",Duncan Robinson defensive rebound,6,0,1,11:02,False,0,{'id': '14'},[{'athlete': {'id': '3157465'}}],2025-02-05T01:13:20Z,False,"{'x': 48, 'y': 1}",662.0
40170528013,13,"{'id': '63', 'text': 'Lost Ball Turnover'}",Duncan Robinson lost ball turnover (Josh Giddey steals),6,0,1,10:55,False,0,{'id': '14'},"[{'athlete': {'id': '3157465'}}, {'athlete': {'id': '4871145'}}]",2025-02-05T01:13:27Z,False,"{'x': 47, 'y': 25}",655.0
40170528015,15,"{'id': '44', 'text': 'Shooting Foul'}",Duncan Robinson shooting foul,6,0,1,10:51,False,0,{'id': '14'},[{'athlete': {'id': '3157465'}}],2025-02-05T01:13:31Z,False,"{'x': 19, 'y': 10}",651.0
40170528017,17,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Josh Giddey makes free throw 1 of 2,6,1,1,10:51,True,1,{'id': '4'},[{'athlete': {'id': '4871145'}}],2025-02-05T01:13:56Z,True,"{'x': -214748340, 'y': -214748365}",651.0
40170528018,18,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Josh Giddey makes free throw 2 of 2,6,2,1,10:51,True,1,{'id': '4'},[{'athlete': {'id': '4871145'}}],2025-02-05T01:14:11Z,True,"{'x': -214748340, 'y': -214748365}",651.0
40170528019,19,"{'id': '130', 'text': 'Floating Jump Shot'}",Kel'el Ware misses 5-foot two point shot,6,2,1,10:44,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-02-05T01:14:23Z,True,"{'x': 28, 'y': 6}",644.0
40170528020,20,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Vucevic defensive rebound,6,2,1,10:41,False,0,{'id': '4'},[{'athlete': {'id': '6478'}}],2025-02-05T01:14:26Z,False,"{'x': 28, 'y': 6}",641.0
40170528021,21,"{'id': '113', 'text': 'Running Jump Shot'}",Lonzo Ball misses 22-foot three point shot,6,2,1,10:37,False,0,{'id': '4'},[{'athlete': {'id': '4066421'}}],2025-02-05T01:14:28Z,True,"{'x': 48, 'y': -2}",637.0
40170528022,22,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,6,2,1,10:34,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-02-05T01:14:31Z,False,"{'x': 48, 'y': -2}",634.0
40170528023,23,"{'id': '118', 'text': 'Alley Oop Dunk Shot'}",Kel'el Ware makes 4-foot alley oop dunk shot (Duncan Robinson assists),8,2,1,10:23,True,2,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '3157465'}}]",2025-02-05T01:14:42Z,True,"{'x': 27, 'y': 3}",623.0
