id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4018099744,4,"{'id': '615', 'text': 'Jumpball'}",Chet Holmgren vs. Anthony Davis (Shai Gilgeous-Alexander gains possession),0,0,1,12:00,False,0,{'id': '25'},"[{'athlete': {'id': '4433255'}}, {'athlete': {'id': '6583'}}, {'athlete': {'id': '4278073'}}]",2025-10-28T00:40:41Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4018099747,7,"{'id': '92', 'text': 'Jump Shot'}",Luguentz Dort makes 28-foot three point jumper (Chet Holmgren assists),3,0,1,11:44,True,3,{'id': '25'},"[{'athlete': {'id': '4397020'}}, {'athlete': {'id': '4433255'}}]",2025-10-28T00:40:53Z,True,"{'x': 8, 'y': 23}",704.0
4018099749,9,"{'id': '92', 'text': 'Jump Shot'}",Max Christie misses 25-foot three point jumper,3,0,1,11:24,False,0,{'id': '6'},[{'athlete': {'id': '4432582'}}],2025-10-28T00:41:14Z,True,"{'x': 40, 'y': 20}",684.0
40180997410,10,"{'id': '155', 'text': 'Defensive Rebound'}",Isaiah Hartenstein defensive rebound,3,0,1,11:21,False,0,{'id': '25'},[{'athlete': {'id': '4222252'}}],2025-10-28T00:41:17Z,False,"{'x': 40, 'y': 20}",681.0
40180997411,11,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Shai Gilgeous-Alexander makes 9-foot driving floating jump shot,5,0,1,11:13,True,2,{'id': '25'},[{'athlete': {'id': '4278073'}}],2025-10-28T00:41:25Z,True,"{'x': 21, 'y': 9}",673.0
40180997412,12,"{'id': '131', 'text': 'Pullup Jump Shot'}",P.J. Washington misses 23-foot pullup jump shot,5,0,1,11:02,False,0,{'id': '6'},[{'athlete': {'id': '4278078'}}],2025-10-28T00:41:35Z,True,"{'x': 10, 'y': 17}",662.0
40180997413,13,"{'id': '155', 'text': 'Defensive Rebound'}",Isaiah Hartenstein defensive rebound,5,0,1,11:00,False,0,{'id': '25'},[{'athlete': {'id': '4222252'}}],2025-10-28T00:41:37Z,False,"{'x': 10, 'y': 17}",660.0
40180997414,14,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Chet Holmgren makes 1-foot two point shot (Cason Wallace assists),7,0,1,10:49,True,2,{'id': '25'},"[{'athlete': {'id': '4433255'}}, {'athlete': {'id': '4683692'}}]",2025-10-28T00:41:49Z,True,"{'x': 26, 'y': 1}",649.0
40180997416,16,"{'id': '92', 'text': 'Jump Shot'}",Anthony Davis makes 20-foot jumper,7,2,1,10:26,True,2,{'id': '6'},[{'athlete': {'id': '6583'}}],2025-10-28T00:42:12Z,True,"{'x': 21, 'y': 20}",626.0
40180997417,17,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Shai Gilgeous-Alexander misses 11-foot two point shot,7,2,1,10:07,False,0,{'id': '25'},[{'athlete': {'id': '4278073'}}],2025-10-28T00:42:30Z,True,"{'x': 37, 'y': 2}",607.0
40180997418,18,"{'id': '155', 'text': 'Defensive Rebound'}",Mavericks defensive team rebound,7,2,1,10:06,False,0,{'id': '6'},,2025-10-28T00:42:31Z,False,"{'x': 37, 'y': 2}",606.0
