id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018104174,4,"{'id': '615', 'text': 'Jumpball'}",Deandre Ayton vs. Maxime Raynaud (Jake LaRavia gains possession),0,0,1,12:00,False,0,{'id': '13'},"[{'athlete': {'id': '4278129'}}, {'athlete': {'id': '4898371'}}, {'athlete': {'id': '4592691'}}]",2026-01-13T03:10:28Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018104177,7,"{'id': '118', 'text': 'Alley Oop Dunk Shot'}",LeBron James makes 2-foot alley oop dunk (Deandre Ayton assists),2,0,1,11:47,True,2,{'id': '13'},"[{'athlete': {'id': '1966'}}, {'athlete': {'id': '4278129'}}]",2026-01-13T03:10:39Z,True,"{'x': 25, 'y': 2}",2,+2 Points,707.0
4018104179,9,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Maxime Raynaud bad pass
turnover (Marcus Smart steals)",2,0,1,11:30,False,0,{'id': '23'},"[{'athlete': {'id': '4898371'}}, {'athlete': {'id': '2990992'}}]",2026-01-13T03:10:54Z,False,"{'x': 24, 'y': 27}",0,Turnover,690.0
40181041711,11,"{'id': '113', 'text': 'Running Jump Shot'}",Jake LaRavia misses 23-foot running jump shot,2,0,1,11:23,False,0,{'id': '13'},[{'athlete': {'id': '4592691'}}],2026-01-13T03:11:02Z,True,"{'x': 2, 'y': 3}",3,Missed 3PT,683.0
40181041712,12,"{'id': '155', 'text': 'Defensive Rebound'}",Zach LaVine defensive rebound,2,0,1,11:21,False,0,{'id': '23'},[{'athlete': {'id': '3064440'}}],2026-01-13T03:11:04Z,False,"{'x': 2, 'y': 3}",0,Rebound,681.0
40181041713,13,"{'id': '110', 'text': 'Driving Layup Shot'}",Precious Achiuwa misses driving layup,2,0,1,11:12,False,0,{'id': '23'},[{'athlete': {'id': '4431679'}}],2026-01-13T03:11:14Z,True,"{'x': 29, 'y': 1}",2,Missed FG,672.0
40181041714,14,"{'id': '156', 'text': 'Offensive Rebound'}",Precious Achiuwa offensive rebound,2,0,1,11:10,False,0,{'id': '23'},[{'athlete': {'id': '4431679'}}],2026-01-13T03:11:16Z,False,"{'x': 29, 'y': 1}",0,Rebound,670.0
40181041715,15,"{'id': '94', 'text': 'Tip Shot'}",Precious Achiuwa makes tip shot,2,2,1,11:10,True,2,{'id': '23'},[{'athlete': {'id': '4431679'}}],2026-01-13T03:11:19Z,True,"{'x': 25, 'y': 0}",2,+2 Points,670.0
40181041716,16,"{'id': '110', 'text': 'Driving Layup Shot'}",Deandre Ayton misses driving layup,2,2,1,10:52,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2026-01-13T03:11:32Z,True,"{'x': 31, 'y': 8}",2,Missed FG,652.0
40181041717,17,"{'id': '156', 'text': 'Offensive Rebound'}",Deandre Ayton offensive rebound,2,2,1,10:50,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2026-01-13T03:11:34Z,False,"{'x': 31, 'y': 8}",0,Rebound,650.0
40181041718,18,"{'id': '87', 'text': 'Out of Bounds - Lost Ball Turnover'}",Deandre Ayton out of bounds lost ball turnover,2,2,1,10:49,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2026-01-13T03:11:39Z,False,"{'x': 9, 'y': -2}",0,Turnover,649.0
40181041719,19,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Russell Westbrook bad pass
turnover (Luka Doncic steals)",2,2,1,10:37,False,0,{'id': '23'},"[{'athlete': {'id': '3468'}}, {'athlete': {'id': '3945274'}}]",2026-01-13T03:12:03Z,False,"{'x': 18, 'y': 12}",0,Turnover,637.0
40181041721,21,"{'id': '109', 'text': 'Running Layup Shot'}",LeBron James makes running layup (Luka Doncic assists),4,2,1,10:31,True,2,{'id': '13'},"[{'athlete': {'id': '1966'}}, {'athlete': {'id': '3945274'}}]",2026-01-13T03:12:10Z,True,"{'x': 29, 'y': 4}",2,+2 Points,631.0
40181041723,23,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Zach LaVine misses 19-foot fade away jump shot,4,2,1,10:12,False,0,{'id': '23'},[{'athlete': {'id': '3064440'}}],2026-01-13T03:12:28Z,True,"{'x': 39, 'y': 14}",2,Missed FG,612.0
40181041724,24,"{'id': '155', 'text': 'Defensive Rebound'}",Deandre Ayton defensive rebound,4,2,1,10:09,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2026-01-13T03:12:31Z,False,"{'x': 39, 'y': 14}",0,Rebound,609.0
40181041725,25,"{'id': '109', 'text': 'Running Layup Shot'}",LeBron James makes running layup (Marcus Smart assists),6,2,1,10:07,True,2,{'id': '13'},"[{'athlete': {'id': '1966'}}, {'athlete': {'id': '2990992'}}]",2026-01-13T03:12:34Z,True,"{'x': 29, 'y': 3}",2,+2 Points,607.0
40181041727,27,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Russell Westbrook bad pass
turnover (Jake LaRavia steals)",6,2,1,9:56,False,0,{'id': '23'},"[{'athlete': {'id': '3468'}}, {'athlete': {'id': '4592691'}}]",2026-01-13T03:12:45Z,False,"{'x': 16, 'y': 20}",0,Turnover,596.0
40181041729,29,"{'id': '109', 'text': 'Running Layup Shot'}",Luka Doncic makes running layup (Jake LaRavia assists),8,2,1,9:51,True,2,{'id': '13'},"[{'athlete': {'id': '3945274'}}, {'athlete': {'id': '4592691'}}]",2026-01-13T03:12:50Z,True,"{'x': 28, 'y': 2}",2,+2 Points,591.0
40181041731,31,"{'id': '16', 'text': 'Full Timeout'}",Kings Full timeout,8,2,1,9:51,False,0,{'id': '23'},,2026-01-13T03:12:56Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,591.0
40181041732,32,"{'id': '131', 'text': 'Pullup Jump Shot'}",Russell Westbrook makes 12-foot pullup jump shot,8,4,1,9:41,True,2,{'id': '23'},[{'athlete': {'id': '3468'}}],2026-01-13T03:15:59Z,True,"{'x': 31, 'y': 11}",2,+2 Points,581.0
40181041733,33,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","LeBron James bad pass
turnover (DeMar DeRozan steals)",8,4,1,9:26,False,0,{'id': '13'},"[{'athlete': {'id': '1966'}}, {'athlete': {'id': '3978'}}]",2026-01-13T03:16:15Z,False,"{'x': 10, 'y': 17}",0,Turnover,566.0
40181041736,36,"{'id': '110', 'text': 'Driving Layup Shot'}",Deandre Ayton blocks Precious Achiuwa 's 5-foot driving layup,8,4,1,9:09,False,0,{'id': '23'},"[{'athlete': {'id': '4431679'}}, {'athlete': {'id': '4278129'}}]",2026-01-13T03:16:42Z,True,"{'x': 27, 'y': 5}",2,Missed FG,549.0
40181041738,38,"{'id': '155', 'text': 'Defensive Rebound'}",Deandre Ayton defensive rebound,8,4,1,9:08,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2026-01-13T03:16:43Z,False,"{'x': 27, 'y': 5}",0,Rebound,548.0
40181041739,39,"{'id': '109', 'text': 'Running Layup Shot'}",LeBron James makes running layup (Marcus Smart assists),10,4,1,8:59,True,2,{'id': '13'},"[{'athlete': {'id': '1966'}}, {'athlete': {'id': '2990992'}}]",2026-01-13T03:16:49Z,True,"{'x': 28, 'y': 3}",2,+2 Points,539.0
40181041741,41,"{'id': '114', 'text': 'Turnaround Jump Shot'}",DeMar DeRozan makes 9-foot turnaround jump shot,10,6,1,8:45,True,2,{'id': '23'},[{'athlete': {'id': '3978'}}],2026-01-13T03:17:03Z,True,"{'x': 16, 'y': 4}",2,+2 Points,525.0
40181041742,42,"{'id': '92', 'text': 'Jump Shot'}",LeBron James misses 26-foot three point jumper,10,6,1,8:32,False,0,{'id': '13'},[{'athlete': {'id': '1966'}}],2026-01-13T03:17:17Z,True,"{'x': 40, 'y': 21}",3,Missed 3PT,512.0
