id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100394,4,"{'id': '615', 'text': 'Jumpball'}",Scottie Barnes vs. Joel Embiid (Immanuel Quickley gains possession),0,0,1,12:00,False,0,{'id': '28'},"[{'athlete': {'id': '4433134'}}, {'athlete': {'id': '3059318'}}, {'athlete': {'id': '4395724'}}]",2025-11-09T00:42:58Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100397,7,"{'id': '132', 'text': 'Step Back Jump Shot'}",Scottie Barnes makes 12-foot step back jumpshot,2,0,1,11:40,True,2,{'id': '28'},[{'athlete': {'id': '4433134'}}],2025-11-09T00:43:13Z,True,"{'x': 14, 'y': 7}",2,700.0
4018100398,8,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Trendon Watford makes 1-foot dunk (VJ Edgecombe assists),2,2,1,11:20,True,2,{'id': '20'},"[{'athlete': {'id': '4431675'}}, {'athlete': {'id': '5124612'}}]",2025-11-09T00:43:34Z,True,"{'x': 26, 'y': 1}",2,680.0
40181003910,10,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Brandon Ingram makes 16-foot two point shot (Scottie Barnes assists),4,2,1,11:07,True,2,{'id': '28'},"[{'athlete': {'id': '3913176'}}, {'athlete': {'id': '4433134'}}]",2025-11-09T00:43:46Z,True,"{'x': 33, 'y': 14}",2,667.0
40181003912,12,"{'id': '92', 'text': 'Jump Shot'}",Joel Embiid misses 26-foot three point jumper,4,2,1,10:47,False,0,{'id': '20'},[{'athlete': {'id': '3059318'}}],2025-11-09T00:44:05Z,True,"{'x': 28, 'y': 26}",3,647.0
40181003913,13,"{'id': '156', 'text': 'Offensive Rebound'}",VJ Edgecombe offensive rebound,4,2,1,10:45,False,0,{'id': '20'},[{'athlete': {'id': '5124612'}}],2025-11-09T00:44:07Z,False,"{'x': 28, 'y': 26}",0,645.0
40181003914,14,"{'id': '92', 'text': 'Jump Shot'}",Trendon Watford makes 24-foot three point jumper (Kelly Oubre Jr. assists),4,5,1,10:41,True,3,{'id': '20'},"[{'athlete': {'id': '4431675'}}, {'athlete': {'id': '3133603'}}]",2025-11-09T00:44:12Z,True,"{'x': 4, 'y': 13}",3,641.0
40181003916,16,"{'id': '45', 'text': 'Personal Foul'}",Tyrese Maxey personal foul,4,5,1,10:32,False,0,{'id': '20'},[{'athlete': {'id': '4431678'}}],2025-11-09T00:44:22Z,False,"{'x': 26, 'y': 16}",0,632.0
40181003918,18,"{'id': '92', 'text': 'Jump Shot'}",Immanuel Quickley makes 27-foot three point jumper (RJ Barrett assists),7,5,1,10:25,True,3,{'id': '28'},"[{'athlete': {'id': '4395724'}}, {'athlete': {'id': '4395625'}}]",2025-11-09T00:44:58Z,True,"{'x': 17, 'y': 27}",3,625.0
40181003920,20,"{'id': '131', 'text': 'Pullup Jump Shot'}",Tyrese Maxey misses 27-foot three point pullup jump shot,7,5,1,10:08,False,0,{'id': '20'},[{'athlete': {'id': '4431678'}}],2025-11-09T00:45:17Z,True,"{'x': 23, 'y': 28}",3,608.0
40181003921,21,"{'id': '156', 'text': 'Offensive Rebound'}",Trendon Watford offensive rebound,7,5,1,10:04,False,0,{'id': '20'},[{'athlete': {'id': '4431675'}}],2025-11-09T00:45:21Z,False,"{'x': 23, 'y': 28}",0,604.0
40181003922,22,"{'id': '131', 'text': 'Pullup Jump Shot'}",Tyrese Maxey misses 27-foot three point pullup jump shot,7,5,1,10:02,False,0,{'id': '20'},[{'athlete': {'id': '4431678'}}],2025-11-09T00:45:22Z,True,"{'x': 10, 'y': 23}",3,602.0
40181003923,23,"{'id': '155', 'text': 'Defensive Rebound'}",Immanuel Quickley defensive rebound,7,5,1,9:56,False,0,{'id': '28'},[{'athlete': {'id': '4395724'}}],2025-11-09T00:45:28Z,False,"{'x': 10, 'y': 23}",0,596.0
40181003924,24,"{'id': '92', 'text': 'Jump Shot'}",Immanuel Quickley makes 26-foot three point jumper (RJ Barrett assists),10,5,1,9:51,True,3,{'id': '28'},"[{'athlete': {'id': '4395724'}}, {'athlete': {'id': '4395625'}}]",2025-11-09T00:45:32Z,True,"{'x': 36, 'y': 25}",3,591.0
40181003926,26,"{'id': '110', 'text': 'Driving Layup Shot'}",Joel Embiid makes driving layup,10,7,1,9:28,True,2,{'id': '20'},[{'athlete': {'id': '3059318'}}],2025-11-09T00:45:57Z,True,"{'x': 23, 'y': 0}",2,568.0
40181003927,27,"{'id': '151', 'text': 'Cutting Dunk Shot'}",RJ Barrett makes dunk (Brandon Ingram assists),12,7,1,9:13,True,2,{'id': '28'},"[{'athlete': {'id': '4395625'}}, {'athlete': {'id': '3913176'}}]",2025-11-09T00:46:11Z,True,"{'x': 25, 'y': 0}",2,553.0
40181003929,29,"{'id': '92', 'text': 'Jump Shot'}",Trendon Watford misses 22-foot three point jumper,12,7,1,8:52,False,0,{'id': '20'},[{'athlete': {'id': '4431675'}}],2025-11-09T00:46:38Z,True,"{'x': 3, 'y': 2}",3,532.0
40181003930,30,"{'id': '155', 'text': 'Defensive Rebound'}",Scottie Barnes defensive rebound,12,7,1,8:49,False,0,{'id': '28'},[{'athlete': {'id': '4433134'}}],2025-11-09T00:46:41Z,False,"{'x': 3, 'y': 2}",0,529.0
40181003931,31,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Immanuel Quickley makes 26-foot running pullup jump shot (Scottie Barnes assists),15,7,1,8:47,True,3,{'id': '28'},"[{'athlete': {'id': '4395724'}}, {'athlete': {'id': '4433134'}}]",2025-11-09T00:46:44Z,True,"{'x': 36, 'y': 25}",3,527.0
40181003933,33,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Kelly Oubre Jr. makes 5-foot driving floating jump shot,15,9,1,8:26,True,2,{'id': '20'},[{'athlete': {'id': '3133603'}}],2025-11-09T00:47:04Z,True,"{'x': 23, 'y': 5}",2,506.0
40181003934,34,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Scottie Barnes bad pass (VJ Edgecombe steals),15,9,1,8:11,False,0,{'id': '28'},"[{'athlete': {'id': '4433134'}}, {'athlete': {'id': '5124612'}}]",2025-11-09T00:47:19Z,False,"{'x': 29, 'y': 10}",0,491.0
40181003936,36,"{'id': '113', 'text': 'Running Jump Shot'}",Kelly Oubre Jr. makes 23-foot three point shot (VJ Edgecombe assists),15,12,1,8:05,True,3,{'id': '20'},"[{'athlete': {'id': '3133603'}}, {'athlete': {'id': '5124612'}}]",2025-11-09T00:47:28Z,True,"{'x': 48, 'y': 7}",3,485.0
40181003938,38,"{'id': '90', 'text': 'Out of Bounds - Bad Pass Turnover'}",Immanuel Quickley out of bounds bad pass turnover,15,12,1,7:55,False,0,{'id': '28'},[{'athlete': {'id': '4395724'}}],2025-11-09T00:47:37Z,False,"{'x': 38, 'y': 0}",0,475.0
40181003939,39,"{'id': '92', 'text': 'Jump Shot'}",Tyrese Maxey makes 24-foot three point jumper (Joel Embiid assists),15,15,1,7:43,True,3,{'id': '20'},"[{'athlete': {'id': '4431678'}}, {'athlete': {'id': '3059318'}}]",2025-11-09T00:47:54Z,True,"{'x': 3, 'y': 12}",3,463.0
40181003941,41,"{'id': '141', 'text': 'Cutting Layup Shot'}",Kelly Oubre Jr. blocks Brandon Ingram 's 3-foot layup,15,15,1,7:29,False,0,{'id': '28'},"[{'athlete': {'id': '3913176'}}, {'athlete': {'id': '3133603'}}]",2025-11-09T00:48:08Z,True,"{'x': 29, 'y': 2}",2,449.0
40181003943,43,"{'id': '155', 'text': 'Defensive Rebound'}",VJ Edgecombe defensive rebound,15,15,1,7:27,False,0,{'id': '20'},[{'athlete': {'id': '5124612'}}],2025-11-09T00:48:10Z,False,"{'x': 29, 'y': 2}",0,447.0
40181003944,44,"{'id': '110', 'text': 'Driving Layup Shot'}",VJ Edgecombe misses driving layup,15,15,1,7:24,False,0,{'id': '20'},[{'athlete': {'id': '5124612'}}],2025-11-09T00:48:13Z,True,"{'x': 24, 'y': 2}",2,444.0
40181003945,45,"{'id': '156', 'text': 'Offensive Rebound'}",Trendon Watford offensive rebound,15,15,1,7:23,False,0,{'id': '20'},[{'athlete': {'id': '4431675'}}],2025-11-09T00:48:14Z,False,"{'x': 24, 'y': 2}",0,443.0
40181003946,46,"{'id': '94', 'text': 'Tip Shot'}",Trendon Watford makes tip shot,15,17,1,7:23,True,2,{'id': '20'},[{'athlete': {'id': '4431675'}}],2025-11-09T00:48:17Z,True,"{'x': 25, 'y': 0}",2,443.0
40181003947,47,"{'id': '16', 'text': 'Full Timeout'}",Raptors Full timeout,15,17,1,7:23,False,0,{'id': '28'},,2025-11-09T00:48:19Z,False,"{'x': -214748340, 'y': -214748365}",0,443.0
40181003948,48,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Brandon Ingram bad pass (Tyrese Maxey steals),15,17,1,7:08,False,0,{'id': '28'},"[{'athlete': {'id': '3913176'}}, {'athlete': {'id': '4431678'}}]",2025-11-09T00:51:36Z,False,"{'x': 26, 'y': 11}",0,428.0
40181003950,50,"{'id': '45', 'text': 'Personal Foul'}",Immanuel Quickley personal foul,15,17,1,7:08,False,0,{'id': '28'},[{'athlete': {'id': '4395724'}}],2025-11-09T00:51:39Z,False,"{'x': 27, 'y': 24}",0,428.0
