id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018105514,4,"{'id': '615', 'text': 'Jumpball'}",Jalen Duren vs. Al Horford (Draymond Green gains possession),0,0,1,12:00,False,0,{'id': '9'},"[{'athlete': {'id': '3213'}}, {'athlete': {'id': '4433621'}}, {'athlete': {'id': '6589'}}]",2026-01-31T03:18:06Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018105517,7,"{'id': '44', 'text': 'Shooting Foul'}",Duncan Robinson shooting foul,0,0,1,11:44,False,0,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-01-31T03:18:16Z,False,"{'x': 24, 'y': 2}",0,Foul,704.0
4018105519,9,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Al Horford makes free throw 1 of 2,0,1,1,11:44,True,1,{'id': '9'},[{'athlete': {'id': '3213'}}],2026-01-31T03:18:42Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,704.0
40181055110,10,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Al Horford makes free throw 2 of 2,0,2,1,11:44,True,1,{'id': '9'},[{'athlete': {'id': '3213'}}],2026-01-31T03:18:58Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,704.0
40181055111,11,"{'id': '110', 'text': 'Driving Layup Shot'}",Cade Cunningham makes driving layup (Jalen Duren assists),2,2,1,11:28,True,2,{'id': '8'},"[{'athlete': {'id': '4432166'}}, {'athlete': {'id': '4433621'}}]",2026-01-31T03:19:15Z,True,"{'x': 27, 'y': 1}",2,+2 Points,688.0
40181055113,13,"{'id': '110', 'text': 'Driving Layup Shot'}",Draymond Green makes driving layup (Brandin Podziemski assists),2,4,1,11:22,True,2,{'id': '9'},"[{'athlete': {'id': '6589'}}, {'athlete': {'id': '4709138'}}]",2026-01-31T03:19:23Z,True,"{'x': 21, 'y': 2}",2,+2 Points,682.0
40181055115,15,"{'id': '44', 'text': 'Shooting Foul'}",Jalen Duren shooting foul,2,4,1,11:22,False,0,{'id': '8'},[{'athlete': {'id': '4433621'}}],2026-01-31T03:19:27Z,False,"{'x': 24, 'y': -1}",0,Foul,682.0
40181055117,17,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Draymond Green makes free throw 1 of 1,2,5,1,11:22,True,1,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-01-31T03:19:48Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,682.0
40181055119,19,"{'id': '110', 'text': 'Driving Layup Shot'}",Ausar Thompson makes driving layup (Jalen Duren assists),4,5,1,11:00,True,2,{'id': '8'},"[{'athlete': {'id': '4684742'}}, {'athlete': {'id': '4433621'}}]",2026-01-31T03:21:06Z,True,"{'x': 20, 'y': 1}",2,+2 Points,660.0
40181055121,21,"{'id': '92', 'text': 'Jump Shot'}",Moses Moody makes 24-foot three point jumper (Brandin Podziemski assists),4,8,1,10:52,True,3,{'id': '9'},"[{'athlete': {'id': '4432171'}}, {'athlete': {'id': '4709138'}}]",2026-01-31T03:21:14Z,True,"{'x': 0, 'y': 1}",3,+3 Points,652.0
40181055123,23,"{'id': '16', 'text': 'Full Timeout'}",Pistons Full timeout,4,8,1,10:50,False,0,{'id': '8'},,2026-01-31T03:21:27Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,650.0
40181055124,24,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Cade Cunningham misses driving floating jump shot,4,8,1,10:31,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2026-01-31T03:25:06Z,True,"{'x': 30, 'y': 9}",2,Missed FG,631.0
40181055125,25,"{'id': '155', 'text': 'Defensive Rebound'}",Draymond Green defensive rebound,4,8,1,10:28,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-01-31T03:25:09Z,False,"{'x': 30, 'y': 9}",0,Rebound,628.0
40181055126,26,"{'id': '92', 'text': 'Jump Shot'}",Draymond Green misses 25-foot three point jumper,4,8,1,10:21,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-01-31T03:25:17Z,True,"{'x': 11, 'y': 21}",3,Missed 3PT,621.0
40181055127,27,"{'id': '156', 'text': 'Offensive Rebound'}",Brandin Podziemski offensive rebound,4,8,1,10:18,False,0,{'id': '9'},[{'athlete': {'id': '4709138'}}],2026-01-31T03:25:20Z,False,"{'x': 11, 'y': 21}",0,Rebound,618.0
40181055128,28,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Al Horford bad pass
turnover (Ausar Thompson steals)",4,8,1,10:10,False,0,{'id': '9'},"[{'athlete': {'id': '3213'}}, {'athlete': {'id': '4684742'}}]",2026-01-31T03:25:28Z,False,"{'x': 40, 'y': 4}",0,Turnover,610.0
40181055130,30,"{'id': '92', 'text': 'Jump Shot'}",Duncan Robinson makes 24-foot three point jumper (Cade Cunningham assists),7,8,1,10:02,True,3,{'id': '8'},"[{'athlete': {'id': '3157465'}}, {'athlete': {'id': '4432166'}}]",2026-01-31T03:25:36Z,True,"{'x': 7, 'y': 18}",3,+3 Points,602.0
40181055132,32,"{'id': '133', 'text': 'Pullup Bank Jump Shot'}",Draymond Green misses 32-foot three point shot,7,8,1,9:34,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-01-31T03:26:04Z,True,"{'x': 33, 'y': 32}",3,Missed 3PT,574.0
40181055133,33,"{'id': '155', 'text': 'Defensive Rebound'}",Ausar Thompson defensive rebound,7,8,1,9:30,False,0,{'id': '8'},[{'athlete': {'id': '4684742'}}],2026-01-31T03:26:08Z,False,"{'x': 33, 'y': 32}",0,Rebound,570.0
40181055134,34,"{'id': '113', 'text': 'Running Jump Shot'}",Duncan Robinson misses 26-foot running jump shot,7,8,1,9:27,False,0,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-01-31T03:26:11Z,True,"{'x': 42, 'y': 20}",3,Missed 3PT,567.0
40181055135,35,"{'id': '156', 'text': 'Offensive Rebound'}",Duncan Robinson offensive rebound,7,8,1,9:23,False,0,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-01-31T03:26:15Z,False,"{'x': 42, 'y': 20}",0,Rebound,563.0
40181055136,36,"{'id': '92', 'text': 'Jump Shot'}",Duncan Robinson misses 27-foot three point jumper,7,8,1,9:23,False,0,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-01-31T03:26:18Z,True,"{'x': 41, 'y': 23}",3,Missed 3PT,563.0
40181055137,37,"{'id': '155', 'text': 'Defensive Rebound'}",Al Horford defensive rebound,7,8,1,9:20,False,0,{'id': '9'},[{'athlete': {'id': '3213'}}],2026-01-31T03:26:21Z,False,"{'x': 41, 'y': 23}",0,Rebound,560.0
40181055138,38,"{'id': '92', 'text': 'Jump Shot'}",Stephen Curry makes 26-foot three point jumper (Al Horford assists),7,11,1,9:03,True,3,{'id': '9'},"[{'athlete': {'id': '3975'}}, {'athlete': {'id': '3213'}}]",2026-01-31T03:26:34Z,True,"{'x': 8, 'y': 21}",3,+3 Points,543.0
40181055141,41,"{'id': '110', 'text': 'Driving Layup Shot'}",Tobias Harris makes driving layup (Cade Cunningham assists),9,11,1,8:50,True,2,{'id': '8'},"[{'athlete': {'id': '6440'}}, {'athlete': {'id': '4432166'}}]",2026-01-31T03:26:48Z,True,"{'x': 25, 'y': 4}",2,+2 Points,530.0
40181055143,43,"{'id': '112', 'text': 'Reverse Layup Shot'}",Stephen Curry makes 1-foot reverse layup (Draymond Green assists),9,13,1,8:39,True,2,{'id': '9'},"[{'athlete': {'id': '3975'}}, {'athlete': {'id': '6589'}}]",2026-01-31T03:26:59Z,True,"{'x': 24, 'y': 1}",2,+2 Points,519.0
40181055145,45,"{'id': '141', 'text': 'Cutting Layup Shot'}",Jalen Duren makes 3-foot layup (Ausar Thompson assists),11,13,1,8:32,True,2,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '4684742'}}]",2026-01-31T03:27:08Z,True,"{'x': 29, 'y': 1}",2,+2 Points,512.0
