id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100444,4,"{'id': '615', 'text': 'Jumpball'}",Isaiah Jackson vs. Nikola Jokic (Peyton Watson gains possession),0,0,1,12:00,False,0,{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '4432170'}}, {'athlete': {'id': '4576087'}}]",2025-11-09T02:10:48Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100447,7,"{'id': '63', 'text': 'Lost Ball Turnover'}",Nikola Jokic lost ball turnover (Isaiah Jackson steals),0,0,1,11:42,False,0,{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '4432170'}}]",2025-11-09T02:11:02Z,False,"{'x': 28, 'y': 10}",0,702.0
4018100449,9,"{'id': '45', 'text': 'Personal Foul'}",Nikola Jokic personal foul,0,0,1,11:42,False,0,{'id': '7'},[{'athlete': {'id': '3112335'}}],2025-11-09T02:11:05Z,False,"{'x': 26, 'y': 15}",0,702.0
40181004411,11,"{'id': '92', 'text': 'Jump Shot'}",Andrew Nembhard misses 27-foot three point jumper,0,0,1,11:25,False,0,{'id': '11'},[{'athlete': {'id': '4395712'}}],2025-11-09T02:11:32Z,True,"{'x': 19, 'y': 27}",3,685.0
40181004412,12,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jokic defensive rebound,0,0,1,11:22,False,0,{'id': '7'},[{'athlete': {'id': '3112335'}}],2025-11-09T02:11:35Z,False,"{'x': 19, 'y': 27}",0,682.0
40181004413,13,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Nikola Jokic bad pass (Isaiah Jackson steals),0,0,1,11:20,False,0,{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '4432170'}}]",2025-11-09T02:11:37Z,False,"{'x': 21, 'y': 25}",0,680.0
40181004415,15,"{'id': '110', 'text': 'Driving Layup Shot'}",Isaiah Jackson makes driving layup,2,0,1,11:16,True,2,{'id': '11'},[{'athlete': {'id': '4432170'}}],2025-11-09T02:11:41Z,True,"{'x': 23, 'y': 2}",2,676.0
40181004416,16,"{'id': '141', 'text': 'Cutting Layup Shot'}",Jalen Pickett makes 1-foot layup (Nikola Jokic assists),2,2,1,11:05,True,2,{'id': '7'},"[{'athlete': {'id': '4398390'}}, {'athlete': {'id': '3112335'}}]",2025-11-09T02:11:52Z,True,"{'x': 26, 'y': 0}",2,665.0
40181004418,18,"{'id': '29', 'text': 'Defensive 3-Seconds Technical'}","Nikola Jokic defensive 3-seconds (technical foul)
",2,2,1,10:53,False,0,{'id': '7'},[{'athlete': {'id': '3112335'}}],2025-11-09T02:12:13Z,False,"{'x': -214748340, 'y': -214748365}",0,653.0
40181004419,19,"{'id': '103', 'text': 'Free Throw - Technical'}",Aaron Nesmith makes technical free throw,3,2,1,10:53,True,1,{'id': '11'},[{'athlete': {'id': '4396909'}}],2025-11-09T02:12:32Z,True,"{'x': -214748340, 'y': -214748365}",1,653.0
40181004420,20,"{'id': '141', 'text': 'Cutting Layup Shot'}",Isaiah Jackson misses layup,3,2,1,10:41,False,0,{'id': '11'},[{'athlete': {'id': '4432170'}}],2025-11-09T02:12:56Z,True,"{'x': 27, 'y': 7}",2,641.0
40181004421,21,"{'id': '156', 'text': 'Offensive Rebound'}",Pascal Siakam offensive rebound,3,2,1,10:39,False,0,{'id': '11'},[{'athlete': {'id': '3149673'}}],2025-11-09T02:12:58Z,False,"{'x': 27, 'y': 7}",0,639.0
40181004422,22,"{'id': '94', 'text': 'Tip Shot'}",Pascal Siakam misses 4-foot tip shot,3,2,1,10:38,False,0,{'id': '11'},[{'athlete': {'id': '3149673'}}],2025-11-09T02:12:59Z,True,"{'x': 27, 'y': 4}",2,638.0
40181004423,23,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jokic defensive rebound,3,2,1,10:36,False,0,{'id': '7'},[{'athlete': {'id': '3112335'}}],2025-11-09T02:13:01Z,False,"{'x': 27, 'y': 4}",0,636.0
40181004424,24,"{'id': '116', 'text': 'Running Dunk Shot'}",Cameron Johnson makes dunk (Nikola Jokic assists),3,4,1,10:31,True,2,{'id': '7'},"[{'athlete': {'id': '3138196'}}, {'athlete': {'id': '3112335'}}]",2025-11-09T02:13:05Z,True,"{'x': 24, 'y': 1}",2,631.0
40181004426,26,"{'id': '112', 'text': 'Reverse Layup Shot'}",Isaiah Jackson misses 1-foot two point shot,3,4,1,10:14,False,0,{'id': '11'},[{'athlete': {'id': '4432170'}}],2025-11-09T02:13:22Z,True,"{'x': 27, 'y': 1}",2,614.0
