id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018104874,4,"{'id': '615', 'text': 'Jumpball'}",Victor Wembanyama vs. Jusuf Nurkic (Stephon Castle gains possession),0,0,1,12:00,False,0,{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '3102530'}}, {'athlete': {'id': '4845367'}}]",2026-01-23T02:11:27Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018104877,7,"{'id': '63', 'text': 'Lost Ball Turnover'}",Victor Wembanyama lost ball turnover (Jusuf Nurkic steals),0,0,1,11:42,False,0,{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '3102530'}}]",2026-01-23T02:11:40Z,False,"{'x': 35, 'y': 6}",0,Turnover,702.0
4018104879,9,"{'id': '141', 'text': 'Cutting Layup Shot'}",Jusuf Nurkic makes 3-foot layup (Keyonte George assists),0,2,1,11:32,True,2,{'id': '26'},"[{'athlete': {'id': '3102530'}}, {'athlete': {'id': '4433627'}}]",2026-01-23T02:11:50Z,True,"{'x': 27, 'y': 2}",2,+2 Points,692.0
40181048711,11,"{'id': '92', 'text': 'Jump Shot'}",Julian Champagnie makes 25-foot three point jumper (Stephon Castle assists),3,2,1,11:25,True,3,{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '4845367'}}]",2026-01-23T02:11:58Z,True,"{'x': 13, 'y': 23}",3,+3 Points,685.0
40181048713,13,"{'id': '92', 'text': 'Jump Shot'}",Jusuf Nurkic misses 25-foot three point jumper,3,2,1,11:04,False,0,{'id': '26'},[{'athlete': {'id': '3102530'}}],2026-01-23T02:12:18Z,True,"{'x': 11, 'y': 21}",3,Missed 3PT,664.0
40181048714,14,"{'id': '155', 'text': 'Defensive Rebound'}",Julian Champagnie defensive rebound,3,2,1,11:01,False,0,{'id': '24'},[{'athlete': {'id': '4592479'}}],2026-01-23T02:12:21Z,False,"{'x': 11, 'y': 21}",0,Rebound,661.0
40181048715,15,"{'id': '132', 'text': 'Step Back Jump Shot'}",Stephon Castle misses 17-foot step back jumpshot,3,2,1,10:49,False,0,{'id': '24'},[{'athlete': {'id': '4845367'}}],2026-01-23T02:12:33Z,True,"{'x': 16, 'y': 15}",2,Missed FG,649.0
40181048716,16,"{'id': '155', 'text': 'Defensive Rebound'}",Keyonte George defensive rebound,3,2,1,10:47,False,0,{'id': '26'},[{'athlete': {'id': '4433627'}}],2026-01-23T02:12:35Z,False,"{'x': 16, 'y': 15}",0,Rebound,647.0
40181048717,17,"{'id': '143', 'text': 'Running Alley Oop Layup Shot'}",Cody Williams misses layup,3,2,1,10:42,False,0,{'id': '26'},[{'athlete': {'id': '4895758'}}],2026-01-23T02:12:39Z,True,"{'x': 28, 'y': 0}",2,Missed FG,642.0
40181048718,18,"{'id': '155', 'text': 'Defensive Rebound'}",Victor Wembanyama defensive rebound,3,2,1,10:41,False,0,{'id': '24'},[{'athlete': {'id': '5104157'}}],2026-01-23T02:12:40Z,False,"{'x': 28, 'y': 0}",0,Rebound,641.0
40181048719,19,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",De'Aaron Fox makes 6-foot running pullup jump shot,5,2,1,10:35,True,2,{'id': '24'},[{'athlete': {'id': '4066259'}}],2026-01-23T02:12:46Z,True,"{'x': 29, 'y': 6}",2,+2 Points,635.0
40181048720,20,"{'id': '131', 'text': 'Pullup Jump Shot'}",Ace Bailey makes 6-foot pullup jump shot (Jusuf Nurkic assists),5,4,1,10:20,True,2,{'id': '26'},"[{'athlete': {'id': '4873138'}}, {'athlete': {'id': '3102530'}}]",2026-01-23T02:13:02Z,True,"{'x': 30, 'y': 4}",2,+2 Points,620.0
40181048722,22,"{'id': '92', 'text': 'Jump Shot'}",De'Aaron Fox makes 22-foot three point jumper (Stephon Castle assists),8,4,1,10:06,True,3,{'id': '24'},"[{'athlete': {'id': '4066259'}}, {'athlete': {'id': '4845367'}}]",2026-01-23T02:13:15Z,True,"{'x': 2, 'y': 0}",3,+3 Points,606.0
40181048724,24,"{'id': '132', 'text': 'Step Back Jump Shot'}",Cody Williams misses 24-foot three point step back jumpshot,8,4,1,9:39,False,0,{'id': '26'},[{'athlete': {'id': '4895758'}}],2026-01-23T02:13:43Z,True,"{'x': 35, 'y': 23}",3,Missed 3PT,579.0
40181048725,25,"{'id': '155', 'text': 'Defensive Rebound'}",Stephon Castle defensive rebound,8,4,1,9:37,False,0,{'id': '24'},[{'athlete': {'id': '4845367'}}],2026-01-23T02:13:45Z,False,"{'x': 35, 'y': 23}",0,Rebound,577.0
40181048726,26,"{'id': '92', 'text': 'Jump Shot'}",Harrison Barnes misses 23-foot three point jumper,8,4,1,9:30,False,0,{'id': '24'},[{'athlete': {'id': '6578'}}],2026-01-23T02:13:52Z,True,"{'x': 48, 'y': 2}",3,Missed 3PT,570.0
40181048727,27,"{'id': '156', 'text': 'Offensive Rebound'}",Spurs offensive team rebound,8,4,1,9:29,False,0,{'id': '24'},,2026-01-23T02:13:53Z,False,"{'x': 48, 'y': 2}",0,Rebound,569.0
40181048728,28,"{'id': '43', 'text': 'Loose Ball Foul'}",Cody Williams loose ball foul,8,4,1,9:29,False,0,{'id': '26'},[{'athlete': {'id': '4895758'}}],2026-01-23T02:13:56Z,False,"{'x': 25, 'y': 3}",0,Foul,569.0
40181048730,30,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Stephon Castle misses 7-foot fade away jump shot,8,4,1,9:14,False,0,{'id': '24'},[{'athlete': {'id': '4845367'}}],2026-01-23T02:14:26Z,True,"{'x': 29, 'y': 7}",2,Missed FG,554.0
40181048731,31,"{'id': '155', 'text': 'Defensive Rebound'}",Jusuf Nurkic defensive rebound,8,4,1,9:12,False,0,{'id': '26'},[{'athlete': {'id': '3102530'}}],2026-01-23T02:14:28Z,False,"{'x': 29, 'y': 7}",0,Rebound,552.0
40181048732,32,"{'id': '92', 'text': 'Jump Shot'}",Svi Mykhailiuk makes 25-foot three point jumper (Ace Bailey assists),8,7,1,8:51,True,3,{'id': '26'},"[{'athlete': {'id': '3133602'}}, {'athlete': {'id': '4873138'}}]",2026-01-23T02:14:49Z,True,"{'x': 8, 'y': 20}",3,+3 Points,531.0
40181048734,34,"{'id': '92', 'text': 'Jump Shot'}",Julian Champagnie makes 25-foot three point jumper (Stephon Castle assists),11,7,1,8:32,True,3,{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '4845367'}}]",2026-01-23T02:15:08Z,True,"{'x': 19, 'y': 26}",3,+3 Points,512.0
40181048736,36,"{'id': '44', 'text': 'Shooting Foul'}",Julian Champagnie shooting foul,11,7,1,8:15,False,0,{'id': '24'},[{'athlete': {'id': '4592479'}}],2026-01-23T02:15:27Z,False,"{'x': 25, 'y': 5}",0,Foul,495.0
40181048738,38,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Keyonte George makes free throw 1 of 2,11,8,1,8:15,True,1,{'id': '26'},[{'athlete': {'id': '4433627'}}],2026-01-23T02:15:53Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,495.0
40181048739,39,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Keyonte George makes free throw 2 of 2,11,9,1,8:15,True,1,{'id': '26'},[{'athlete': {'id': '4433627'}}],2026-01-23T02:16:11Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,495.0
40181048740,40,"{'id': '92', 'text': 'Jump Shot'}",De'Aaron Fox makes 22-foot three point jumper (Stephon Castle assists),14,9,1,8:05,True,3,{'id': '24'},"[{'athlete': {'id': '4066259'}}, {'athlete': {'id': '4845367'}}]",2026-01-23T02:16:22Z,True,"{'x': 2, 'y': 2}",3,+3 Points,485.0
40181048742,42,"{'id': '92', 'text': 'Jump Shot'}",Ace Bailey makes 26-foot three point jumper (Jusuf Nurkic assists),14,12,1,7:50,True,3,{'id': '26'},"[{'athlete': {'id': '4873138'}}, {'athlete': {'id': '3102530'}}]",2026-01-23T02:16:37Z,True,"{'x': 16, 'y': 25}",3,+3 Points,470.0
40181048744,44,"{'id': '44', 'text': 'Shooting Foul'}",Ace Bailey shooting foul,14,12,1,7:32,False,0,{'id': '26'},[{'athlete': {'id': '4873138'}}],2026-01-23T02:16:57Z,False,"{'x': 24, 'y': 3}",0,Foul,452.0
40181048746,46,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",De'Aaron Fox makes free throw 1 of 2,15,12,1,7:32,True,1,{'id': '24'},[{'athlete': {'id': '4066259'}}],2026-01-23T02:17:17Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,452.0
40181048747,47,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",De'Aaron Fox makes free throw 2 of 2,16,12,1,7:32,True,1,{'id': '24'},[{'athlete': {'id': '4066259'}}],2026-01-23T02:17:27Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,452.0
40181048748,48,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Keyonte George bad pass
turnover (Victor Wembanyama steals)",16,12,1,7:18,False,0,{'id': '26'},"[{'athlete': {'id': '4433627'}}, {'athlete': {'id': '5104157'}}]",2026-01-23T02:17:42Z,False,"{'x': 22, 'y': 14}",0,Turnover,438.0
40181048751,51,"{'id': '92', 'text': 'Jump Shot'}",Victor Wembanyama makes 24-foot three point jumper (Julian Champagnie assists),19,12,1,7:04,True,3,{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4592479'}}]",2026-01-23T02:18:09Z,True,"{'x': 13, 'y': 22}",3,+3 Points,424.0
40181048753,53,"{'id': '16', 'text': 'Full Timeout'}",Jazz Full timeout,19,12,1,7:02,False,0,{'id': '26'},,2026-01-23T02:18:15Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,422.0
40181048754,54,"{'id': '584', 'text': 'Substitution'}",Kyle Filipowski enters the game for Svi Mykhailiuk,19,12,1,7:02,False,0,{'id': '26'},"[{'athlete': {'id': '4684793'}}, {'athlete': {'id': '3133602'}}]",2026-01-23T02:20:38Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,422.0
40181048756,56,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Ace Bailey makes 3-foot dunk (Jusuf Nurkic assists),19,14,1,6:51,True,2,{'id': '26'},"[{'athlete': {'id': '4873138'}}, {'athlete': {'id': '3102530'}}]",2026-01-23T02:21:20Z,True,"{'x': 29, 'y': 2}",2,+2 Points,411.0
40181048758,58,"{'id': '44', 'text': 'Shooting Foul'}",De'Aaron Fox shooting foul,19,14,1,6:51,False,0,{'id': '24'},[{'athlete': {'id': '4066259'}}],2026-01-23T02:21:22Z,False,"{'x': 29, 'y': 2}",0,Foul,411.0
40181048760,60,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Ace Bailey makes free throw 1 of 1,19,15,1,6:51,True,1,{'id': '26'},[{'athlete': {'id': '4873138'}}],2026-01-23T02:21:44Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,411.0
