id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018098144,4,"{'id': '615', 'text': 'Jumpball'}",Wendell Carter Jr. vs. Jalen Duren (Tristan da Silva gains possession),0,0,1,12:00,False,0,{'id': '19'},"[{'athlete': {'id': '4277847'}}, {'athlete': {'id': '4433621'}}, {'athlete': {'id': '4702382'}}]",2025-11-29T00:41:16Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018098147,7,"{'id': '92', 'text': 'Jump Shot'}",Desmond Bane misses 19-foot jumper,0,0,1,11:44,False,0,{'id': '19'},[{'athlete': {'id': '4066320'}}],2025-11-29T00:41:29Z,True,"{'x': 37, 'y': 16}",2,Missed FG,704.0
4018098148,8,"{'id': '156', 'text': 'Offensive Rebound'}",Wendell Carter Jr. offensive rebound,0,0,1,11:40,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2025-11-29T00:41:33Z,False,"{'x': 37, 'y': 16}",0,Rebound,700.0
4018098149,9,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Jalen Suggs misses two point shot,0,0,1,11:28,False,0,{'id': '19'},[{'athlete': {'id': '4432165'}}],2025-11-29T00:41:44Z,True,"{'x': 18, 'y': 2}",2,Missed FG,688.0
40180981410,10,"{'id': '155', 'text': 'Defensive Rebound'}",Jalen Duren defensive rebound,0,0,1,11:26,False,0,{'id': '8'},[{'athlete': {'id': '4433621'}}],2025-11-29T00:41:46Z,False,"{'x': 18, 'y': 2}",0,Rebound,686.0
40180981411,11,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Ausar Thompson makes 2-foot two point shot (Cade Cunningham assists),0,2,1,11:20,True,2,{'id': '8'},"[{'athlete': {'id': '4684742'}}, {'athlete': {'id': '4432166'}}]",2025-11-29T00:41:53Z,True,"{'x': 26, 'y': 3}",2,+2 Points,680.0
40180981413,13,"{'id': '110', 'text': 'Driving Layup Shot'}",Franz Wagner misses driving layup,0,2,1,11:04,False,0,{'id': '19'},[{'athlete': {'id': '4566434'}}],2025-11-29T00:42:07Z,True,"{'x': 20, 'y': 0}",2,Missed FG,664.0
40180981414,14,"{'id': '155', 'text': 'Defensive Rebound'}",Tobias Harris defensive rebound,0,2,1,11:03,False,0,{'id': '8'},[{'athlete': {'id': '6440'}}],2025-11-29T00:42:08Z,False,"{'x': 20, 'y': 0}",0,Rebound,663.0
40180981415,15,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Jalen Duren bad pass (Jalen Suggs steals),0,2,1,10:55,False,0,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '4432165'}}]",2025-11-29T00:42:17Z,False,"{'x': 21, 'y': 4}",0,Turnover,655.0
40180981417,17,"{'id': '113', 'text': 'Running Jump Shot'}",Jalen Suggs misses 25-foot three point shot,0,2,1,10:50,False,0,{'id': '19'},[{'athlete': {'id': '4432165'}}],2025-11-29T00:42:23Z,True,"{'x': 48, 'y': 11}",3,Missed 3PT,650.0
40180981418,18,"{'id': '155', 'text': 'Defensive Rebound'}",Pistons defensive team rebound,0,2,1,10:48,False,0,{'id': '8'},,2025-11-29T00:42:25Z,False,"{'x': 48, 'y': 11}",0,Rebound,648.0
40180981419,19,"{'id': '43', 'text': 'Loose Ball Foul'}",Desmond Bane loose ball foul,0,2,1,10:48,False,0,{'id': '19'},[{'athlete': {'id': '4066320'}}],2025-11-29T00:42:31Z,False,"{'x': 48, 'y': 11}",0,Foul,648.0
40180981421,21,"{'id': '12', 'text': 'Kicked Ball'}",Franz Wagner kicked ball violation,0,2,1,10:30,False,0,{'id': '19'},[{'athlete': {'id': '4566434'}}],2025-11-29T00:43:07Z,False,"{'x': -214748340, 'y': -214748365}",0,Violation,630.0
40180981422,22,"{'id': '132', 'text': 'Step Back Jump Shot'}",Cade Cunningham misses 26-foot three point step back jumpshot,0,2,1,10:24,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-11-29T00:43:25Z,True,"{'x': 33, 'y': 25}",3,Missed 3PT,624.0
