id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018097784,4,"{'id': '615', 'text': 'Jumpball'}",Jusuf Nurkic vs. Rudy Gobert (Keyonte George gains possession),0,0,1,12:00,False,0,{'id': '26'},"[{'athlete': {'id': '3102530'}}, {'athlete': {'id': '3032976'}}, {'athlete': {'id': '4433627'}}]",2025-11-08T01:10:54Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018097788,8,"{'id': '63', 'text': 'Lost Ball Turnover'}",Keyonte George lost ball turnover (Jaden McDaniels steals),0,0,1,11:55,False,0,{'id': '26'},"[{'athlete': {'id': '4433627'}}, {'athlete': {'id': '4431671'}}]",2025-11-08T01:10:55Z,False,"{'x': 36, 'y': 31}",0,715.0
40180977810,10,"{'id': '115', 'text': 'Driving Dunk Shot'}",Jaden McDaniels makes 1-foot driving dunk,0,2,1,11:52,True,2,{'id': '16'},[{'athlete': {'id': '4431671'}}],2025-11-08T01:10:59Z,True,"{'x': 25, 'y': 2}",2,712.0
40180977811,11,"{'id': '92', 'text': 'Jump Shot'}",Keyonte George misses 23-foot three point jumper,0,2,1,11:36,False,0,{'id': '26'},[{'athlete': {'id': '4433627'}}],2025-11-08T01:11:14Z,True,"{'x': 3, 'y': 8}",3,696.0
40180977812,12,"{'id': '155', 'text': 'Defensive Rebound'}",Donte DiVincenzo defensive rebound,0,2,1,11:34,False,0,{'id': '16'},[{'athlete': {'id': '3934673'}}],2025-11-08T01:11:16Z,False,"{'x': 3, 'y': 8}",0,694.0
40180977813,13,"{'id': '132', 'text': 'Step Back Jump Shot'}",Anthony Edwards makes 25-foot three point step back jumpshot,0,5,1,11:27,True,3,{'id': '16'},[{'athlete': {'id': '4594268'}}],2025-11-08T01:11:25Z,True,"{'x': 11, 'y': 22}",3,687.0
40180977814,14,"{'id': '130', 'text': 'Floating Jump Shot'}",Jusuf Nurkic makes 11-foot two point shot (Keyonte George assists),2,5,1,11:10,True,2,{'id': '26'},"[{'athlete': {'id': '3102530'}}, {'athlete': {'id': '4433627'}}]",2025-11-08T01:11:41Z,True,"{'x': 27, 'y': 11}",2,670.0
40180977816,16,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Anthony Edwards makes 11-foot two point shot (Julius Randle assists),2,7,1,10:51,True,2,{'id': '16'},"[{'athlete': {'id': '4594268'}}, {'athlete': {'id': '3064514'}}]",2025-11-08T01:12:00Z,True,"{'x': 35, 'y': 6}",2,651.0
40180977818,18,"{'id': '45', 'text': 'Personal Foul'}",Julius Randle personal foul,2,7,1,10:41,False,0,{'id': '16'},[{'athlete': {'id': '3064514'}}],2025-11-08T01:12:13Z,False,"{'x': 7, 'y': 9}",0,641.0
40180977820,20,"{'id': '110', 'text': 'Driving Layup Shot'}",Anthony Edwards blocks Isaiah Collier 's 3-foot driving layup,2,7,1,10:36,False,0,{'id': '26'},"[{'athlete': {'id': '4683766'}}, {'athlete': {'id': '4594268'}}]",2025-11-08T01:12:37Z,True,"{'x': 28, 'y': 2}",2,636.0
40180977822,22,"{'id': '155', 'text': 'Defensive Rebound'}",Rudy Gobert defensive rebound,2,7,1,10:34,False,0,{'id': '16'},[{'athlete': {'id': '3032976'}}],2025-11-08T01:12:39Z,False,"{'x': 28, 'y': 2}",0,634.0
40180977823,23,"{'id': '92', 'text': 'Jump Shot'}",Anthony Edwards makes 25-foot three point jumper (Julius Randle assists),2,10,1,10:28,True,3,{'id': '16'},"[{'athlete': {'id': '4594268'}}, {'athlete': {'id': '3064514'}}]",2025-11-08T01:12:44Z,True,"{'x': 41, 'y': 20}",3,628.0
40180977825,25,"{'id': '16', 'text': 'Full Timeout'}",Jazz Full timeout,2,10,1,10:27,False,0,{'id': '26'},,2025-11-08T01:12:50Z,False,"{'x': -214748340, 'y': -214748365}",0,627.0
40180977826,26,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Rudy Gobert blocks Lauri Markkanen 's 13-foot two point shot,2,10,1,10:13,False,0,{'id': '26'},"[{'athlete': {'id': '4066336'}}, {'athlete': {'id': '3032976'}}]",2025-11-08T01:16:00Z,True,"{'x': 35, 'y': 10}",2,613.0
40180977828,28,"{'id': '155', 'text': 'Defensive Rebound'}",Rudy Gobert defensive rebound,2,10,1,10:11,False,0,{'id': '16'},[{'athlete': {'id': '3032976'}}],2025-11-08T01:16:02Z,False,"{'x': 35, 'y': 10}",0,611.0
40180977829,29,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Anthony Edwards misses running pullup jump shot,2,10,1,10:08,False,0,{'id': '16'},[{'athlete': {'id': '4594268'}}],2025-11-08T01:16:06Z,True,"{'x': 25, 'y': 20}",2,608.0
40180977830,30,"{'id': '156', 'text': 'Offensive Rebound'}",Timberwolves offensive team rebound,2,10,1,10:06,False,0,{'id': '16'},,2025-11-08T01:16:16Z,False,"{'x': 25, 'y': 20}",0,606.0
40180977831,31,"{'id': '43', 'text': 'Loose Ball Foul'}",Lauri Markkanen loose ball foul,2,10,1,10:06,False,0,{'id': '26'},[{'athlete': {'id': '4066336'}}],2025-11-08T01:16:17Z,False,"{'x': 25, 'y': 3}",0,606.0
40180977833,33,"{'id': '92', 'text': 'Jump Shot'}",Julius Randle makes 22-foot three point jumper (Donte DiVincenzo assists),2,13,1,10:00,True,3,{'id': '16'},"[{'athlete': {'id': '3064514'}}, {'athlete': {'id': '3934673'}}]",2025-11-08T01:16:34Z,True,"{'x': 48, 'y': 2}",3,600.0
40180977836,36,"{'id': '92', 'text': 'Jump Shot'}",Jusuf Nurkic misses 29-foot three point jumper,2,13,1,9:36,False,0,{'id': '26'},[{'athlete': {'id': '3102530'}}],2025-11-08T01:17:12Z,True,"{'x': 27, 'y': 30}",3,576.0
40180977837,37,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Edwards defensive rebound,2,13,1,9:32,False,0,{'id': '16'},[{'athlete': {'id': '4594268'}}],2025-11-08T01:17:16Z,False,"{'x': 27, 'y': 30}",0,572.0
40180977838,38,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Julius Randle makes 4-foot two point shot,2,15,1,9:21,True,2,{'id': '16'},[{'athlete': {'id': '3064514'}}],2025-11-08T01:17:27Z,True,"{'x': 22, 'y': 4}",2,561.0
40180977840,40,"{'id': '29', 'text': 'Defensive 3-Seconds Technical'}","Jaden McDaniels defensive 3-seconds (technical foul)
",2,15,1,9:00,False,0,{'id': '16'},[{'athlete': {'id': '4431671'}}],2025-11-08T01:17:55Z,False,"{'x': -214748340, 'y': -214748365}",0,540.0
40180977841,41,"{'id': '103', 'text': 'Free Throw - Technical'}",Lauri Markkanen makes technical free throw,3,15,1,9:00,True,1,{'id': '26'},[{'athlete': {'id': '4066336'}}],2025-11-08T01:18:10Z,True,"{'x': -214748340, 'y': -214748365}",1,540.0
40180977842,42,"{'id': '92', 'text': 'Jump Shot'}",Lauri Markkanen misses 24-foot three point jumper,3,15,1,8:53,False,0,{'id': '26'},[{'athlete': {'id': '4066336'}}],2025-11-08T01:18:35Z,True,"{'x': 17, 'y': 23}",3,533.0
40180977843,43,"{'id': '155', 'text': 'Defensive Rebound'}",Timberwolves defensive team rebound,3,15,1,8:51,False,0,{'id': '16'},,2025-11-08T01:18:37Z,False,"{'x': 17, 'y': 23}",0,531.0
40180977845,45,"{'id': '92', 'text': 'Jump Shot'}",Julius Randle misses 25-foot three point jumper,3,15,1,8:38,False,0,{'id': '16'},[{'athlete': {'id': '3064514'}}],2025-11-08T01:18:59Z,True,"{'x': 24, 'y': 26}",3,518.0
40180977846,46,"{'id': '155', 'text': 'Defensive Rebound'}",Keyonte George defensive rebound,3,15,1,8:35,False,0,{'id': '26'},[{'athlete': {'id': '4433627'}}],2025-11-08T01:19:02Z,False,"{'x': 24, 'y': 26}",0,515.0
