id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100274,4,"{'id': '615', 'text': 'Jumpball'}",Jusuf Nurkic vs. Jalen Duren (Duncan Robinson gains possession),0,0,1,12:00,False,0,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '3102530'}}, {'athlete': {'id': '3157465'}}]",2025-11-06T00:11:12Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100277,7,"{'id': '141', 'text': 'Cutting Layup Shot'}",Ausar Thompson makes 3-foot layup (Jalen Duren assists),0,2,1,11:43,True,2,{'id': '8'},"[{'athlete': {'id': '4684742'}}, {'athlete': {'id': '4433621'}}]",2025-11-06T00:11:24Z,True,"{'x': 22, 'y': 2}",2,703.0
4018100279,9,"{'id': '92', 'text': 'Jump Shot'}",Lauri Markkanen misses 27-foot three point jumper,0,2,1,11:32,False,0,{'id': '26'},[{'athlete': {'id': '4066336'}}],2025-11-06T00:11:43Z,True,"{'x': 4, 'y': 18}",3,692.0
40181002710,10,"{'id': '155', 'text': 'Defensive Rebound'}",Cade Cunningham defensive rebound,0,2,1,11:21,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-11-06T00:11:46Z,False,"{'x': 4, 'y': 18}",0,681.0
40181002711,11,"{'id': '109', 'text': 'Running Layup Shot'}",Jalen Duren makes two point shot (Cade Cunningham assists),0,4,1,11:19,True,2,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '4432166'}}]",2025-11-06T00:11:49Z,True,"{'x': 28, 'y': 2}",2,679.0
40181002713,13,"{'id': '110', 'text': 'Driving Layup Shot'}",Svi Mykhailiuk makes driving layup (Jusuf Nurkic assists),2,4,1,11:03,True,2,{'id': '26'},"[{'athlete': {'id': '3133602'}}, {'athlete': {'id': '3102530'}}]",2025-11-06T00:12:04Z,True,"{'x': 28, 'y': 1}",2,663.0
40181002715,15,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Cade Cunningham misses two point shot,2,4,1,10:52,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-11-06T00:12:15Z,True,"{'x': 29, 'y': 1}",2,652.0
40181002716,16,"{'id': '155', 'text': 'Defensive Rebound'}",Jusuf Nurkic defensive rebound,2,4,1,10:50,False,0,{'id': '26'},[{'athlete': {'id': '3102530'}}],2025-11-06T00:12:17Z,False,"{'x': 29, 'y': 1}",0,650.0
40181002717,17,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Isaiah Stewart blocks Lauri Markkanen 's 6-foot driving floating jump shot,2,4,1,10:45,False,0,{'id': '26'},"[{'athlete': {'id': '4066336'}}, {'athlete': {'id': '4432810'}}]",2025-11-06T00:12:23Z,True,"{'x': 31, 'y': 3}",2,645.0
40181002719,19,"{'id': '156', 'text': 'Offensive Rebound'}",Taylor Hendricks offensive rebound,2,4,1,10:41,False,0,{'id': '26'},[{'athlete': {'id': '4684806'}}],2025-11-06T00:12:27Z,False,"{'x': 31, 'y': 3}",0,641.0
