id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018100964,4,"{'id': '615', 'text': 'Jumpball'}",Myles Turner vs. Jarrett Allen (De'Andre Hunter gains possession),0,0,1,12:00,False,0,{'id': '5'},"[{'athlete': {'id': '4066328'}}, {'athlete': {'id': '3133628'}}, {'athlete': {'id': '4065732'}}]",2025-11-18T00:12:58Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018100967,7,"{'id': '92', 'text': 'Jump Shot'}",Sam Merrill misses 25-foot three point jumper,0,0,1,11:46,False,0,{'id': '5'},[{'athlete': {'id': '4066757'}}],2025-11-18T00:13:09Z,True,"{'x': 8, 'y': 18}",3,Missed 3PT,706.0
4018100968,8,"{'id': '155', 'text': 'Defensive Rebound'}",Giannis Antetokounmpo defensive rebound,0,0,1,11:42,False,0,{'id': '15'},[{'athlete': {'id': '3032977'}}],2025-11-18T00:13:13Z,False,"{'x': 8, 'y': 18}",0,Rebound,702.0
4018100969,9,"{'id': '45', 'text': 'Personal Foul'}",Sam Merrill personal foul,0,0,1,11:38,False,0,{'id': '5'},[{'athlete': {'id': '4066757'}}],2025-11-18T00:13:22Z,False,"{'x': 30, 'y': 2}",0,Foul,698.0
40181009611,11,"{'id': '92', 'text': 'Jump Shot'}",AJ Green makes 26-foot three point jumper (Giannis Antetokounmpo assists),3,0,1,11:26,True,3,{'id': '15'},"[{'athlete': {'id': '4397475'}}, {'athlete': {'id': '3032977'}}]",2025-11-18T00:13:50Z,True,"{'x': 9, 'y': 22}",3,+3 Points,686.0
40181009613,13,"{'id': '132', 'text': 'Step Back Jump Shot'}",Donovan Mitchell makes 19-foot step back jumpshot (Jarrett Allen assists),3,2,1,11:14,True,2,{'id': '5'},"[{'athlete': {'id': '3908809'}}, {'athlete': {'id': '4066328'}}]",2025-11-18T00:14:03Z,True,"{'x': 39, 'y': 14}",2,+2 Points,674.0
40181009616,16,"{'id': '92', 'text': 'Jump Shot'}",Ryan Rollins makes 26-foot three point jumper (Giannis Antetokounmpo assists),6,2,1,10:54,True,3,{'id': '15'},"[{'athlete': {'id': '4591725'}}, {'athlete': {'id': '3032977'}}]",2025-11-18T00:14:37Z,True,"{'x': 7, 'y': 20}",3,+3 Points,654.0
40181009618,18,"{'id': '112', 'text': 'Reverse Layup Shot'}",Jarrett Allen misses 2-foot two point shot,6,2,1,10:35,False,0,{'id': '5'},[{'athlete': {'id': '4066328'}}],2025-11-18T00:14:56Z,True,"{'x': 23, 'y': 0}",2,Missed FG,635.0
40181009619,19,"{'id': '155', 'text': 'Defensive Rebound'}",Myles Turner defensive rebound,6,2,1,10:32,False,0,{'id': '15'},[{'athlete': {'id': '3133628'}}],2025-11-18T00:14:59Z,False,"{'x': 23, 'y': 0}",0,Rebound,632.0
40181009620,20,"{'id': '115', 'text': 'Driving Dunk Shot'}",Giannis Antetokounmpo makes driving dunk,8,2,1,10:22,True,2,{'id': '15'},[{'athlete': {'id': '3032977'}}],2025-11-18T00:15:10Z,True,"{'x': 25, 'y': 1}",2,+2 Points,622.0
40181009621,21,"{'id': '45', 'text': 'Personal Foul'}",AJ Green personal foul,8,2,1,10:15,False,0,{'id': '15'},[{'athlete': {'id': '4397475'}}],2025-11-18T00:15:21Z,False,"{'x': 39, 'y': 21}",0,Foul,615.0
40181009623,23,"{'id': '131', 'text': 'Pullup Jump Shot'}",Donovan Mitchell misses 20-foot pullup jump shot,8,2,1,10:04,False,0,{'id': '5'},[{'athlete': {'id': '3908809'}}],2025-11-18T00:15:45Z,True,"{'x': 29, 'y': 21}",2,Missed FG,604.0
40181009624,24,"{'id': '155', 'text': 'Defensive Rebound'}",Myles Turner defensive rebound,8,2,1,10:02,False,0,{'id': '15'},[{'athlete': {'id': '3133628'}}],2025-11-18T00:15:47Z,False,"{'x': 29, 'y': 21}",0,Rebound,602.0
40181009625,25,"{'id': '113', 'text': 'Running Jump Shot'}",Ryan Rollins makes 23-foot three point shot (Giannis Antetokounmpo assists),11,2,1,9:58,True,3,{'id': '15'},"[{'athlete': {'id': '4591725'}}, {'athlete': {'id': '3032977'}}]",2025-11-18T00:15:51Z,True,"{'x': 1, 'y': 0}",3,+3 Points,598.0
40181009627,27,"{'id': '16', 'text': 'Full Timeout'}",Cavaliers Full timeout,11,2,1,9:57,False,0,{'id': '5'},,2025-11-18T00:15:57Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,597.0
