id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100594,4,"{'id': '615', 'text': 'Jumpball'}",Kevon Looney vs. Mark Williams (Devin Booker gains possession),0,0,1,12:00,False,0,{'id': '21'},"[{'athlete': {'id': '4701232'}}, {'athlete': {'id': '3155535'}}, {'athlete': {'id': '3136193'}}]",2025-11-11T02:10:48Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100597,7,"{'id': '92', 'text': 'Jump Shot'}",Dillon Brooks misses 26-foot three point jumper,0,0,1,11:41,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-11-11T02:11:03Z,True,"{'x': 45, 'y': 18}",3,701.0
4018100598,8,"{'id': '155', 'text': 'Defensive Rebound'}",Saddiq Bey defensive rebound,0,0,1,11:39,False,0,{'id': '3'},[{'athlete': {'id': '4397136'}}],2025-11-11T02:11:05Z,False,"{'x': 45, 'y': 18}",0,699.0
4018100599,9,"{'id': '92', 'text': 'Jump Shot'}",Kevon Looney misses 14-foot jumper,0,0,1,11:23,False,0,{'id': '3'},[{'athlete': {'id': '3155535'}}],2025-11-11T02:11:21Z,True,"{'x': 37, 'y': 9}",2,683.0
40181005910,10,"{'id': '155', 'text': 'Defensive Rebound'}",Mark Williams defensive rebound,0,0,1,11:20,False,0,{'id': '21'},[{'athlete': {'id': '4701232'}}],2025-11-11T02:11:24Z,False,"{'x': 37, 'y': 9}",0,680.0
40181005911,11,"{'id': '131', 'text': 'Pullup Jump Shot'}",Grayson Allen misses 25-foot three point pullup jump shot,0,0,1,11:15,False,0,{'id': '21'},[{'athlete': {'id': '3135045'}}],2025-11-11T02:11:29Z,True,"{'x': 20, 'y': 25}",3,675.0
40181005912,12,"{'id': '155', 'text': 'Defensive Rebound'}",Trey Murphy III defensive rebound,0,0,1,11:12,False,0,{'id': '3'},[{'athlete': {'id': '4397688'}}],2025-11-11T02:11:32Z,False,"{'x': 20, 'y': 25}",0,672.0
40181005913,13,"{'id': '92', 'text': 'Jump Shot'}",Herbert Jones misses 23-foot three point jumper,0,0,1,11:02,False,0,{'id': '3'},[{'athlete': {'id': '4277813'}}],2025-11-11T02:11:42Z,True,"{'x': 1, 'y': 3}",3,662.0
40181005914,14,"{'id': '155', 'text': 'Defensive Rebound'}",Grayson Allen defensive rebound,0,0,1,10:59,False,0,{'id': '21'},[{'athlete': {'id': '3135045'}}],2025-11-11T02:11:45Z,False,"{'x': 1, 'y': 3}",0,659.0
40181005915,15,"{'id': '86', 'text': 'Out of Bounds - Step Turnover'}",Dillon Brooks steps out of bounds turnover,0,0,1,10:53,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-11-11T02:11:56Z,False,"{'x': 36, 'y': -1}",0,653.0
