id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4017052174,4,"{'id': '615', 'text': 'Jumpball'}",Domantas Sabonis vs. Nic Claxton (D'Angelo Russell gains possession),0,0,1,12:00,False,0,{'id': '17'},"[{'athlete': {'id': '4278067'}}, {'athlete': {'id': '3155942'}}, {'athlete': {'id': '3136776'}}]",2025-01-28T00:41:13Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4017052177,7,"{'id': '44', 'text': 'Shooting Foul'}",Keegan Murray shooting foul,0,0,1,11:46,False,0,{'id': '23'},[{'athlete': {'id': '4594327'}}],2025-01-28T00:41:27Z,False,"{'x': 21, 'y': 11}",706.0
4017052179,9,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",D'Angelo Russell makes free throw 1 of 2,0,1,1,11:46,True,1,{'id': '17'},[{'athlete': {'id': '3136776'}}],2025-01-28T00:41:45Z,True,"{'x': -214748340, 'y': -214748365}",706.0
40170521710,10,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",D'Angelo Russell makes free throw 2 of 2,0,2,1,11:46,True,1,{'id': '17'},[{'athlete': {'id': '3136776'}}],2025-01-28T00:41:56Z,True,"{'x': -214748340, 'y': -214748365}",706.0
40170521711,11,"{'id': '92', 'text': 'Jump Shot'}",Malik Monk misses 26-foot three point jumper,0,2,1,11:26,False,0,{'id': '23'},[{'athlete': {'id': '4066262'}}],2025-01-28T00:42:17Z,True,"{'x': 41, 'y': 21}",686.0
40170521712,12,"{'id': '155', 'text': 'Defensive Rebound'}",Keon Johnson defensive rebound,0,2,1,11:22,False,0,{'id': '17'},[{'athlete': {'id': '4432192'}}],2025-01-28T00:42:21Z,False,"{'x': 41, 'y': 21}",682.0
40170521713,13,"{'id': '113', 'text': 'Running Jump Shot'}",Noah Clowney misses 27-foot three point shot,0,2,1,11:18,False,0,{'id': '17'},[{'athlete': {'id': '4712896'}}],2025-01-28T00:42:25Z,True,"{'x': 7, 'y': 22}",678.0
40170521714,14,"{'id': '155', 'text': 'Defensive Rebound'}",Malik Monk defensive rebound,0,2,1,11:15,False,0,{'id': '23'},[{'athlete': {'id': '4066262'}}],2025-01-28T00:42:28Z,False,"{'x': 7, 'y': 22}",675.0
40170521715,15,"{'id': '92', 'text': 'Jump Shot'}",DeMar DeRozan makes 23-foot jumper (De'Aaron Fox assists),2,2,1,11:06,True,2,{'id': '23'},"[{'athlete': {'id': '3978'}}, {'athlete': {'id': '4066259'}}]",2025-01-28T00:42:37Z,True,"{'x': 18, 'y': 22}",666.0
40170521717,17,"{'id': '142', 'text': 'Cutting Finger Roll Layup Shot'}",D'Angelo Russell makes layup (Nic Claxton assists),2,4,1,10:48,True,2,{'id': '17'},"[{'athlete': {'id': '3136776'}}, {'athlete': {'id': '4278067'}}]",2025-01-28T00:42:56Z,True,"{'x': 25, 'y': 4}",648.0
40170521719,19,"{'id': '126', 'text': 'Layup Driving Reverse'}",Malik Monk makes two point shot (Keegan Murray assists),4,4,1,10:33,True,2,{'id': '23'},"[{'athlete': {'id': '4066262'}}, {'athlete': {'id': '4594327'}}]",2025-01-28T00:43:10Z,True,"{'x': 22, 'y': 0}",633.0
