id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
40181004246,46,"{'id': '155', 'text': 'Defensive Rebound'}",Donovan Clingan defensive rebound,7,3,1,8:45,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-09T01:15:47Z,False,"{'x': 25, 'y': 3}",0,525.0
40181004247,47,"{'id': '92', 'text': 'Jump Shot'}",Donovan Clingan makes 27-foot three point jumper (Shaedon Sharpe assists),10,3,1,8:38,True,3,{'id': '22'},"[{'athlete': {'id': '5105565'}}, {'athlete': {'id': '4914336'}}]",2025-11-09T01:15:54Z,True,"{'x': 14, 'y': 25}",3,518.0
40181004249,49,"{'id': '130', 'text': 'Floating Jump Shot'}",Donovan Clingan blocks Pelle Larsson 's 5-foot two point shot,10,3,1,8:25,False,0,{'id': '14'},"[{'athlete': {'id': '4601025'}}, {'athlete': {'id': '5105565'}}]",2025-11-09T01:16:07Z,True,"{'x': 24, 'y': 5}",2,505.0
40181004251,51,"{'id': '155', 'text': 'Defensive Rebound'}",Jrue Holiday defensive rebound,10,3,1,8:23,False,0,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-09T01:16:09Z,False,"{'x': 24, 'y': 5}",0,503.0
40181004252,52,"{'id': '44', 'text': 'Shooting Foul'}",Davion Mitchell shooting foul,10,3,1,8:23,False,0,{'id': '14'},[{'athlete': {'id': '4278053'}}],2025-11-09T01:16:13Z,False,"{'x': 26, 'y': 4}",0,503.0
40181004254,54,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Shaedon Sharpe makes free throw 1 of 2,11,3,1,8:23,True,1,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-11-09T01:16:47Z,True,"{'x': -214748340, 'y': -214748365}",1,503.0
40181004255,55,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Shaedon Sharpe misses free throw 2 of 2,11,3,1,8:23,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-11-09T01:16:47Z,True,"{'x': -214748340, 'y': -214748365}",1,503.0
40181004256,56,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,11,3,1,8:20,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-11-09T01:16:50Z,False,"{'x': -214748340, 'y': -214748365}",0,500.0
40181004257,57,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Andrew Wiggins misses driving floating jump shot,11,3,1,8:15,False,0,{'id': '14'},[{'athlete': {'id': '3059319'}}],2025-11-09T01:17:18Z,True,"{'x': 27, 'y': 1}",2,495.0
40181004258,58,"{'id': '155', 'text': 'Defensive Rebound'}",Shaedon Sharpe defensive rebound,11,3,1,8:10,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-11-09T01:17:23Z,False,"{'x': 27, 'y': 1}",0,490.0
40181004259,59,"{'id': '142', 'text': 'Cutting Finger Roll Layup Shot'}",Shaedon Sharpe makes layup (Jrue Holiday assists),13,3,1,8:00,True,2,{'id': '22'},"[{'athlete': {'id': '4914336'}}, {'athlete': {'id': '3995'}}]",2025-11-09T01:17:29Z,True,"{'x': 26, 'y': 1}",2,480.0
40181004261,61,"{'id': '92', 'text': 'Jump Shot'}",Andrew Wiggins misses 24-foot three point jumper,13,3,1,7:49,False,0,{'id': '14'},[{'athlete': {'id': '3059319'}}],2025-11-09T01:17:40Z,True,"{'x': 48, 'y': 8}",3,469.0
40181004262,62,"{'id': '155', 'text': 'Defensive Rebound'}",Deni Avdija defensive rebound,13,3,1,7:47,False,0,{'id': '22'},[{'athlete': {'id': '4683021'}}],2025-11-09T01:17:42Z,False,"{'x': 48, 'y': 8}",0,467.0
40181004263,63,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Jrue Holiday makes 3-foot two point shot (Toumani Camara assists),15,3,1,7:41,True,2,{'id': '22'},"[{'athlete': {'id': '3995'}}, {'athlete': {'id': '4431736'}}]",2025-11-09T01:17:50Z,True,"{'x': 29, 'y': 1}",2,461.0
40181004265,65,"{'id': '16', 'text': 'Full Timeout'}",Heat Full timeout,15,3,1,7:41,False,0,{'id': '14'},,2025-11-09T01:17:55Z,False,"{'x': -214748340, 'y': -214748365}",0,461.0
40181004267,67,"{'id': '584', 'text': 'Substitution'}",Jerami Grant enters the game for Deni Avdija,15,3,1,7:41,False,0,{'id': '22'},"[{'athlete': {'id': '2991070'}}, {'athlete': {'id': '4683021'}}]",2025-11-09T01:18:09Z,False,"{'x': -214748340, 'y': -214748365}",0,461.0
40181004269,69,"{'id': '24', 'text': 'Offensive Charge'}",Kel'el Ware offensive charge,15,3,1,7:30,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-11-09T01:21:04Z,False,"{'x': 24, 'y': 4}",0,450.0
40181004271,71,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Kel'el Ware turnover,15,3,1,7:30,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-11-09T01:21:04Z,False,"{'x': 24, 'y': 4}",0,450.0
40181004272,72,"{'id': '132', 'text': 'Step Back Jump Shot'}",Shaedon Sharpe misses 27-foot three point step back jumpshot,15,3,1,7:16,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-11-09T01:21:27Z,True,"{'x': 10, 'y': 23}",3,436.0
40181004273,73,"{'id': '156', 'text': 'Offensive Rebound'}",Shaedon Sharpe offensive rebound,15,3,1,7:14,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-11-09T01:21:29Z,False,"{'x': 10, 'y': 23}",0,434.0
40181004274,74,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Shaedon Sharpe bad pass (Kel'el Ware steals),15,3,1,7:11,False,0,{'id': '22'},"[{'athlete': {'id': '4914336'}}, {'athlete': {'id': '5105623'}}]",2025-11-09T01:21:32Z,False,"{'x': 13, 'y': 8}",0,431.0
40181004276,76,"{'id': '129', 'text': 'Running Finger Roll Layup'}",Pelle Larsson makes two point shot,15,5,1,7:05,True,2,{'id': '14'},[{'athlete': {'id': '4601025'}}],2025-11-09T01:21:37Z,True,"{'x': 23, 'y': 3}",2,425.0
40181004277,77,"{'id': '119', 'text': 'Driving Hook Shot'}",Andrew Wiggins blocks Toumani Camara 's 5-foot two point shot,15,5,1,6:42,False,0,{'id': '22'},"[{'athlete': {'id': '4431736'}}, {'athlete': {'id': '3059319'}}]",2025-11-09T01:22:00Z,True,"{'x': 25, 'y': 5}",2,402.0
40181004279,79,"{'id': '156', 'text': 'Offensive Rebound'}",Toumani Camara offensive rebound,15,5,1,6:39,False,0,{'id': '22'},[{'athlete': {'id': '4431736'}}],2025-11-09T01:22:03Z,False,"{'x': 25, 'y': 5}",0,399.0
40181004280,80,"{'id': '92', 'text': 'Jump Shot'}",Donovan Clingan misses 22-foot three point jumper,15,5,1,6:36,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-09T01:22:07Z,True,"{'x': 48, 'y': 1}",3,396.0
40181004281,81,"{'id': '155', 'text': 'Defensive Rebound'}",Pelle Larsson defensive rebound,15,5,1,6:33,False,0,{'id': '14'},[{'athlete': {'id': '4601025'}}],2025-11-09T01:22:10Z,False,"{'x': 48, 'y': 1}",0,393.0
40181004282,82,"{'id': '92', 'text': 'Jump Shot'}",Andrew Wiggins misses 24-foot three point jumper,15,5,1,6:29,False,0,{'id': '14'},[{'athlete': {'id': '3059319'}}],2025-11-09T01:22:14Z,True,"{'x': 8, 'y': 17}",3,389.0
40181004283,83,"{'id': '155', 'text': 'Defensive Rebound'}",Shaedon Sharpe defensive rebound,15,5,1,6:26,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-11-09T01:22:17Z,False,"{'x': 8, 'y': 17}",0,386.0
40181004284,84,"{'id': '113', 'text': 'Running Jump Shot'}",Jrue Holiday misses 27-foot three point shot,15,5,1,6:20,False,0,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-09T01:22:23Z,True,"{'x': 2, 'y': 15}",3,380.0
40181004285,85,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,15,5,1,6:16,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-11-09T01:22:27Z,False,"{'x': 2, 'y': 15}",0,376.0
40181004286,86,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Andrew Wiggins makes 4-foot two point shot,15,7,1,6:04,True,2,{'id': '14'},[{'athlete': {'id': '3059319'}}],2025-11-09T01:22:40Z,True,"{'x': 23, 'y': 4}",2,364.0
40181004287,87,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Jerami Grant misses driving floating jump shot,15,7,1,5:54,False,0,{'id': '22'},[{'athlete': {'id': '2991070'}}],2025-11-09T01:22:49Z,True,"{'x': 29, 'y': 0}",2,354.0
40181004288,88,"{'id': '156', 'text': 'Offensive Rebound'}",Donovan Clingan offensive rebound,15,7,1,5:50,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-09T01:22:53Z,False,"{'x': 29, 'y': 0}",0,350.0
40181004289,89,"{'id': '150', 'text': 'Tip Dunk Shot'}",Donovan Clingan misses dunk,15,7,1,5:50,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-09T01:22:52Z,True,"{'x': 25, 'y': 0}",2,350.0
40181004290,90,"{'id': '156', 'text': 'Offensive Rebound'}",Donovan Clingan offensive rebound,15,7,1,5:50,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-09T01:22:52Z,False,"{'x': 25, 'y': 0}",0,350.0
40181004291,91,"{'id': '125', 'text': 'Layup Shot Putback'}",Donovan Clingan makes two point shot,17,7,1,5:49,True,2,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-09T01:22:54Z,True,"{'x': 27, 'y': 4}",2,349.0
40181004292,92,"{'id': '45', 'text': 'Personal Foul'}",Jerami Grant personal foul,17,7,1,5:37,False,0,{'id': '22'},[{'athlete': {'id': '2991070'}}],2025-11-09T01:23:08Z,False,"{'x': 37, 'y': 20}",0,337.0
40181004294,94,"{'id': '584', 'text': 'Substitution'}",Nikola Jovic enters the game for Kel'el Ware,17,7,1,5:37,False,0,{'id': '14'},"[{'athlete': {'id': '4997528'}}, {'athlete': {'id': '5105623'}}]",2025-11-09T01:23:19Z,False,"{'x': -214748340, 'y': -214748365}",0,337.0
40181004295,95,"{'id': '584', 'text': 'Substitution'}",Jaime Jaquez Jr. enters the game for Andrew Wiggins,17,7,1,5:37,False,0,{'id': '14'},"[{'athlete': {'id': '4432848'}}, {'athlete': {'id': '3059319'}}]",2025-11-09T01:23:19Z,False,"{'x': -214748340, 'y': -214748365}",0,337.0
40181004297,97,"{'id': '584', 'text': 'Substitution'}",Kris Murray enters the game for Shaedon Sharpe,17,7,1,5:37,False,0,{'id': '22'},"[{'athlete': {'id': '4594326'}}, {'athlete': {'id': '4914336'}}]",2025-11-09T01:23:19Z,False,"{'x': -214748340, 'y': -214748365}",0,337.0
40181004298,98,"{'id': '584', 'text': 'Substitution'}",Robert Williams III enters the game for Donovan Clingan,17,7,1,5:37,False,0,{'id': '22'},"[{'athlete': {'id': '4066211'}}, {'athlete': {'id': '5105565'}}]",2025-11-09T01:23:19Z,False,"{'x': -214748340, 'y': -214748365}",0,337.0
401810042104,104,"{'id': '141', 'text': 'Cutting Layup Shot'}",Jaime Jaquez Jr. makes 3-foot layup (Pelle Larsson assists),17,9,1,5:33,True,2,{'id': '14'},"[{'athlete': {'id': '4432848'}}, {'athlete': {'id': '4601025'}}]",2025-11-09T01:23:44Z,True,"{'x': 25, 'y': 4}",2,333.0
401810042106,106,"{'id': '132', 'text': 'Step Back Jump Shot'}",Jrue Holiday misses 27-foot three point step back jumpshot,17,9,1,5:20,False,0,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-09T01:23:56Z,True,"{'x': 8, 'y': 21}",3,320.0
401810042107,107,"{'id': '156', 'text': 'Offensive Rebound'}",Robert Williams III offensive rebound,17,9,1,5:16,False,0,{'id': '22'},[{'athlete': {'id': '4066211'}}],2025-11-09T01:24:00Z,False,"{'x': 8, 'y': 21}",0,316.0
401810042108,108,"{'id': '110', 'text': 'Driving Layup Shot'}",Kris Murray misses driving layup,17,9,1,5:08,False,0,{'id': '22'},[{'athlete': {'id': '4594326'}}],2025-11-09T01:24:08Z,True,"{'x': 21, 'y': 2}",2,308.0
401810042109,109,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jovic defensive rebound,17,9,1,5:05,False,0,{'id': '14'},[{'athlete': {'id': '4997528'}}],2025-11-09T01:24:11Z,False,"{'x': 21, 'y': 2}",0,305.0
401810042110,110,"{'id': '109', 'text': 'Running Layup Shot'}",Jaime Jaquez Jr. makes two point shot (Nikola Jovic assists),17,11,1,5:02,True,2,{'id': '14'},"[{'athlete': {'id': '4432848'}}, {'athlete': {'id': '4997528'}}]",2025-11-09T01:24:14Z,True,"{'x': 27, 'y': 1}",2,302.0
401810042112,112,"{'id': '110', 'text': 'Driving Layup Shot'}",Jrue Holiday makes driving layup,19,11,1,4:40,True,2,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-09T01:24:35Z,True,"{'x': 23, 'y': 1}",2,280.0
401810042113,113,"{'id': '110', 'text': 'Driving Layup Shot'}",Davion Mitchell makes driving layup (Jaime Jaquez Jr. assists),19,13,1,4:27,True,2,{'id': '14'},"[{'athlete': {'id': '4278053'}}, {'athlete': {'id': '4432848'}}]",2025-11-09T01:24:49Z,True,"{'x': 24, 'y': 7}",2,267.0
401810042115,115,"{'id': '119', 'text': 'Driving Hook Shot'}",Jrue Holiday misses 5-foot two point shot,19,13,1,4:21,False,0,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-09T01:24:58Z,True,"{'x': 20, 'y': 2}",2,261.0
401810042116,116,"{'id': '155', 'text': 'Defensive Rebound'}",Jaime Jaquez Jr. defensive rebound,19,13,1,4:20,False,0,{'id': '14'},[{'athlete': {'id': '4432848'}}],2025-11-09T01:24:59Z,False,"{'x': 20, 'y': 2}",0,260.0
401810042117,117,"{'id': '45', 'text': 'Personal Foul'}",Toumani Camara personal foul,19,13,1,4:14,False,0,{'id': '22'},[{'athlete': {'id': '4431736'}}],2025-11-09T01:25:06Z,False,"{'x': 25, 'y': 3}",0,254.0
401810042119,119,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Nikola Jovic makes free throw 1 of 2,19,14,1,4:14,True,1,{'id': '14'},[{'athlete': {'id': '4997528'}}],2025-11-09T01:25:42Z,True,"{'x': -214748340, 'y': -214748365}",1,254.0
401810042122,122,"{'id': '584', 'text': 'Substitution'}",Sidy Cissoko enters the game for Jrue Holiday,19,14,1,4:14,False,0,{'id': '22'},"[{'athlete': {'id': '5081727'}}, {'athlete': {'id': '3995'}}]",2025-11-09T01:25:44Z,False,"{'x': -214748340, 'y': -214748365}",0,254.0
401810042123,123,"{'id': '584', 'text': 'Substitution'}",Deni Avdija enters the game for Toumani Camara,19,14,1,4:14,False,0,{'id': '22'},"[{'athlete': {'id': '4683021'}}, {'athlete': {'id': '4431736'}}]",2025-11-09T01:25:44Z,False,"{'x': -214748340, 'y': -214748365}",0,254.0
401810042128,128,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Nikola Jovic makes free throw 2 of 2,19,15,1,4:14,True,1,{'id': '14'},[{'athlete': {'id': '4997528'}}],2025-11-09T01:25:59Z,True,"{'x': -214748340, 'y': -214748365}",1,254.0
401810042287,287,"{'id': '584', 'text': 'Substitution'}",Dru Smith enters the game for Norman Powell,19,15,1,4:14,False,0,{'id': '14'},"[{'athlete': {'id': '4066993'}}, {'athlete': {'id': '2595516'}}]",2025-11-09T01:25:44Z,False,"{'x': -214748340, 'y': -214748365}",0,254.0
401810042288,288,"{'id': '584', 'text': 'Substitution'}",Simone Fontecchio enters the game for Davion Mitchell,19,15,1,4:14,False,0,{'id': '14'},"[{'athlete': {'id': '3899664'}}, {'athlete': {'id': '4278053'}}]",2025-11-09T01:25:44Z,False,"{'x': -214748340, 'y': -214748365}",0,254.0
401810042129,129,"{'id': '132', 'text': 'Step Back Jump Shot'}",Deni Avdija misses 26-foot three point step back jumpshot,19,15,1,3:59,False,0,{'id': '22'},[{'athlete': {'id': '4683021'}}],2025-11-09T01:26:16Z,True,"{'x': 21, 'y': 27}",3,239.0
401810042130,130,"{'id': '156', 'text': 'Offensive Rebound'}",Kris Murray offensive rebound,19,15,1,3:56,False,0,{'id': '22'},[{'athlete': {'id': '4594326'}}],2025-11-09T01:26:19Z,False,"{'x': 21, 'y': 27}",0,236.0
401810042131,131,"{'id': '126', 'text': 'Layup Driving Reverse'}",Jerami Grant makes two point shot (Kris Murray assists),21,15,1,3:51,True,2,{'id': '22'},"[{'athlete': {'id': '2991070'}}, {'athlete': {'id': '4594326'}}]",2025-11-09T01:26:24Z,True,"{'x': 22, 'y': 2}",2,231.0
401810042132,132,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Nikola Jovic bad pass,21,15,1,3:46,False,0,{'id': '14'},[{'athlete': {'id': '4997528'}}],2025-11-09T01:26:31Z,False,"{'x': 37, 'y': 31}",0,226.0
401810042133,133,"{'id': '92', 'text': 'Jump Shot'}",Deni Avdija makes 25-foot three point jumper (Jerami Grant assists),24,15,1,3:28,True,3,{'id': '22'},"[{'athlete': {'id': '4683021'}}, {'athlete': {'id': '2991070'}}]",2025-11-09T01:26:57Z,True,"{'x': 30, 'y': 26}",3,208.0
401810042135,135,"{'id': '92', 'text': 'Jump Shot'}",Simone Fontecchio makes 24-foot three point jumper (Pelle Larsson assists),24,18,1,3:14,True,3,{'id': '14'},"[{'athlete': {'id': '3899664'}}, {'athlete': {'id': '4601025'}}]",2025-11-09T01:27:11Z,True,"{'x': 4, 'y': 14}",3,194.0
401810042137,137,"{'id': '134', 'text': 'Driving Jump Shot Bank'}",Jerami Grant makes 4-foot two point shot,26,18,1,3:02,True,2,{'id': '22'},[{'athlete': {'id': '2991070'}}],2025-11-09T01:27:25Z,True,"{'x': 21, 'y': 2}",2,182.0
