id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4017055884,4,"{'id': '615', 'text': 'Jumpball'}",Aaron Gordon vs. Toumani Camara (Michael Porter Jr. gains possession),0,0,1,12:00,False,0,{'id': '7'},"[{'athlete': {'id': '3064290'}}, {'athlete': {'id': '4431736'}}, {'athlete': {'id': '4278104'}}]",2025-03-22T02:12:13Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4017055887,7,"{'id': '131', 'text': 'Pullup Jump Shot'}",Aaron Gordon makes 20-foot pullup jump shot,2,0,1,11:41,True,2,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-03-22T02:12:28Z,True,"{'x': 39, 'y': 16}",701.0
4017055889,9,"{'id': '63', 'text': 'Lost Ball Turnover'}",Deni Avdija lost ball turnover (Jamal Murray steals),2,0,1,11:17,False,0,{'id': '22'},"[{'athlete': {'id': '4683021'}}, {'athlete': {'id': '3936299'}}]",2025-03-22T02:13:08Z,False,"{'x': 24, 'y': 15}",677.0
40170558811,11,"{'id': '45', 'text': 'Personal Foul'}",Shaedon Sharpe personal foul,2,0,1,11:14,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-03-22T02:13:14Z,False,"{'x': 23, 'y': 4}",674.0
40170558813,13,"{'id': '44', 'text': 'Shooting Foul'}",Scoot Henderson shooting foul,2,0,1,11:02,False,0,{'id': '22'},[{'athlete': {'id': '4683678'}}],2025-03-22T02:13:59Z,False,"{'x': 29, 'y': 4}",662.0
40170558815,15,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Aaron Gordon makes free throw 1 of 2,3,0,1,11:02,True,1,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-03-22T02:14:20Z,True,"{'x': -214748340, 'y': -214748365}",662.0
40170558816,16,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Aaron Gordon makes free throw 2 of 2,4,0,1,11:02,True,1,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-03-22T02:14:30Z,True,"{'x': -214748340, 'y': -214748365}",662.0
40170558817,17,"{'id': '92', 'text': 'Jump Shot'}",Scoot Henderson makes 26-foot three point jumper (Toumani Camara assists),4,3,1,10:49,True,3,{'id': '22'},"[{'athlete': {'id': '4683678'}}, {'athlete': {'id': '4431736'}}]",2025-03-22T02:14:44Z,True,"{'x': 33, 'y': 25}",649.0
40170558819,19,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Russell Westbrook makes 2-foot two point shot,6,3,1,10:36,True,2,{'id': '7'},[{'athlete': {'id': '3468'}}],2025-03-22T02:14:57Z,True,"{'x': 27, 'y': 2}",636.0
40170558820,20,"{'id': '64', 'text': 'Traveling'}",Scoot Henderson traveling,6,3,1,10:21,False,0,{'id': '22'},[{'athlete': {'id': '4683678'}}],2025-03-22T02:15:14Z,False,"{'x': 24, 'y': 5}",621.0
40170558821,21,"{'id': '141', 'text': 'Cutting Layup Shot'}",Christian Braun makes 4-foot layup (Russell Westbrook assists),8,3,1,10:05,True,2,{'id': '7'},"[{'athlete': {'id': '4431767'}}, {'athlete': {'id': '3468'}}]",2025-03-22T02:15:44Z,True,"{'x': 24, 'y': 5}",605.0
40170558823,23,"{'id': '131', 'text': 'Pullup Jump Shot'}",Deni Avdija makes 25-foot three pointer (Scoot Henderson assists),8,6,1,9:56,True,3,{'id': '22'},"[{'athlete': {'id': '4683021'}}, {'athlete': {'id': '4683678'}}]",2025-03-22T02:15:53Z,True,"{'x': 32, 'y': 25}",596.0
40170558824,24,"{'id': '44', 'text': 'Shooting Foul'}",Deni Avdija shooting foul,8,6,1,9:32,False,0,{'id': '22'},[{'athlete': {'id': '4683021'}}],2025-03-22T02:16:19Z,False,"{'x': 28, 'y': 3}",572.0
40170558827,27,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Aaron Gordon makes free throw 1 of 2,9,6,1,9:32,True,1,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-03-22T02:16:51Z,True,"{'x': -214748340, 'y': -214748365}",572.0
40170558828,28,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Aaron Gordon misses free throw 2 of 2,9,6,1,9:32,False,0,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-03-22T02:16:51Z,True,"{'x': -214748340, 'y': -214748365}",572.0
40170558829,29,"{'id': '155', 'text': 'Defensive Rebound'}",Shaedon Sharpe defensive rebound,9,6,1,9:30,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-03-22T02:16:53Z,False,"{'x': -214748340, 'y': -214748365}",570.0
40170558830,30,"{'id': '110', 'text': 'Driving Layup Shot'}",Shaedon Sharpe misses driving layup,9,6,1,9:21,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-03-22T02:17:15Z,True,"{'x': 29, 'y': 3}",561.0
40170558831,31,"{'id': '155', 'text': 'Defensive Rebound'}",Michael Porter Jr. defensive rebound,9,6,1,9:20,False,0,{'id': '7'},[{'athlete': {'id': '4278104'}}],2025-03-22T02:17:16Z,False,"{'x': 29, 'y': 3}",560.0
40170558832,32,"{'id': '44', 'text': 'Shooting Foul'}",Toumani Camara shooting foul,9,6,1,9:08,False,0,{'id': '22'},[{'athlete': {'id': '4431736'}}],2025-03-22T02:17:30Z,False,"{'x': 23, 'y': 3}",548.0
40170558834,34,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Aaron Gordon makes free throw 1 of 2,10,6,1,9:08,True,1,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-03-22T02:17:49Z,True,"{'x': -214748340, 'y': -214748365}",548.0
40170558835,35,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Aaron Gordon makes free throw 2 of 2,11,6,1,9:08,True,1,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-03-22T02:18:01Z,True,"{'x': -214748340, 'y': -214748365}",548.0
40170558836,36,"{'id': '92', 'text': 'Jump Shot'}",Kris Murray misses 25-foot three point jumper,11,6,1,8:53,False,0,{'id': '22'},[{'athlete': {'id': '4594326'}}],2025-03-22T02:18:18Z,True,"{'x': 41, 'y': 21}",533.0
40170558837,37,"{'id': '155', 'text': 'Defensive Rebound'}",Michael Porter Jr. defensive rebound,11,6,1,8:50,False,0,{'id': '7'},[{'athlete': {'id': '4278104'}}],2025-03-22T02:18:21Z,False,"{'x': 41, 'y': 21}",530.0
40170558838,38,"{'id': '109', 'text': 'Running Layup Shot'}",Russell Westbrook makes two point shot (Michael Porter Jr. assists),13,6,1,8:46,True,2,{'id': '7'},"[{'athlete': {'id': '3468'}}, {'athlete': {'id': '4278104'}}]",2025-03-22T02:18:25Z,True,"{'x': 26, 'y': 2}",526.0
