id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018105604,4,"{'id': '615', 'text': 'Jumpball'}",Nikola Vucevic vs. Bam Adebayo (Davion Mitchell gains possession),0,0,1,12:00,False,0,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '6478'}}, {'athlete': {'id': '4278053'}}]",2026-02-01T23:12:32Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018105608,8,"{'id': '44', 'text': 'Shooting Foul'}",Matas Buzelis shooting foul,0,0,1,11:47,False,0,{'id': '4'},[{'athlete': {'id': '4711294'}}],2026-02-01T23:12:41Z,False,"{'x': 23, 'y': 3}",0,Foul,707.0
40181056010,10,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Andrew Wiggins makes free throw 1 of 2,0,1,1,11:47,True,1,{'id': '14'},[{'athlete': {'id': '3059319'}}],2026-02-01T23:13:05Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,707.0
40181056011,11,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Andrew Wiggins makes free throw 2 of 2,0,2,1,11:47,True,1,{'id': '14'},[{'athlete': {'id': '3059319'}}],2026-02-01T23:13:20Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,707.0
40181056012,12,"{'id': '92', 'text': 'Jump Shot'}",Isaac Okoro misses 25-foot three point jumper,0,2,1,11:25,False,0,{'id': '4'},[{'athlete': {'id': '4432822'}}],2026-02-01T23:13:44Z,True,"{'x': 6, 'y': 17}",3,Missed 3PT,685.0
40181056013,13,"{'id': '155', 'text': 'Defensive Rebound'}",Andrew Wiggins defensive rebound,0,2,1,11:22,False,0,{'id': '14'},[{'athlete': {'id': '3059319'}}],2026-02-01T23:13:47Z,False,"{'x': 6, 'y': 17}",0,Rebound,682.0
40181056014,14,"{'id': '92', 'text': 'Jump Shot'}",Andrew Wiggins makes 30-foot three point jumper (Simone Fontecchio assists),0,5,1,11:10,True,3,{'id': '14'},"[{'athlete': {'id': '3059319'}}, {'athlete': {'id': '3899664'}}]",2026-02-01T23:14:00Z,True,"{'x': 12, 'y': 28}",3,+3 Points,670.0
40181056016,16,"{'id': '131', 'text': 'Pullup Jump Shot'}",Coby White misses 25-foot three point pullup jump shot,0,5,1,11:02,False,0,{'id': '4'},[{'athlete': {'id': '4395651'}}],2026-02-01T23:14:07Z,True,"{'x': 11, 'y': 22}",3,Missed 3PT,662.0
40181056017,17,"{'id': '155', 'text': 'Defensive Rebound'}",Andrew Wiggins defensive rebound,0,5,1,10:58,False,0,{'id': '14'},[{'athlete': {'id': '3059319'}}],2026-02-01T23:14:11Z,False,"{'x': 11, 'y': 22}",0,Rebound,658.0
40181056018,18,"{'id': '113', 'text': 'Running Jump Shot'}",Pelle Larsson makes 26-foot running jump shot (Andrew Wiggins assists),0,8,1,10:54,True,3,{'id': '14'},"[{'athlete': {'id': '4601025'}}, {'athlete': {'id': '3059319'}}]",2026-02-01T23:14:14Z,True,"{'x': 4, 'y': 16}",3,+3 Points,654.0
