id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100554,4,"{'id': '615', 'text': 'Jumpball'}",Donovan Clingan vs. Wendell Carter Jr.,0,0,1,12:00,False,0,{'id': '22'},"[{'athlete': {'id': '5105565'}}, {'athlete': {'id': '4277847'}}]",2025-11-11T00:11:33Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100558,8,"{'id': '139', 'text': 'Hook Driving Bank'}",Toumani Camara makes 9-foot two point shot (Deni Avdija assists),2,0,1,11:42,True,2,{'id': '22'},"[{'athlete': {'id': '4431736'}}, {'athlete': {'id': '4683021'}}]",2025-11-11T00:12:11Z,True,"{'x': 33, 'y': 5}",2,702.0
40181005510,10,"{'id': '92', 'text': 'Jump Shot'}",Desmond Bane misses 27-foot three point jumper,2,0,1,11:26,False,0,{'id': '19'},[{'athlete': {'id': '4066320'}}],2025-11-11T00:12:27Z,True,"{'x': 32, 'y': 27}",3,686.0
40181005511,11,"{'id': '155', 'text': 'Defensive Rebound'}",Donovan Clingan defensive rebound,2,0,1,11:23,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-11T00:12:30Z,False,"{'x': 32, 'y': 27}",0,683.0
40181005512,12,"{'id': '110', 'text': 'Driving Layup Shot'}",Wendell Carter Jr. blocks Deni Avdija 's 4-foot driving layup,2,0,1,11:12,False,0,{'id': '22'},"[{'athlete': {'id': '4683021'}}, {'athlete': {'id': '4277847'}}]",2025-11-11T00:12:41Z,True,"{'x': 25, 'y': 5}",2,672.0
40181005514,14,"{'id': '155', 'text': 'Defensive Rebound'}",Desmond Bane defensive rebound,2,0,1,11:10,False,0,{'id': '19'},[{'athlete': {'id': '4066320'}}],2025-11-11T00:12:43Z,False,"{'x': 25, 'y': 5}",0,670.0
40181005515,15,"{'id': '45', 'text': 'Personal Foul'}",Shaedon Sharpe personal foul,2,0,1,11:10,False,0,{'id': '22'},[{'athlete': {'id': '4914336'}}],2025-11-11T00:12:51Z,False,"{'x': 29, 'y': 14}",0,670.0
40181005517,17,"{'id': '131', 'text': 'Pullup Jump Shot'}",Desmond Bane makes 15-foot pullup jump shot (Wendell Carter Jr. assists),2,2,1,11:03,True,2,{'id': '19'},"[{'athlete': {'id': '4066320'}}, {'athlete': {'id': '4277847'}}]",2025-11-11T00:13:14Z,True,"{'x': 34, 'y': 13}",2,663.0
40181005519,19,"{'id': '120', 'text': 'Turnaround Hook Shot'}",Jrue Holiday misses 9-foot two point shot,2,2,1,10:40,False,0,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-11T00:13:38Z,True,"{'x': 18, 'y': 6}",2,640.0
40181005520,20,"{'id': '156', 'text': 'Offensive Rebound'}",Jrue Holiday offensive rebound,2,2,1,10:39,False,0,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-11T00:13:39Z,False,"{'x': 18, 'y': 6}",0,639.0
40181005521,21,"{'id': '94', 'text': 'Tip Shot'}",Jrue Holiday makes tip shot,4,2,1,10:39,True,2,{'id': '22'},[{'athlete': {'id': '3995'}}],2025-11-11T00:13:42Z,True,"{'x': 25, 'y': 0}",2,639.0
40181005522,22,"{'id': '92', 'text': 'Jump Shot'}",Wendell Carter Jr. misses 10-foot jumper,4,2,1,10:19,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2025-11-11T00:13:58Z,True,"{'x': 23, 'y': 10}",2,619.0
