id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018694174,4,"{'id': '615', 'text': 'Jumpball'}",Jalen Duren vs. Wendell Carter Jr. (Duncan Robinson gains possession),0,0,1,12:00,False,0,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '4277847'}}, {'athlete': {'id': '3157465'}}]",2026-05-01T23:09:19Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
40186941710,10,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Cade Cunningham bad pass
turnover (Jamal Cain steals)",0,0,1,11:34,False,0,{'id': '8'},"[{'athlete': {'id': '4432166'}}, {'athlete': {'id': '4278572'}}]",2026-05-01T23:10:10Z,False,"{'x': 39, 'y': 31}",0,Turnover,694.0
40186941713,13,"{'id': '44', 'text': 'Shooting Foul'}",Cade Cunningham shooting foul,0,0,1,11:24,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2026-05-01T23:10:28Z,False,"{'x': 21, 'y': 9}",0,Foul,684.0
40186941715,15,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Paolo Banchero makes free throw 1 of 2,0,1,1,11:24,True,1,{'id': '19'},[{'athlete': {'id': '4432573'}}],2026-05-01T23:10:47Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,684.0
40186941716,16,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Paolo Banchero misses free throw 2 of 2,0,1,1,11:24,False,0,{'id': '19'},[{'athlete': {'id': '4432573'}}],2026-05-01T23:10:47Z,True,"{'x': -214748340, 'y': -214748365}",1,Missed FT,684.0
40186941717,17,"{'id': '156', 'text': 'Offensive Rebound'}",Desmond Bane offensive rebound,0,1,1,11:20,False,0,{'id': '19'},[{'athlete': {'id': '4066320'}}],2026-05-01T23:10:51Z,False,"{'x': -214748340, 'y': -214748365}",0,Rebound,680.0
40186941718,18,"{'id': '132', 'text': 'Step Back Jump Shot'}",Jalen Suggs misses 22-foot three point step back jumpshot,0,1,1,11:11,False,0,{'id': '19'},[{'athlete': {'id': '4432165'}}],2026-05-01T23:11:16Z,True,"{'x': 48, 'y': 1}",3,Missed 3PT,671.0
40186941719,19,"{'id': '155', 'text': 'Defensive Rebound'}",Jalen Duren defensive rebound,0,1,1,11:07,False,0,{'id': '8'},[{'athlete': {'id': '4433621'}}],2026-05-01T23:11:20Z,False,"{'x': 48, 'y': 1}",0,Rebound,667.0
40186941721,21,"{'id': '45', 'text': 'Personal Foul'}",Jalen Suggs personal foul,0,1,1,11:01,False,0,{'id': '19'},[{'athlete': {'id': '4432165'}}],2026-05-01T23:11:28Z,False,"{'x': 11, 'y': 11}",0,Foul,661.0
40186941723,23,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Duncan Robinson misses driving floating jump shot,0,1,1,10:49,False,0,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-05-01T23:11:55Z,True,"{'x': 19, 'y': 7}",2,Missed FG,649.0
