id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100304,4,"{'id': '615', 'text': 'Jumpball'}",Rudy Gobert vs. Mitchell Robinson (Jalen Brunson gains possession),0,0,1,12:00,False,0,{'id': '18'},"[{'athlete': {'id': '4351852'}}, {'athlete': {'id': '3032976'}}, {'athlete': {'id': '3934672'}}]",2025-11-06T00:43:40Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100309,9,"{'id': '44', 'text': 'Shooting Foul'}",Julius Randle shooting foul,0,0,1,11:44,False,0,{'id': '16'},[{'athlete': {'id': '3064514'}}],2025-11-06T00:44:07Z,False,"{'x': 30, 'y': 2}",0,704.0
40181003011,11,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Karl-Anthony Towns makes free throw 1 of 2,0,1,1,11:44,True,1,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-11-06T00:44:29Z,True,"{'x': -214748340, 'y': -214748365}",1,704.0
40181003012,12,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Karl-Anthony Towns makes free throw 2 of 2,0,2,1,11:44,True,1,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-11-06T00:44:51Z,True,"{'x': -214748340, 'y': -214748365}",1,704.0
40181003013,13,"{'id': '92', 'text': 'Jump Shot'}",Julius Randle makes 25-foot three point jumper (Donte DiVincenzo assists),3,2,1,11:27,True,3,{'id': '16'},"[{'athlete': {'id': '3064514'}}, {'athlete': {'id': '3934673'}}]",2025-11-06T00:45:10Z,True,"{'x': 22, 'y': 26}",3,687.0
40181003015,15,"{'id': '72', 'text': 'Back Court Turnover'}",Mitchell Robinson back court turnover,3,2,1,11:05,False,0,{'id': '18'},[{'athlete': {'id': '4351852'}}],2025-11-06T00:45:37Z,False,"{'x': 15, 'y': 28}",0,665.0
40181003016,16,"{'id': '92', 'text': 'Jump Shot'}",Donte DiVincenzo misses 26-foot three point jumper,3,2,1,10:50,False,0,{'id': '16'},[{'athlete': {'id': '3934673'}}],2025-11-06T00:46:03Z,True,"{'x': 37, 'y': 23}",3,650.0
40181003017,17,"{'id': '155', 'text': 'Defensive Rebound'}",Mitchell Robinson defensive rebound,3,2,1,10:48,False,0,{'id': '18'},[{'athlete': {'id': '4351852'}}],2025-11-06T00:46:05Z,False,"{'x': 37, 'y': 23}",0,648.0
40181003018,18,"{'id': '92', 'text': 'Jump Shot'}",Karl-Anthony Towns misses 27-foot three point jumper,3,2,1,10:38,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-11-06T00:46:15Z,True,"{'x': 42, 'y': 22}",3,638.0
40181003019,19,"{'id': '155', 'text': 'Defensive Rebound'}",Jaden McDaniels defensive rebound,3,2,1,10:35,False,0,{'id': '16'},[{'athlete': {'id': '4431671'}}],2025-11-06T00:46:18Z,False,"{'x': 42, 'y': 22}",0,635.0
40181003020,20,"{'id': '92', 'text': 'Jump Shot'}",Julius Randle misses 25-foot three point jumper,3,2,1,10:27,False,0,{'id': '16'},[{'athlete': {'id': '3064514'}}],2025-11-06T00:46:25Z,True,"{'x': 45, 'y': 16}",3,627.0
40181003021,21,"{'id': '155', 'text': 'Defensive Rebound'}",Jalen Brunson defensive rebound,3,2,1,10:26,False,0,{'id': '18'},[{'athlete': {'id': '3934672'}}],2025-11-06T00:46:26Z,False,"{'x': 45, 'y': 16}",0,626.0
40181003022,22,"{'id': '64', 'text': 'Traveling'}",Karl-Anthony Towns traveling,3,2,1,10:23,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-11-06T00:46:32Z,False,"{'x': 23, 'y': 2}",0,623.0
40181003023,23,"{'id': '132', 'text': 'Step Back Jump Shot'}",Jaden McDaniels makes 26-foot three point step back jumpshot (Anthony Edwards assists),6,2,1,10:12,True,3,{'id': '16'},"[{'athlete': {'id': '4431671'}}, {'athlete': {'id': '4594268'}}]",2025-11-06T00:46:52Z,True,"{'x': 12, 'y': 23}",3,612.0
40181003025,25,"{'id': '44', 'text': 'Shooting Foul'}",Rudy Gobert shooting foul,6,2,1,9:54,False,0,{'id': '16'},[{'athlete': {'id': '3032976'}}],2025-11-06T00:47:11Z,False,"{'x': 26, 'y': 3}",0,594.0
40181003027,27,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Karl-Anthony Towns makes free throw 1 of 2,6,3,1,9:54,True,1,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-11-06T00:47:43Z,True,"{'x': -214748340, 'y': -214748365}",1,594.0
40181003028,28,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Karl-Anthony Towns makes free throw 2 of 2,6,4,1,9:54,True,1,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-11-06T00:48:08Z,True,"{'x': -214748340, 'y': -214748365}",1,594.0
40181003029,29,"{'id': '92', 'text': 'Jump Shot'}",Julius Randle makes 25-foot three point jumper (Jaden McDaniels assists),9,4,1,9:31,True,3,{'id': '16'},"[{'athlete': {'id': '3064514'}}, {'athlete': {'id': '4431671'}}]",2025-11-06T00:48:34Z,True,"{'x': 36, 'y': 23}",3,571.0
40181003031,31,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jalen Brunson misses 14-foot pullup jump shot,9,4,1,9:16,False,0,{'id': '18'},[{'athlete': {'id': '3934672'}}],2025-11-06T00:48:48Z,True,"{'x': 23, 'y': 14}",2,556.0
40181003032,32,"{'id': '156', 'text': 'Offensive Rebound'}",Mitchell Robinson offensive rebound,9,4,1,9:14,False,0,{'id': '18'},[{'athlete': {'id': '4351852'}}],2025-11-06T00:48:50Z,False,"{'x': 23, 'y': 14}",0,554.0
40181003033,33,"{'id': '94', 'text': 'Tip Shot'}",Mitchell Robinson misses tip shot,9,4,1,9:12,False,0,{'id': '18'},[{'athlete': {'id': '4351852'}}],2025-11-06T00:48:53Z,True,"{'x': 25, 'y': 0}",2,552.0
40181003034,34,"{'id': '156', 'text': 'Offensive Rebound'}",Mitchell Robinson offensive rebound,9,4,1,9:11,False,0,{'id': '18'},[{'athlete': {'id': '4351852'}}],2025-11-06T00:48:53Z,False,"{'x': 25, 'y': 0}",0,551.0
40181003035,35,"{'id': '92', 'text': 'Jump Shot'}",Mikal Bridges misses 25-foot three point jumper,9,4,1,9:10,False,0,{'id': '18'},[{'athlete': {'id': '3147657'}}],2025-11-06T00:48:55Z,True,"{'x': 14, 'y': 23}",3,550.0
40181003036,36,"{'id': '156', 'text': 'Offensive Rebound'}",Knicks offensive team rebound,9,4,1,9:09,False,0,{'id': '18'},,2025-11-06T00:48:56Z,False,"{'x': 14, 'y': 23}",0,549.0
40181003038,38,"{'id': '42', 'text': 'Offensive Foul'}",Jalen Brunson offensive foul,9,4,1,8:59,False,0,{'id': '18'},[{'athlete': {'id': '3934672'}}],2025-11-06T00:49:30Z,False,"{'x': 6, 'y': -2}",0,539.0
40181003040,40,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Jalen Brunson turnover,9,4,1,8:59,False,0,{'id': '18'},[{'athlete': {'id': '3934672'}}],2025-11-06T00:49:30Z,False,"{'x': 6, 'y': -2}",0,539.0
40181003041,41,"{'id': '584', 'text': 'Substitution'}",Josh Hart enters the game for Mitchell Robinson,9,4,1,8:59,False,0,{'id': '18'},"[{'athlete': {'id': '3062679'}}, {'athlete': {'id': '4351852'}}]",2025-11-06T00:49:30Z,False,"{'x': -214748340, 'y': -214748365}",0,539.0
40181003043,43,"{'id': '132', 'text': 'Step Back Jump Shot'}",Julius Randle misses 15-foot step back jumpshot,9,4,1,8:44,False,0,{'id': '16'},[{'athlete': {'id': '3064514'}}],2025-11-06T00:50:15Z,True,"{'x': 21, 'y': 15}",2,524.0
40181003044,44,"{'id': '155', 'text': 'Defensive Rebound'}",Mikal Bridges defensive rebound,9,4,1,8:42,False,0,{'id': '18'},[{'athlete': {'id': '3147657'}}],2025-11-06T00:50:17Z,False,"{'x': 21, 'y': 15}",0,522.0
40181003045,45,"{'id': '126', 'text': 'Layup Driving Reverse'}",Mikal Bridges misses two point shot,9,4,1,8:32,False,0,{'id': '18'},[{'athlete': {'id': '3147657'}}],2025-11-06T00:50:27Z,True,"{'x': 24, 'y': 2}",2,512.0
