id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100604,4,"{'id': '615', 'text': 'Jumpball'}",Rudy Gobert vs. Jusuf Nurkic (Ace Bailey gains possession),0,0,1,12:00,False,0,{'id': '26'},"[{'athlete': {'id': '3102530'}}, {'athlete': {'id': '3032976'}}, {'athlete': {'id': '4873138'}}]",2025-11-11T02:11:05Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100607,7,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Ace Bailey bad pass (Julius Randle steals),0,0,1,11:43,False,0,{'id': '26'},"[{'athlete': {'id': '4873138'}}, {'athlete': {'id': '3064514'}}]",2025-11-11T02:11:19Z,False,"{'x': 21, 'y': 15}",0,703.0
4018100609,9,"{'id': '92', 'text': 'Jump Shot'}",Donte DiVincenzo misses 26-foot three point jumper,0,0,1,11:30,False,0,{'id': '16'},[{'athlete': {'id': '3934673'}}],2025-11-11T02:11:32Z,True,"{'x': 30, 'y': 26}",3,690.0
40181006010,10,"{'id': '155', 'text': 'Defensive Rebound'}",Keyonte George defensive rebound,0,0,1,11:27,False,0,{'id': '26'},[{'athlete': {'id': '4433627'}}],2025-11-11T02:11:35Z,False,"{'x': 30, 'y': 26}",0,687.0
40181006011,11,"{'id': '109', 'text': 'Running Layup Shot'}",Lauri Markkanen makes two point shot (Keyonte George assists),0,2,1,11:23,True,2,{'id': '26'},"[{'athlete': {'id': '4066336'}}, {'athlete': {'id': '4433627'}}]",2025-11-11T02:11:40Z,True,"{'x': 31, 'y': 3}",2,683.0
40181006013,13,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Rudy Gobert makes 4-foot dunk (Julius Randle assists),2,2,1,11:12,True,2,{'id': '16'},"[{'athlete': {'id': '3032976'}}, {'athlete': {'id': '3064514'}}]",2025-11-11T02:11:49Z,True,"{'x': 24, 'y': 5}",2,672.0
40181006015,15,"{'id': '131', 'text': 'Pullup Jump Shot'}",Svi Mykhailiuk misses 22-foot three point pullup jump shot,2,2,1,11:00,False,0,{'id': '26'},[{'athlete': {'id': '3133602'}}],2025-11-11T02:12:02Z,True,"{'x': 2, 'y': -1}",3,660.0
40181006016,16,"{'id': '155', 'text': 'Defensive Rebound'}",Jaden McDaniels defensive rebound,2,2,1,10:57,False,0,{'id': '16'},[{'athlete': {'id': '4431671'}}],2025-11-11T02:12:05Z,False,"{'x': 2, 'y': -1}",0,657.0
40181006017,17,"{'id': '64', 'text': 'Traveling'}",Julius Randle traveling,2,2,1,10:44,False,0,{'id': '16'},[{'athlete': {'id': '3064514'}}],2025-11-11T02:12:21Z,False,"{'x': 36, 'y': 0}",0,644.0
40181006018,18,"{'id': '92', 'text': 'Jump Shot'}",Svi Mykhailiuk misses 25-foot three point jumper,2,2,1,10:34,False,0,{'id': '26'},[{'athlete': {'id': '3133602'}}],2025-11-11T02:12:44Z,True,"{'x': 48, 'y': 11}",3,634.0
40181006019,19,"{'id': '155', 'text': 'Defensive Rebound'}",Rudy Gobert defensive rebound,2,2,1,10:32,False,0,{'id': '16'},[{'athlete': {'id': '3032976'}}],2025-11-11T02:12:46Z,False,"{'x': 48, 'y': 11}",0,632.0
40181006020,20,"{'id': '92', 'text': 'Jump Shot'}",Donte DiVincenzo misses 26-foot three point jumper,2,2,1,10:18,False,0,{'id': '16'},[{'athlete': {'id': '3934673'}}],2025-11-11T02:12:59Z,True,"{'x': 4, 'y': 16}",3,618.0
40181006021,21,"{'id': '155', 'text': 'Defensive Rebound'}",Jusuf Nurkic defensive rebound,2,2,1,10:16,False,0,{'id': '26'},[{'athlete': {'id': '3102530'}}],2025-11-11T02:13:01Z,False,"{'x': 4, 'y': 16}",0,616.0
