id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018095104,4,"{'id': '615', 'text': 'Jumpball'}",Neemias Queta vs. Wendell Carter Jr. (Desmond Bane gains possession),0,0,1,12:00,False,0,{'id': '19'},"[{'athlete': {'id': '4277847'}}, {'athlete': {'id': '4397424'}}, {'athlete': {'id': '4066320'}}]",2025-11-08T00:11:05Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018095107,7,"{'id': '92', 'text': 'Jump Shot'}",Wendell Carter Jr. misses 14-foot jumper,0,0,1,11:42,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2025-11-08T00:11:18Z,True,"{'x': 30, 'y': 13}",2,702.0
4018095108,8,"{'id': '155', 'text': 'Defensive Rebound'}",Josh Minott defensive rebound,0,0,1,11:39,False,0,{'id': '2'},[{'athlete': {'id': '4687718'}}],2025-11-08T00:11:21Z,False,"{'x': 30, 'y': 13}",0,699.0
4018095109,9,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Paolo Banchero blocks Payton Pritchard 's 11-foot two point shot,0,0,1,11:20,False,0,{'id': '2'},"[{'athlete': {'id': '4066354'}}, {'athlete': {'id': '4432573'}}]",2025-11-08T00:11:40Z,True,"{'x': 14, 'y': 2}",2,680.0
40180951011,11,"{'id': '155', 'text': 'Defensive Rebound'}",Paolo Banchero defensive rebound,0,0,1,11:16,False,0,{'id': '19'},[{'athlete': {'id': '4432573'}}],2025-11-08T00:11:44Z,False,"{'x': 14, 'y': 2}",0,676.0
40180951012,12,"{'id': '116', 'text': 'Running Dunk Shot'}",Wendell Carter Jr. makes 1-foot dunk (Jalen Suggs assists),0,2,1,11:14,True,2,{'id': '19'},"[{'athlete': {'id': '4277847'}}, {'athlete': {'id': '4432165'}}]",2025-11-08T00:11:47Z,True,"{'x': 25, 'y': 2}",2,674.0
40180951014,14,"{'id': '45', 'text': 'Personal Foul'}",Desmond Bane personal foul,0,2,1,10:59,False,0,{'id': '19'},[{'athlete': {'id': '4066320'}}],2025-11-08T00:12:05Z,False,"{'x': 21, 'y': 28}",0,659.0
40180951016,16,"{'id': '141', 'text': 'Cutting Layup Shot'}",Neemias Queta makes 2-foot layup (Derrick White assists),2,2,1,10:46,True,2,{'id': '2'},"[{'athlete': {'id': '4397424'}}, {'athlete': {'id': '3078576'}}]",2025-11-08T00:12:32Z,True,"{'x': 26, 'y': 2}",2,646.0
40180951018,18,"{'id': '45', 'text': 'Personal Foul'}",Payton Pritchard personal foul,2,2,1,10:31,False,0,{'id': '2'},[{'athlete': {'id': '4066354'}}],2025-11-08T00:12:50Z,False,"{'x': 29, 'y': 1}",0,631.0
40180951020,20,"{'id': '90', 'text': 'Out of Bounds - Bad Pass Turnover'}",Jalen Suggs out of bounds bad pass turnover,2,2,1,10:30,False,0,{'id': '19'},[{'athlete': {'id': '4432165'}}],2025-11-08T00:13:21Z,False,"{'x': 18, 'y': 17}",0,630.0
40180951021,21,"{'id': '132', 'text': 'Step Back Jump Shot'}",Jaylen Brown misses 23-foot step back jumpshot,2,2,1,10:04,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-11-08T00:13:46Z,True,"{'x': 25, 'y': 23}",2,604.0
40180951022,22,"{'id': '156', 'text': 'Offensive Rebound'}",Neemias Queta offensive rebound,2,2,1,10:01,False,0,{'id': '2'},[{'athlete': {'id': '4397424'}}],2025-11-08T00:13:51Z,False,"{'x': 25, 'y': 23}",0,601.0
40180951025,25,"{'id': '94', 'text': 'Tip Shot'}",Neemias Queta misses tip shot,2,2,1,10:01,False,0,{'id': '2'},[{'athlete': {'id': '4397424'}}],2025-11-08T00:14:12Z,True,"{'x': 25, 'y': 0}",2,601.0
40180951026,26,"{'id': '156', 'text': 'Offensive Rebound'}",Celtics offensive team rebound,2,2,1,10:00,False,0,{'id': '2'},,2025-11-08T00:14:13Z,False,"{'x': 25, 'y': 0}",0,600.0
40180951027,27,"{'id': '45', 'text': 'Personal Foul'}",Franz Wagner personal foul,2,2,1,9:59,False,0,{'id': '19'},[{'athlete': {'id': '4566434'}}],2025-11-08T00:14:14Z,False,"{'x': 27, 'y': 3}",0,599.0
40180951029,29,"{'id': '42', 'text': 'Offensive Foul'}",Jaylen Brown offensive foul,2,2,1,9:59,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-11-08T00:14:23Z,False,"{'x': 26, 'y': 16}",0,599.0
40180951031,31,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Jaylen Brown turnover,2,2,1,9:59,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-11-08T00:14:23Z,False,"{'x': 26, 'y': 16}",0,599.0
40180951032,32,"{'id': '64', 'text': 'Traveling'}",Wendell Carter Jr. traveling,2,2,1,9:44,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2025-11-08T00:14:48Z,False,"{'x': 21, 'y': 8}",0,584.0
40180951033,33,"{'id': '92', 'text': 'Jump Shot'}",Josh Minott makes 24-foot three point jumper (Payton Pritchard assists),5,2,1,9:32,True,3,{'id': '2'},"[{'athlete': {'id': '4687718'}}, {'athlete': {'id': '4066354'}}]",2025-11-08T00:15:11Z,True,"{'x': 13, 'y': 22}",3,572.0
40180951035,35,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Franz Wagner misses driving floating jump shot,5,2,1,9:20,False,0,{'id': '19'},[{'athlete': {'id': '4566434'}}],2025-11-08T00:15:23Z,True,"{'x': 25, 'y': 11}",2,560.0
