id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018103194,4,"{'id': '615', 'text': 'Jumpball'}",Wendell Carter Jr. vs. Jay Huff (Jalen Suggs gains possession),0,0,1,12:00,False,0,{'id': '19'},"[{'athlete': {'id': '4277847'}}, {'athlete': {'id': '4065731'}}, {'athlete': {'id': '4432165'}}]",2025-12-31T20:11:08Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018103197,7,"{'id': '63', 'text': 'Lost Ball Turnover'}",Paolo Banchero lost ball turnover (Jay Huff steals),0,0,1,11:41,False,0,{'id': '19'},"[{'athlete': {'id': '4432573'}}, {'athlete': {'id': '4065731'}}]",2025-12-31T20:11:23Z,False,"{'x': 30, 'y': 6}",0,Turnover,701.0
4018103199,9,"{'id': '42', 'text': 'Offensive Foul'}",Jay Huff offensive foul,0,0,1,11:28,False,0,{'id': '11'},[{'athlete': {'id': '4065731'}}],2025-12-31T20:11:39Z,False,"{'x': 7, 'y': 8}",0,Foul,688.0
40181031911,11,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Jay Huff offensive foul turnover,0,0,1,11:28,False,0,{'id': '11'},[{'athlete': {'id': '4065731'}}],2025-12-31T20:11:39Z,False,"{'x': 7, 'y': 8}",0,Turnover,688.0
40181031912,12,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Paolo Banchero makes 11-foot turnaround jump shot (Anthony Black assists),2,0,1,11:17,True,2,{'id': '19'},"[{'athlete': {'id': '4432573'}}, {'athlete': {'id': '4712849'}}]",2025-12-31T20:12:03Z,True,"{'x': 29, 'y': 11}",2,+2 Points,677.0
40181031914,14,"{'id': '131', 'text': 'Pullup Jump Shot'}",Bennedict Mathurin makes 12-foot pullup jump shot,2,2,1,11:05,True,2,{'id': '11'},[{'athlete': {'id': '4683634'}}],2025-12-31T20:12:16Z,True,"{'x': 28, 'y': 13}",2,+2 Points,665.0
40181031915,15,"{'id': '110', 'text': 'Driving Layup Shot'}",Jalen Suggs misses driving layup,2,2,1,10:57,False,0,{'id': '19'},[{'athlete': {'id': '4432165'}}],2025-12-31T20:12:23Z,True,"{'x': 24, 'y': 3}",2,Missed FG,657.0
40181031916,16,"{'id': '155', 'text': 'Defensive Rebound'}",Johnny Furphy defensive rebound,2,2,1,10:55,False,0,{'id': '11'},[{'athlete': {'id': '5157066'}}],2025-12-31T20:12:25Z,False,"{'x': 24, 'y': 3}",0,Rebound,655.0
40181031917,17,"{'id': '64', 'text': 'Traveling'}",Andrew Nembhard traveling turnover,2,2,1,10:55,False,0,{'id': '11'},[{'athlete': {'id': '4395712'}}],2025-12-31T20:12:28Z,False,"{'x': 11, 'y': 24}",0,Turnover,655.0
40181031918,18,"{'id': '45', 'text': 'Personal Foul'}",Johnny Furphy personal foul,2,2,1,10:52,False,0,{'id': '11'},[{'athlete': {'id': '5157066'}}],2025-12-31T20:12:52Z,False,"{'x': 17, 'y': 12}",0,Foul,652.0
40181031920,20,"{'id': '131', 'text': 'Pullup Jump Shot'}",Anthony Black makes 11-foot pullup jump shot,4,2,1,10:37,True,2,{'id': '19'},[{'athlete': {'id': '4712849'}}],2025-12-31T20:13:30Z,True,"{'x': 30, 'y': 11}",2,+2 Points,637.0
40181031922,22,"{'id': '110', 'text': 'Driving Layup Shot'}",Paolo Banchero blocks Pascal Siakam 's 3-foot driving layup,4,2,1,10:24,False,0,{'id': '11'},"[{'athlete': {'id': '3149673'}}, {'athlete': {'id': '4432573'}}]",2025-12-31T20:13:42Z,True,"{'x': 27, 'y': 2}",2,Missed FG,624.0
40181031924,24,"{'id': '155', 'text': 'Defensive Rebound'}",Wendell Carter Jr. defensive rebound,4,2,1,10:22,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2025-12-31T20:13:44Z,False,"{'x': 27, 'y': 2}",0,Rebound,622.0
40181031925,25,"{'id': '109', 'text': 'Running Layup Shot'}",Desmond Bane makes running layup (Jalen Suggs assists),6,2,1,10:20,True,2,{'id': '19'},"[{'athlete': {'id': '4066320'}}, {'athlete': {'id': '4432165'}}]",2025-12-31T20:13:48Z,True,"{'x': 29, 'y': 3}",2,+2 Points,620.0
40181031927,27,"{'id': '44', 'text': 'Shooting Foul'}",Johnny Furphy shooting foul,6,2,1,10:20,False,0,{'id': '11'},[{'athlete': {'id': '5157066'}}],2025-12-31T20:13:50Z,False,"{'x': 29, 'y': 3}",0,Foul,620.0
40181031929,29,"{'id': '584', 'text': 'Substitution'}",Aaron Nesmith enters the game for Johnny Furphy,6,2,1,10:20,False,0,{'id': '11'},"[{'athlete': {'id': '4396909'}}, {'athlete': {'id': '5157066'}}]",2025-12-31T20:14:11Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,620.0
40181031931,31,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Desmond Bane makes free throw 1 of 1,7,2,1,10:20,True,1,{'id': '19'},[{'athlete': {'id': '4066320'}}],2025-12-31T20:14:36Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,620.0
40181031932,32,"{'id': '131', 'text': 'Pullup Jump Shot'}",Bennedict Mathurin makes 27-foot three pointer (Jay Huff assists),7,5,1,10:08,True,3,{'id': '11'},"[{'athlete': {'id': '4683634'}}, {'athlete': {'id': '4065731'}}]",2025-12-31T20:14:49Z,True,"{'x': 17, 'y': 26}",3,+3 Points,608.0
40181031934,34,"{'id': '92', 'text': 'Jump Shot'}",Desmond Bane makes 25-foot three point jumper (Paolo Banchero assists),10,5,1,9:56,True,3,{'id': '19'},"[{'athlete': {'id': '4066320'}}, {'athlete': {'id': '4432573'}}]",2025-12-31T20:15:01Z,True,"{'x': 27, 'y': 25}",3,+3 Points,596.0
40181031936,36,"{'id': '132', 'text': 'Step Back Jump Shot'}",Andrew Nembhard misses 28-foot three point step back jumpshot,10,5,1,9:40,False,0,{'id': '11'},[{'athlete': {'id': '4395712'}}],2025-12-31T20:15:17Z,True,"{'x': 13, 'y': 26}",3,Missed 3PT,580.0
40181031937,37,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Black defensive rebound,10,5,1,9:38,False,0,{'id': '19'},[{'athlete': {'id': '4712849'}}],2025-12-31T20:15:19Z,False,"{'x': 13, 'y': 26}",0,Rebound,578.0
40181031938,38,"{'id': '131', 'text': 'Pullup Jump Shot'}",Anthony Black misses 28-foot three point pullup jump shot,10,5,1,9:29,False,0,{'id': '19'},[{'athlete': {'id': '4712849'}}],2025-12-31T20:15:28Z,True,"{'x': 10, 'y': 24}",3,Missed 3PT,569.0
40181031939,39,"{'id': '155', 'text': 'Defensive Rebound'}",Andrew Nembhard defensive rebound,10,5,1,9:27,False,0,{'id': '11'},[{'athlete': {'id': '4395712'}}],2025-12-31T20:15:30Z,False,"{'x': 10, 'y': 24}",0,Rebound,567.0
40181031940,40,"{'id': '110', 'text': 'Driving Layup Shot'}",Aaron Nesmith misses driving layup,10,5,1,9:16,False,0,{'id': '11'},[{'athlete': {'id': '4396909'}}],2025-12-31T20:15:42Z,True,"{'x': 27, 'y': 2}",2,Missed FG,556.0
