id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100364,4,"{'id': '615', 'text': 'Jumpball'}",Quinten Post vs. Drew Eubanks (Will Richard gains possession),0,0,1,12:00,False,0,{'id': '9'},"[{'athlete': {'id': '4593016'}}, {'athlete': {'id': '3914285'}}, {'athlete': {'id': '4897262'}}]",2025-11-06T03:10:33Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100367,7,"{'id': '92', 'text': 'Jump Shot'}",Brandin Podziemski misses 25-foot three point jumper,0,0,1,11:37,False,0,{'id': '9'},[{'athlete': {'id': '4709138'}}],2025-11-06T03:10:52Z,True,"{'x': 37, 'y': 22}",3,697.0
4018100368,8,"{'id': '155', 'text': 'Defensive Rebound'}",Nique Clifford defensive rebound,0,0,1,11:32,False,0,{'id': '23'},[{'athlete': {'id': '4702384'}}],2025-11-06T03:10:57Z,False,"{'x': 37, 'y': 22}",0,692.0
4018100369,9,"{'id': '110', 'text': 'Driving Layup Shot'}",Russell Westbrook misses driving layup,0,0,1,11:25,False,0,{'id': '23'},[{'athlete': {'id': '3468'}}],2025-11-06T03:11:04Z,True,"{'x': 23, 'y': 3}",2,685.0
40181003610,10,"{'id': '155', 'text': 'Defensive Rebound'}",Quinten Post defensive rebound,0,0,1,11:23,False,0,{'id': '9'},[{'athlete': {'id': '4593016'}}],2025-11-06T03:11:06Z,False,"{'x': 23, 'y': 3}",0,683.0
40181003611,11,"{'id': '110', 'text': 'Driving Layup Shot'}",Moses Moody makes driving layup (Jonathan Kuminga assists),2,0,1,11:11,True,2,{'id': '9'},"[{'athlete': {'id': '4432171'}}, {'athlete': {'id': '4433247'}}]",2025-11-06T03:11:19Z,True,"{'x': 28, 'y': 1}",2,671.0
40181003613,13,"{'id': '92', 'text': 'Jump Shot'}",Russell Westbrook makes 23-foot three point jumper (Dennis Schroder assists),2,3,1,10:53,True,3,{'id': '23'},"[{'athlete': {'id': '3468'}}, {'athlete': {'id': '3032979'}}]",2025-11-06T03:11:37Z,True,"{'x': 48, 'y': 7}",3,653.0
40181003615,15,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jonathan Kuminga makes 13-foot pullup jump shot,4,3,1,10:30,True,2,{'id': '9'},[{'athlete': {'id': '4433247'}}],2025-11-06T03:11:59Z,True,"{'x': 36, 'y': 8}",2,630.0
40181003616,16,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Dennis Schroder bad pass (Quinten Post steals),4,3,1,10:19,False,0,{'id': '23'},"[{'athlete': {'id': '3032979'}}, {'athlete': {'id': '4593016'}}]",2025-11-06T03:12:11Z,False,"{'x': 27, 'y': 3}",0,619.0
40181003618,18,"{'id': '113', 'text': 'Running Jump Shot'}",Quinten Post misses 25-foot three point shot,4,3,1,10:11,False,0,{'id': '9'},[{'athlete': {'id': '4593016'}}],2025-11-06T03:12:19Z,True,"{'x': 33, 'y': 25}",3,611.0
40181003619,19,"{'id': '155', 'text': 'Defensive Rebound'}",Nique Clifford defensive rebound,4,3,1,10:08,False,0,{'id': '23'},[{'athlete': {'id': '4702384'}}],2025-11-06T03:12:22Z,False,"{'x': 33, 'y': 25}",0,608.0
40181003620,20,"{'id': '127', 'text': 'Layup Running Reverse'}",Drew Eubanks makes two point shot (DeMar DeRozan assists),4,5,1,9:59,True,2,{'id': '23'},"[{'athlete': {'id': '3914285'}}, {'athlete': {'id': '3978'}}]",2025-11-06T03:12:31Z,True,"{'x': 27, 'y': 2}",2,599.0
40181003622,22,"{'id': '92', 'text': 'Jump Shot'}",Will Richard makes 24-foot three point jumper (Brandin Podziemski assists),7,5,1,9:45,True,3,{'id': '9'},"[{'athlete': {'id': '4897262'}}, {'athlete': {'id': '4709138'}}]",2025-11-06T03:12:44Z,True,"{'x': 2, 'y': 7}",3,585.0
40181003624,24,"{'id': '24', 'text': 'Offensive Charge'}",Dennis Schroder offensive charge,7,5,1,9:37,False,0,{'id': '23'},[{'athlete': {'id': '3032979'}}],2025-11-06T03:12:55Z,False,"{'x': 3, 'y': 26}",0,577.0
40181003626,26,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Dennis Schroder turnover,7,5,1,9:37,False,0,{'id': '23'},[{'athlete': {'id': '3032979'}}],2025-11-06T03:12:55Z,False,"{'x': 3, 'y': 26}",0,577.0
40181003627,27,"{'id': '92', 'text': 'Jump Shot'}",Jonathan Kuminga makes 25-foot three point jumper (Brandin Podziemski assists),10,5,1,9:27,True,3,{'id': '9'},"[{'athlete': {'id': '4433247'}}, {'athlete': {'id': '4709138'}}]",2025-11-06T03:13:24Z,True,"{'x': 38, 'y': 22}",3,567.0
40181003629,29,"{'id': '131', 'text': 'Pullup Jump Shot'}",DeMar DeRozan makes 9-foot pullup jump shot (Russell Westbrook assists),10,7,1,9:04,True,2,{'id': '23'},"[{'athlete': {'id': '3978'}}, {'athlete': {'id': '3468'}}]",2025-11-06T03:13:47Z,True,"{'x': 34, 'y': 1}",2,544.0
40181003632,32,"{'id': '92', 'text': 'Jump Shot'}",Jonathan Kuminga misses 22-foot three point jumper,10,7,1,8:48,False,0,{'id': '9'},[{'athlete': {'id': '4433247'}}],2025-11-06T03:14:28Z,True,"{'x': 48, 'y': 0}",3,528.0
40181003633,33,"{'id': '155', 'text': 'Defensive Rebound'}",Russell Westbrook defensive rebound,10,7,1,8:44,False,0,{'id': '23'},[{'athlete': {'id': '3468'}}],2025-11-06T03:14:32Z,False,"{'x': 48, 'y': 0}",0,524.0
40181003634,34,"{'id': '109', 'text': 'Running Layup Shot'}",Dennis Schroder makes two point shot,10,9,1,8:40,True,2,{'id': '23'},[{'athlete': {'id': '3032979'}}],2025-11-06T03:14:36Z,True,"{'x': 27, 'y': 2}",2,520.0
40181003635,35,"{'id': '92', 'text': 'Jump Shot'}",Will Richard makes 23-foot three point jumper (Moses Moody assists),13,9,1,8:21,True,3,{'id': '9'},"[{'athlete': {'id': '4897262'}}, {'athlete': {'id': '4432171'}}]",2025-11-06T03:14:54Z,True,"{'x': 2, 'y': -2}",3,501.0
40181003638,38,"{'id': '73', 'text': 'Offensive Goaltending Turnover'}",Drew Eubanks offensive goaltending turnover,13,9,1,8:00,False,0,{'id': '23'},[{'athlete': {'id': '3914285'}}],2025-11-06T03:15:24Z,False,"{'x': 23, 'y': 4}",0,480.0
40181003639,39,"{'id': '87', 'text': 'Out of Bounds - Lost Ball Turnover'}",Jonathan Kuminga out of bounds lost ball turnover,13,9,1,7:51,False,0,{'id': '9'},[{'athlete': {'id': '4433247'}}],2025-11-06T03:15:47Z,False,"{'x': 24, 'y': 1}",0,471.0
