id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4017054354,4,"{'id': '615', 'text': 'Jumpball'}",Karl-Anthony Towns vs. Kel'el Ware (Davion Mitchell gains possession),0,0,1,12:00,False,0,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '3136195'}}, {'athlete': {'id': '4278053'}}]",2025-03-02T23:12:08Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4017054358,8,"{'id': '92', 'text': 'Jump Shot'}",Bam Adebayo misses 30-foot three point jumper,0,0,1,11:34,False,0,{'id': '14'},[{'athlete': {'id': '4066261'}}],2025-03-02T23:12:54Z,True,"{'x': 41, 'y': 26}",694.0
4017054359,9,"{'id': '155', 'text': 'Defensive Rebound'}",Mikal Bridges defensive rebound,0,0,1,11:32,False,0,{'id': '18'},[{'athlete': {'id': '3147657'}}],2025-03-02T23:12:56Z,False,"{'x': 41, 'y': 26}",692.0
40170543510,10,"{'id': '114', 'text': 'Turnaround Jump Shot'}",OG Anunoby misses 13-foot two point shot,0,0,1,11:13,False,0,{'id': '18'},[{'athlete': {'id': '3934719'}}],2025-03-02T23:13:14Z,True,"{'x': 25, 'y': 14}",673.0
40170543511,11,"{'id': '156', 'text': 'Offensive Rebound'}",Karl-Anthony Towns offensive rebound,0,0,1,11:11,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-03-02T23:13:16Z,False,"{'x': 25, 'y': 14}",671.0
40170543512,12,"{'id': '130', 'text': 'Floating Jump Shot'}",Karl-Anthony Towns misses 5-foot two point shot,0,0,1,11:09,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-03-02T23:13:19Z,True,"{'x': 25, 'y': 5}",669.0
40170543513,13,"{'id': '155', 'text': 'Defensive Rebound'}",Bam Adebayo defensive rebound,0,0,1,11:08,False,0,{'id': '14'},[{'athlete': {'id': '4066261'}}],2025-03-02T23:13:20Z,False,"{'x': 25, 'y': 5}",668.0
40170543514,14,"{'id': '92', 'text': 'Jump Shot'}",Bam Adebayo makes 11-foot jumper (Tyler Herro assists),0,2,1,10:56,True,2,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '4395725'}}]",2025-03-02T23:13:31Z,True,"{'x': 22, 'y': 11}",656.0
40170543516,16,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Josh Hart misses 22-foot two point shot,0,2,1,10:31,False,0,{'id': '18'},[{'athlete': {'id': '3062679'}}],2025-03-02T23:13:57Z,True,"{'x': 12, 'y': 19}",631.0
40170543517,17,"{'id': '156', 'text': 'Offensive Rebound'}",Knicks offensive team rebound,0,2,1,10:31,False,0,{'id': '18'},,2025-03-02T23:13:57Z,False,"{'x': 12, 'y': 19}",631.0
40170543518,18,"{'id': '70', 'text': 'Shot Clock Turnover'}",shot clock turnover ,0,2,1,10:31,False,0,{'id': '18'},,2025-03-02T23:14:04Z,False,"{'x': 9, 'y': 8}",631.0
40170543519,19,"{'id': '42', 'text': 'Offensive Foul'}",Kel'el Ware offensive foul,0,2,1,10:23,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-03-02T23:14:23Z,False,"{'x': 7, 'y': 10}",623.0
40170543521,21,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Kel'el Ware turnover,0,2,1,10:23,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-03-02T23:14:23Z,False,"{'x': 7, 'y': 10}",623.0
40170543522,22,"{'id': '120', 'text': 'Turnaround Hook Shot'}",Kel'el Ware blocks OG Anunoby 's 3-foot two point shot,0,2,1,10:10,False,0,{'id': '18'},"[{'athlete': {'id': '3934719'}}, {'athlete': {'id': '5105623'}}]",2025-03-02T23:14:47Z,True,"{'x': 23, 'y': 2}",610.0
40170543524,24,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,0,2,1,10:08,False,0,{'id': '14'},[{'athlete': {'id': '5105623'}}],2025-03-02T23:14:49Z,False,"{'x': 23, 'y': 2}",608.0
40170543525,25,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Tyler Herro makes 2-foot two point shot (Davion Mitchell assists),0,4,1,9:56,True,2,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '4278053'}}]",2025-03-02T23:14:59Z,True,"{'x': 28, 'y': 1}",596.0
40170543526,26,"{'id': '115', 'text': 'Driving Dunk Shot'}",Josh Hart makes 1-foot driving dunk,2,4,1,9:32,True,2,{'id': '18'},[{'athlete': {'id': '3062679'}}],2025-03-02T23:15:25Z,True,"{'x': 24, 'y': 1}",572.0
40170543527,27,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Davion Mitchell makes 3-foot two point shot,2,6,1,9:21,True,2,{'id': '14'},[{'athlete': {'id': '4278053'}}],2025-03-02T23:15:36Z,True,"{'x': 29, 'y': 1}",561.0
