id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018100944,4,"{'id': '615', 'text': 'Jumpball'}",Onyeka Okongwu vs. Mark Williams (Ryan Dunn gains possession),0,0,1,12:00,False,0,{'id': '21'},"[{'athlete': {'id': '4701232'}}, {'athlete': {'id': '4431680'}}, {'athlete': {'id': '4888725'}}]",2025-11-17T01:11:21Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018100947,7,"{'id': '86', 'text': 'Out of Bounds - Step Turnover'}",Dillon Brooks steps out of bounds turnover,0,0,1,11:41,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-11-17T01:11:33Z,False,"{'x': 47, 'y': 7}",0,Turnover,701.0
4018100948,8,"{'id': '92', 'text': 'Jump Shot'}",Zaccharie Risacher makes 24-foot three point jumper (Onyeka Okongwu assists),3,0,1,11:19,True,3,{'id': '1'},"[{'athlete': {'id': '5211175'}}, {'athlete': {'id': '4431680'}}]",2025-11-17T01:12:02Z,True,"{'x': 49, 'y': 0}",3,+3 Points,679.0
40181009410,10,"{'id': '92', 'text': 'Jump Shot'}",Royce O'Neale misses 26-foot three point jumper,3,0,1,10:58,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-17T01:12:23Z,True,"{'x': 43, 'y': 20}",3,Missed 3PT,658.0
40181009411,11,"{'id': '156', 'text': 'Offensive Rebound'}",Devin Booker offensive rebound,3,0,1,10:55,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:12:26Z,False,"{'x': 43, 'y': 20}",0,Rebound,655.0
40181009412,12,"{'id': '92', 'text': 'Jump Shot'}",Ryan Dunn misses 22-foot three point jumper,3,0,1,10:53,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-17T01:12:29Z,True,"{'x': 48, 'y': -3}",3,Missed 3PT,653.0
40181009413,13,"{'id': '155', 'text': 'Defensive Rebound'}",Dyson Daniels defensive rebound,3,0,1,10:49,False,0,{'id': '1'},[{'athlete': {'id': '4869342'}}],2025-11-17T01:12:33Z,False,"{'x': 48, 'y': -3}",0,Rebound,649.0
40181009414,14,"{'id': '92', 'text': 'Jump Shot'}",Onyeka Okongwu misses 25-foot three point jumper,3,0,1,10:43,False,0,{'id': '1'},[{'athlete': {'id': '4431680'}}],2025-11-17T01:12:38Z,True,"{'x': 28, 'y': 25}",3,Missed 3PT,643.0
40181009415,15,"{'id': '155', 'text': 'Defensive Rebound'}",Ryan Dunn defensive rebound,3,0,1,10:41,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-17T01:12:40Z,False,"{'x': 28, 'y': 25}",0,Rebound,641.0
40181009416,16,"{'id': '92', 'text': 'Jump Shot'}",Ryan Dunn misses 23-foot three point jumper,3,0,1,10:31,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-17T01:12:50Z,True,"{'x': 1, 'y': -1}",3,Missed 3PT,631.0
40181009417,17,"{'id': '156', 'text': 'Offensive Rebound'}",Royce O'Neale offensive rebound,3,0,1,10:27,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-17T01:12:54Z,False,"{'x': 1, 'y': -1}",0,Rebound,627.0
40181009418,18,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Dillon Brooks misses 12-foot two point shot,3,0,1,10:23,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-11-17T01:12:58Z,True,"{'x': 26, 'y': 13}",2,Missed FG,623.0
40181009419,19,"{'id': '156', 'text': 'Offensive Rebound'}",Ryan Dunn offensive rebound,3,0,1,10:19,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-17T01:13:02Z,False,"{'x': 26, 'y': 13}",0,Rebound,619.0
40181009421,21,"{'id': '110', 'text': 'Driving Layup Shot'}",Devin Booker makes driving layup,3,2,1,10:10,True,2,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:13:29Z,True,"{'x': 24, 'y': 1}",2,+2 Points,610.0
401810094375,375,"{'id': '63', 'text': 'Lost Ball Turnover'}",Jalen Johnson lost ball turnover (Ryan Dunn steals),3,2,1,9:51,False,0,{'id': '1'},"[{'athlete': {'id': '4701230'}}, {'athlete': {'id': '4888725'}}]",2025-11-17T01:13:44Z,False,"{'x': 25, 'y': 11}",0,Turnover,591.0
40181009425,25,"{'id': '110', 'text': 'Driving Layup Shot'}",Devin Booker misses driving layup,3,2,1,9:39,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:13:58Z,True,"{'x': 23, 'y': 1}",2,Missed FG,579.0
40181009426,26,"{'id': '155', 'text': 'Defensive Rebound'}",Dyson Daniels defensive rebound,3,2,1,9:36,False,0,{'id': '1'},[{'athlete': {'id': '4869342'}}],2025-11-17T01:14:01Z,False,"{'x': 23, 'y': 1}",0,Rebound,576.0
40181009427,27,"{'id': '64', 'text': 'Traveling'}",Onyeka Okongwu traveling,3,2,1,9:31,False,0,{'id': '1'},[{'athlete': {'id': '4431680'}}],2025-11-17T01:14:09Z,False,"{'x': 28, 'y': 3}",0,Turnover,571.0
40181009428,28,"{'id': '12', 'text': 'Kicked Ball'}",Onyeka Okongwu kicked ball violation,3,2,1,9:21,False,0,{'id': '1'},[{'athlete': {'id': '4431680'}}],2025-11-17T01:14:35Z,False,"{'x': -214748340, 'y': -214748365}",0,Violation,561.0
40181009429,29,"{'id': '141', 'text': 'Cutting Layup Shot'}",Mark Williams misses layup,3,2,1,9:13,False,0,{'id': '21'},[{'athlete': {'id': '4701232'}}],2025-11-17T01:15:04Z,True,"{'x': 25, 'y': 1}",2,Missed FG,553.0
40181009431,31,"{'id': '156', 'text': 'Offensive Rebound'}",Suns offensive team rebound,3,2,1,9:13,False,0,{'id': '21'},,2025-11-17T01:15:04Z,False,"{'x': 25, 'y': 1}",0,Rebound,553.0
40181009433,33,"{'id': '93', 'text': 'Hook Shot'}",Mark Williams makes 11-foot hook shot (Devin Booker assists),3,4,1,9:10,True,2,{'id': '21'},"[{'athlete': {'id': '4701232'}}, {'athlete': {'id': '3136193'}}]",2025-11-17T01:15:36Z,True,"{'x': 23, 'y': 12}",2,+2 Points,550.0
40181009435,35,"{'id': '110', 'text': 'Driving Layup Shot'}",Zaccharie Risacher misses driving layup,3,4,1,8:53,False,0,{'id': '1'},[{'athlete': {'id': '5211175'}}],2025-11-17T01:15:53Z,True,"{'x': 25, 'y': 1}",2,Missed FG,533.0
40181009436,36,"{'id': '156', 'text': 'Offensive Rebound'}",Dyson Daniels offensive rebound,3,4,1,8:51,False,0,{'id': '1'},[{'athlete': {'id': '4869342'}}],2025-11-17T01:15:55Z,False,"{'x': 25, 'y': 1}",0,Rebound,531.0
40181009437,37,"{'id': '92', 'text': 'Jump Shot'}",Onyeka Okongwu makes 27-foot three point jumper (Zaccharie Risacher assists),6,4,1,8:48,True,3,{'id': '1'},"[{'athlete': {'id': '4431680'}}, {'athlete': {'id': '5211175'}}]",2025-11-17T01:15:58Z,True,"{'x': 43, 'y': 21}",3,+3 Points,528.0
40181009440,40,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Booker misses 28-foot three point pullup jump shot,6,4,1,8:29,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:16:32Z,True,"{'x': 23, 'y': 29}",3,Missed 3PT,509.0
40181009441,41,"{'id': '155', 'text': 'Defensive Rebound'}",Hawks defensive team rebound,6,4,1,8:26,False,0,{'id': '1'},,2025-11-17T01:16:35Z,False,"{'x': 23, 'y': 29}",0,Rebound,506.0
40181009443,43,"{'id': '44', 'text': 'Shooting Foul'}",Mark Williams shooting foul,6,4,1,8:12,False,0,{'id': '21'},[{'athlete': {'id': '4701232'}}],2025-11-17T01:16:57Z,False,"{'x': 25, 'y': 5}",0,Foul,492.0
40181009445,45,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Jalen Johnson misses free throw 1 of 2,6,4,1,8:12,False,0,{'id': '1'},[{'athlete': {'id': '4701230'}}],2025-11-17T01:17:24Z,True,"{'x': -214748340, 'y': -214748365}",1,Missed FT,492.0
40181009447,47,"{'id': '156', 'text': 'Offensive Rebound'}",Hawks offensive team rebound,6,4,1,8:12,False,0,{'id': '1'},,2025-11-17T01:17:24Z,False,"{'x': -214748340, 'y': -214748365}",0,Rebound,492.0
40181009448,48,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Jalen Johnson makes free throw 2 of 2,7,4,1,8:12,True,1,{'id': '1'},[{'athlete': {'id': '4701230'}}],2025-11-17T01:17:44Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,492.0
40181009449,49,"{'id': '92', 'text': 'Jump Shot'}",Dillon Brooks makes 24-foot three point jumper (Devin Booker assists),7,7,1,8:00,True,3,{'id': '21'},"[{'athlete': {'id': '3155526'}}, {'athlete': {'id': '3136193'}}]",2025-11-17T01:17:57Z,True,"{'x': 1, 'y': 7}",3,+3 Points,480.0
40181009451,51,"{'id': '131', 'text': 'Pullup Jump Shot'}",Nickeil Alexander-Walker makes 24-foot three pointer (Dyson Daniels assists),10,7,1,7:48,True,3,{'id': '1'},"[{'athlete': {'id': '4278039'}}, {'athlete': {'id': '4869342'}}]",2025-11-17T01:18:08Z,True,"{'x': 12, 'y': 21}",3,+3 Points,468.0
40181009453,53,"{'id': '133', 'text': 'Pullup Bank Jump Shot'}",Devin Booker makes 6-foot two point shot,10,9,1,7:36,True,2,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:18:21Z,True,"{'x': 31, 'y': 2}",2,+2 Points,456.0
40181009454,54,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Onyeka Okongwu makes 3-foot driving floating jump shot (Nickeil Alexander-Walker assists),12,9,1,7:25,True,2,{'id': '1'},"[{'athlete': {'id': '4431680'}}, {'athlete': {'id': '4278039'}}]",2025-11-17T01:18:33Z,True,"{'x': 28, 'y': 1}",2,+2 Points,445.0
40181009456,56,"{'id': '44', 'text': 'Shooting Foul'}",Ryan Dunn shooting foul,12,9,1,7:25,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-17T01:18:35Z,False,"{'x': 25, 'y': -1}",0,Foul,445.0
40181009458,58,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Onyeka Okongwu makes free throw 1 of 1,13,9,1,7:25,True,1,{'id': '1'},[{'athlete': {'id': '4431680'}}],2025-11-17T01:19:01Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,445.0
40181009459,59,"{'id': '63', 'text': 'Lost Ball Turnover'}",Devin Booker lost ball turnover (Dyson Daniels steals),13,9,1,7:13,False,0,{'id': '21'},"[{'athlete': {'id': '3136193'}}, {'athlete': {'id': '4869342'}}]",2025-11-17T01:19:15Z,False,"{'x': 22, 'y': 36}",0,Turnover,433.0
40181009461,61,"{'id': '149', 'text': 'Running Alley Oop Dunk Shot'}",Jalen Johnson makes dunk (Zaccharie Risacher assists),15,9,1,7:10,True,2,{'id': '1'},"[{'athlete': {'id': '4701230'}}, {'athlete': {'id': '5211175'}}]",2025-11-17T01:19:19Z,True,"{'x': 25, 'y': 1}",2,+2 Points,430.0
40181009463,63,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Booker misses 26-foot three point pullup jump shot,15,9,1,6:57,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:19:31Z,True,"{'x': 5, 'y': 18}",3,Missed 3PT,417.0
40181009464,64,"{'id': '156', 'text': 'Offensive Rebound'}",Ryan Dunn offensive rebound,15,9,1,6:47,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-17T01:19:41Z,False,"{'x': 5, 'y': 18}",0,Rebound,407.0
40181009465,65,"{'id': '150', 'text': 'Tip Dunk Shot'}",Ryan Dunn makes dunk,15,11,1,6:47,True,2,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-17T01:19:41Z,True,"{'x': 25, 'y': 0}",2,+2 Points,407.0
40181009466,66,"{'id': '132', 'text': 'Step Back Jump Shot'}",Zaccharie Risacher misses 27-foot three point step back jumpshot,15,11,1,6:36,False,0,{'id': '1'},[{'athlete': {'id': '5211175'}}],2025-11-17T01:19:52Z,True,"{'x': 47, 'y': 16}",3,Missed 3PT,396.0
40181009467,67,"{'id': '156', 'text': 'Offensive Rebound'}",Nickeil Alexander-Walker offensive rebound,15,11,1,6:34,False,0,{'id': '1'},[{'athlete': {'id': '4278039'}}],2025-11-17T01:19:54Z,False,"{'x': 47, 'y': 16}",0,Rebound,394.0
40181009468,68,"{'id': '92', 'text': 'Jump Shot'}",Nickeil Alexander-Walker misses 22-foot three point jumper,15,11,1,6:24,False,0,{'id': '1'},[{'athlete': {'id': '4278039'}}],2025-11-17T01:20:05Z,True,"{'x': 3, 'y': 1}",3,Missed 3PT,384.0
40181009469,69,"{'id': '156', 'text': 'Offensive Rebound'}",Jalen Johnson offensive rebound,15,11,1,6:20,False,0,{'id': '1'},[{'athlete': {'id': '4701230'}}],2025-11-17T01:20:09Z,False,"{'x': 3, 'y': 1}",0,Rebound,380.0
40181009470,70,"{'id': '150', 'text': 'Tip Dunk Shot'}",Jalen Johnson makes dunk,17,11,1,6:20,True,2,{'id': '1'},[{'athlete': {'id': '4701230'}}],2025-11-17T01:20:11Z,True,"{'x': 25, 'y': 0}",2,+2 Points,380.0
40181009471,71,"{'id': '16', 'text': 'Full Timeout'}",Suns Full timeout,17,11,1,6:20,False,0,{'id': '21'},,2025-11-17T01:20:14Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,380.0
40181009472,72,"{'id': '584', 'text': 'Substitution'}",Collin Gillespie enters the game for Ryan Dunn,17,11,1,6:20,False,0,{'id': '21'},"[{'athlete': {'id': '4278585'}}, {'athlete': {'id': '4888725'}}]",2025-11-17T01:22:22Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,380.0
40181009473,73,"{'id': '584', 'text': 'Substitution'}",Luke Kennard enters the game for Onyeka Okongwu,17,11,1,6:20,False,0,{'id': '1'},"[{'athlete': {'id': '3913174'}}, {'athlete': {'id': '4431680'}}]",2025-11-17T01:22:22Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,380.0
40181009474,74,"{'id': '584', 'text': 'Substitution'}",Mouhamed Gueye enters the game for Nickeil Alexander-Walker,17,11,1,6:20,False,0,{'id': '1'},"[{'athlete': {'id': '4712863'}}, {'athlete': {'id': '4278039'}}]",2025-11-17T01:22:22Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,380.0
40181009478,78,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Royce O'Neale misses driving floating jump shot,17,11,1,6:04,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-17T01:23:20Z,True,"{'x': 13, 'y': 1}",2,Missed FG,364.0
40181009479,79,"{'id': '155', 'text': 'Defensive Rebound'}",Luke Kennard defensive rebound,17,11,1,5:59,False,0,{'id': '1'},[{'athlete': {'id': '3913174'}}],2025-11-17T01:23:25Z,False,"{'x': 13, 'y': 1}",0,Rebound,359.0
40181009480,80,"{'id': '86', 'text': 'Out of Bounds - Step Turnover'}",Dyson Daniels steps out of bounds turnover,17,11,1,5:54,False,0,{'id': '1'},[{'athlete': {'id': '4869342'}}],2025-11-17T01:23:31Z,False,"{'x': 49, 'y': 10}",0,Turnover,354.0
40181009481,81,"{'id': '92', 'text': 'Jump Shot'}",Collin Gillespie misses 25-foot three point jumper,17,11,1,5:44,False,0,{'id': '21'},[{'athlete': {'id': '4278585'}}],2025-11-17T01:23:49Z,True,"{'x': 45, 'y': 15}",3,Missed 3PT,344.0
40181009482,82,"{'id': '156', 'text': 'Offensive Rebound'}",Royce O'Neale offensive rebound,17,11,1,5:41,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-17T01:23:52Z,False,"{'x': 45, 'y': 15}",0,Rebound,341.0
40181009483,83,"{'id': '94', 'text': 'Tip Shot'}",Royce O'Neale misses tip shot,17,11,1,5:41,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-17T01:23:55Z,True,"{'x': 25, 'y': 0}",2,Missed FG,341.0
40181009484,84,"{'id': '155', 'text': 'Defensive Rebound'}",Hawks defensive team rebound,17,11,1,5:41,False,0,{'id': '1'},,2025-11-17T01:23:56Z,False,"{'x': 25, 'y': 0}",0,Rebound,341.0
40181009485,85,"{'id': '43', 'text': 'Loose Ball Foul'}",Royce O'Neale loose ball foul,17,11,1,5:41,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-17T01:23:59Z,False,"{'x': 26, 'y': 2}",0,Foul,341.0
40181009487,87,"{'id': '141', 'text': 'Cutting Layup Shot'}",Dyson Daniels makes layup (Jalen Johnson assists),19,11,1,5:17,True,2,{'id': '1'},"[{'athlete': {'id': '4869342'}}, {'athlete': {'id': '4701230'}}]",2025-11-17T01:24:33Z,True,"{'x': 26, 'y': 1}",2,+2 Points,317.0
40181009489,89,"{'id': '44', 'text': 'Shooting Foul'}",Dyson Daniels shooting foul,19,11,1,5:04,False,0,{'id': '1'},[{'athlete': {'id': '4869342'}}],2025-11-17T01:24:47Z,False,"{'x': 25, 'y': 2}",0,Foul,304.0
40181009491,91,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Devin Booker makes free throw 1 of 2,19,12,1,5:04,True,1,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:25:15Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,304.0
40181009492,92,"{'id': '584', 'text': 'Substitution'}",Nick Richards enters the game for Royce O'Neale,19,12,1,5:04,False,0,{'id': '21'},"[{'athlete': {'id': '4278076'}}, {'athlete': {'id': '2583632'}}]",2025-11-17T01:25:17Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,304.0
40181009493,93,"{'id': '584', 'text': 'Substitution'}",Isaiah Livers enters the game for Mark Williams,19,12,1,5:04,False,0,{'id': '21'},"[{'athlete': {'id': '4277957'}}, {'athlete': {'id': '4701232'}}]",2025-11-17T01:25:17Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,304.0
40181009494,94,"{'id': '584', 'text': 'Substitution'}",Vit Krejci enters the game for Zaccharie Risacher,19,12,1,5:04,False,0,{'id': '1'},"[{'athlete': {'id': '4578893'}}, {'athlete': {'id': '5211175'}}]",2025-11-17T01:25:17Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,304.0
40181009498,98,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Devin Booker makes free throw 2 of 2,19,13,1,5:04,True,1,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-17T01:25:36Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,304.0
40181009499,99,"{'id': '45', 'text': 'Personal Foul'}",Collin Gillespie personal foul,19,13,1,4:56,False,0,{'id': '21'},[{'athlete': {'id': '4278585'}}],2025-11-17T01:25:48Z,False,"{'x': 15, 'y': 25}",0,Foul,296.0
