id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100544,4,"{'id': '615', 'text': 'Jumpball'}",Alex Sarr vs. Jalen Duren (Ronald Holland II gains possession),0,0,1,12:00,False,0,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '5160992'}}, {'athlete': {'id': '4683771'}}]",2025-11-11T00:13:01Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100547,7,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Cade Cunningham makes 15-foot two point shot,0,2,1,11:42,True,2,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-11-11T00:13:15Z,True,"{'x': 16, 'y': 13}",2,702.0
4018100549,9,"{'id': '112', 'text': 'Reverse Layup Shot'}",CJ McCollum makes 1-foot two point shot (Kyshawn George assists),2,2,1,11:23,True,2,{'id': '27'},"[{'athlete': {'id': '2490149'}}, {'athlete': {'id': '5174563'}}]",2025-11-11T00:13:50Z,True,"{'x': 24, 'y': 1}",2,683.0
40181005411,11,"{'id': '120', 'text': 'Turnaround Hook Shot'}",Cade Cunningham misses 10-foot two point shot,2,2,1,11:08,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-11-11T00:14:05Z,True,"{'x': 28, 'y': 10}",2,668.0
40181005412,12,"{'id': '155', 'text': 'Defensive Rebound'}",Alex Sarr defensive rebound,2,2,1,11:04,False,0,{'id': '27'},[{'athlete': {'id': '5160992'}}],2025-11-11T00:14:09Z,False,"{'x': 28, 'y': 10}",0,664.0
40181005413,13,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Khris Middleton misses two point shot,2,2,1,10:57,False,0,{'id': '27'},[{'athlete': {'id': '6609'}}],2025-11-11T00:14:17Z,True,"{'x': 34, 'y': 7}",2,657.0
40181005414,14,"{'id': '155', 'text': 'Defensive Rebound'}",Cade Cunningham defensive rebound,2,2,1,10:54,False,0,{'id': '8'},[{'athlete': {'id': '4432166'}}],2025-11-11T00:14:20Z,False,"{'x': 34, 'y': 7}",0,654.0
40181005415,15,"{'id': '92', 'text': 'Jump Shot'}",Duncan Robinson makes 25-foot three point jumper (Ronald Holland II assists),2,5,1,10:47,True,3,{'id': '8'},"[{'athlete': {'id': '3157465'}}, {'athlete': {'id': '4683771'}}]",2025-11-11T00:14:26Z,True,"{'x': 5, 'y': 16}",3,647.0
40181005417,17,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",CJ McCollum makes 13-foot driving floating jump shot,4,5,1,10:39,True,2,{'id': '27'},[{'athlete': {'id': '2490149'}}],2025-11-11T00:14:37Z,True,"{'x': 34, 'y': 11}",2,639.0
40181005418,18,"{'id': '44', 'text': 'Shooting Foul'}",Ronald Holland II shooting foul,4,5,1,10:39,False,0,{'id': '8'},[{'athlete': {'id': '4683771'}}],2025-11-11T00:14:45Z,False,"{'x': 28, 'y': 0}",0,639.0
