id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018109024,4,"{'id': '615', 'text': 'Jumpball'}",Maxime Raynaud vs. Moussa Diabate (Malik Monk gains possession),0,0,1,12:00,False,0,{'id': '23'},"[{'athlete': {'id': '4898371'}}, {'athlete': {'id': '4433249'}}, {'athlete': {'id': '4066262'}}]",2026-03-24T23:10:52Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018109027,7,"{'id': '130', 'text': 'Floating Jump Shot'}",Maxime Raynaud makes 10-foot floating jump shot (Malik Monk assists),2,0,1,11:44,True,2,{'id': '23'},"[{'athlete': {'id': '4898371'}}, {'athlete': {'id': '4066262'}}]",2026-03-24T23:11:04Z,True,"{'x': 27, 'y': 10}",2,+2 Points,704.0
4018109029,9,"{'id': '95', 'text': 'Layup Shot'}",Moussa Diabate makes layup (Miles Bridges assists),2,2,1,11:27,True,2,{'id': '30'},"[{'athlete': {'id': '4433249'}}, {'athlete': {'id': '4066383'}}]",2026-03-24T23:11:20Z,True,"{'x': 27, 'y': 2}",2,+2 Points,687.0
40181090211,11,"{'id': '126', 'text': 'Layup Driving Reverse'}",Maxime Raynaud makes two point shot (Malik Monk assists),4,2,1,11:07,True,2,{'id': '23'},"[{'athlete': {'id': '4898371'}}, {'athlete': {'id': '4066262'}}]",2026-03-24T23:11:40Z,True,"{'x': 24, 'y': 1}",2,+2 Points,667.0
40181090213,13,"{'id': '118', 'text': 'Alley Oop Dunk Shot'}",Moussa Diabate makes 2-foot alley oop dunk (Brandon Miller assists),4,4,1,10:59,True,2,{'id': '30'},"[{'athlete': {'id': '4433249'}}, {'athlete': {'id': '4433287'}}]",2026-03-24T23:11:49Z,True,"{'x': 26, 'y': 2}",2,+2 Points,659.0
40181090215,15,"{'id': '44', 'text': 'Shooting Foul'}",Brandon Miller shooting foul,4,4,1,10:47,False,0,{'id': '30'},[{'athlete': {'id': '4433287'}}],2026-03-24T23:12:04Z,False,"{'x': 28, 'y': 8}",0,Foul,647.0
40181090217,17,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Maxime Raynaud makes free throw 1 of 2,5,4,1,10:47,True,1,{'id': '23'},[{'athlete': {'id': '4898371'}}],2026-03-24T23:12:33Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,647.0
40181090218,18,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Maxime Raynaud makes free throw 2 of 2,6,4,1,10:47,True,1,{'id': '23'},[{'athlete': {'id': '4898371'}}],2026-03-24T23:12:54Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,647.0
40181090221,21,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Miles Bridges misses 9-foot two point shot,6,4,1,10:33,False,0,{'id': '30'},[{'athlete': {'id': '4066383'}}],2026-03-24T23:13:40Z,True,"{'x': 32, 'y': 7}",2,Missed FG,633.0
40181090222,22,"{'id': '156', 'text': 'Offensive Rebound'}",Moussa Diabate offensive rebound,6,4,1,10:32,False,0,{'id': '30'},[{'athlete': {'id': '4433249'}}],2026-03-24T23:13:41Z,False,"{'x': 32, 'y': 7}",0,Rebound,632.0
