id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4017053064,4,"{'id': '615', 'text': 'Jumpball'}",Walker Kessler vs. Nick Richards (Svi Mykhailiuk gains possession),0,0,1,12:00,False,0,{'id': '26'},"[{'athlete': {'id': '4433136'}}, {'athlete': {'id': '4278076'}}, {'athlete': {'id': '3133602'}}]",2025-02-08T03:10:34Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4017053067,7,"{'id': '131', 'text': 'Pullup Jump Shot'}",Isaiah Collier makes 20-foot pullup jump shot,2,0,1,11:35,True,2,{'id': '26'},[{'athlete': {'id': '4683766'}}],2025-02-08T03:10:52Z,True,"{'x': 25, 'y': 21}",695.0
4017053068,8,"{'id': '132', 'text': 'Step Back Jump Shot'}",Grayson Allen misses 25-foot three point step back jumpshot,2,0,1,11:15,False,0,{'id': '21'},[{'athlete': {'id': '3135045'}}],2025-02-08T03:11:13Z,True,"{'x': 23, 'y': 26}",675.0
4017053069,9,"{'id': '155', 'text': 'Defensive Rebound'}",Lauri Markkanen defensive rebound,2,0,1,11:09,False,0,{'id': '26'},[{'athlete': {'id': '4066336'}}],2025-02-08T03:11:19Z,False,"{'x': 23, 'y': 26}",669.0
40170530610,10,"{'id': '131', 'text': 'Pullup Jump Shot'}",Svi Mykhailiuk misses 25-foot three point pullup jump shot,2,0,1,11:04,False,0,{'id': '26'},[{'athlete': {'id': '3133602'}}],2025-02-08T03:11:23Z,True,"{'x': 40, 'y': 21}",664.0
40170530611,11,"{'id': '156', 'text': 'Offensive Rebound'}",Walker Kessler offensive rebound,2,0,1,11:00,False,0,{'id': '26'},[{'athlete': {'id': '4433136'}}],2025-02-08T03:11:27Z,False,"{'x': 40, 'y': 21}",660.0
401705306161,161,"{'id': '94', 'text': 'Tip Shot'}",Walker Kessler misses tip shot,2,0,1,11:00,False,0,{'id': '26'},[{'athlete': {'id': '4433136'}}],2025-02-08T03:11:29Z,True,"{'x': 26, 'y': 1}",660.0
401705306162,162,"{'id': '155', 'text': 'Defensive Rebound'}",Nick Richards defensive rebound,2,0,1,10:59,False,0,{'id': '21'},[{'athlete': {'id': '4278076'}}],2025-02-08T03:11:30Z,False,"{'x': 26, 'y': 1}",659.0
40170530612,12,"{'id': '131', 'text': 'Pullup Jump Shot'}",Grayson Allen misses 6-foot pullup jump shot,2,0,1,10:52,False,0,{'id': '21'},[{'athlete': {'id': '3135045'}}],2025-02-08T03:11:36Z,True,"{'x': 27, 'y': 7}",652.0
40170530613,13,"{'id': '155', 'text': 'Defensive Rebound'}",Walker Kessler defensive rebound,2,0,1,10:48,False,0,{'id': '26'},[{'athlete': {'id': '4433136'}}],2025-02-08T03:11:40Z,False,"{'x': 27, 'y': 7}",648.0
