id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100314,4,"{'id': '615', 'text': 'Jumpball'}",Alperen Sengun vs. Jaren Jackson Jr. (Kentavious Caldwell-Pope gains possession),0,0,1,12:00,False,0,{'id': '29'},"[{'athlete': {'id': '4277961'}}, {'athlete': {'id': '4871144'}}, {'athlete': {'id': '2581018'}}]",2025-11-06T01:10:36Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100317,7,"{'id': '92', 'text': 'Jump Shot'}",Ja Morant misses 26-foot three point jumper,0,0,1,11:43,False,0,{'id': '29'},[{'athlete': {'id': '4279888'}}],2025-11-06T01:10:51Z,True,"{'x': 9, 'y': 21}",3,703.0
4018100318,8,"{'id': '156', 'text': 'Offensive Rebound'}",Grizzlies offensive team rebound,0,0,1,11:39,False,0,{'id': '29'},,2025-11-06T01:10:55Z,False,"{'x': 9, 'y': 21}",0,699.0
40181003110,10,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jaylen Wells makes 14-foot pullup jump shot (Kentavious Caldwell-Pope assists),0,2,1,11:36,True,2,{'id': '29'},"[{'athlete': {'id': '5112087'}}, {'athlete': {'id': '2581018'}}]",2025-11-06T01:11:13Z,True,"{'x': 31, 'y': 14}",2,696.0
40181003112,12,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Kevin Durant misses 11-foot two point shot,0,2,1,11:14,False,0,{'id': '10'},[{'athlete': {'id': '3202'}}],2025-11-06T01:11:35Z,True,"{'x': 24, 'y': 12}",2,674.0
40181003113,13,"{'id': '155', 'text': 'Defensive Rebound'}",Ja Morant defensive rebound,0,2,1,11:12,False,0,{'id': '29'},[{'athlete': {'id': '4279888'}}],2025-11-06T01:11:37Z,False,"{'x': 24, 'y': 12}",0,672.0
40181003114,14,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Ja Morant bad pass (Josh Okogie steals),0,2,1,11:00,False,0,{'id': '29'},"[{'athlete': {'id': '4279888'}}, {'athlete': {'id': '4065663'}}]",2025-11-06T01:11:49Z,False,"{'x': 25, 'y': 28}",0,660.0
40181003116,16,"{'id': '110', 'text': 'Driving Layup Shot'}",Josh Okogie makes driving layup,2,2,1,10:56,True,2,{'id': '10'},[{'athlete': {'id': '4065663'}}],2025-11-06T01:11:52Z,True,"{'x': 24, 'y': 1}",2,656.0
40181003117,17,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Ja Morant misses two point shot,2,2,1,10:47,False,0,{'id': '29'},[{'athlete': {'id': '4279888'}}],2025-11-06T01:12:02Z,True,"{'x': 28, 'y': 4}",2,647.0
40181003118,18,"{'id': '155', 'text': 'Defensive Rebound'}",Amen Thompson defensive rebound,2,2,1,10:44,False,0,{'id': '10'},[{'athlete': {'id': '4684740'}}],2025-11-06T01:12:05Z,False,"{'x': 28, 'y': 4}",0,644.0
40181003119,19,"{'id': '131', 'text': 'Pullup Jump Shot'}",Alperen Sengun makes 16-foot pullup jump shot,4,2,1,10:35,True,2,{'id': '10'},[{'athlete': {'id': '4871144'}}],2025-11-06T01:12:14Z,True,"{'x': 30, 'y': 16}",2,635.0
40181003120,20,"{'id': '92', 'text': 'Jump Shot'}",Jock Landale misses 25-foot three point jumper,4,2,1,10:25,False,0,{'id': '29'},[{'athlete': {'id': '3146557'}}],2025-11-06T01:12:23Z,True,"{'x': 32, 'y': 25}",3,625.0
40181003121,21,"{'id': '155', 'text': 'Defensive Rebound'}",Alperen Sengun defensive rebound,4,2,1,10:22,False,0,{'id': '10'},[{'athlete': {'id': '4871144'}}],2025-11-06T01:12:26Z,False,"{'x': 32, 'y': 25}",0,622.0
40181003122,22,"{'id': '110', 'text': 'Driving Layup Shot'}",Jaren Jackson Jr. blocks Amen Thompson 's 3-foot driving layup,4,2,1,10:08,False,0,{'id': '10'},"[{'athlete': {'id': '4684740'}}, {'athlete': {'id': '4277961'}}]",2025-11-06T01:12:41Z,True,"{'x': 27, 'y': 3}",2,608.0
40181003124,24,"{'id': '156', 'text': 'Offensive Rebound'}",Alperen Sengun offensive rebound,4,2,1,10:03,False,0,{'id': '10'},[{'athlete': {'id': '4871144'}}],2025-11-06T01:12:46Z,False,"{'x': 27, 'y': 3}",0,603.0
