id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018101744,4,"{'id': '615', 'text': 'Jumpball'}",Donovan Clingan vs. Jakob Poeltl (Brandon Ingram gains possession),0,0,1,12:00,False,0,{'id': '28'},"[{'athlete': {'id': '3134908'}}, {'athlete': {'id': '5105565'}}, {'athlete': {'id': '3913176'}}]",2025-12-03T00:42:10Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018101747,7,"{'id': '92', 'text': 'Jump Shot'}",Immanuel Quickley makes 27-foot three point jumper (Brandon Ingram assists),0,3,1,11:42,True,3,{'id': '28'},"[{'athlete': {'id': '4395724'}}, {'athlete': {'id': '3913176'}}]",2025-12-03T00:42:25Z,True,"{'x': 7, 'y': 21}",3,+3 Points,702.0
4018101749,9,"{'id': '92', 'text': 'Jump Shot'}",Toumani Camara misses 23-foot three point jumper,0,3,1,11:20,False,0,{'id': '22'},[{'athlete': {'id': '4431736'}}],2025-12-03T00:42:47Z,True,"{'x': 1, 'y': 1}",3,Missed 3PT,680.0
40181017410,10,"{'id': '155', 'text': 'Defensive Rebound'}",Ja'Kobe Walter defensive rebound,0,3,1,11:16,False,0,{'id': '28'},[{'athlete': {'id': '4684272'}}],2025-12-03T00:42:51Z,False,"{'x': 1, 'y': 1}",0,Rebound,676.0
40181017411,11,"{'id': '44', 'text': 'Shooting Foul'}",Jerami Grant shooting foul,0,3,1,11:05,False,0,{'id': '22'},[{'athlete': {'id': '2991070'}}],2025-12-03T00:43:05Z,False,"{'x': 22, 'y': 8}",0,Foul,665.0
40181017413,13,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Scottie Barnes misses free throw 1 of 2,0,3,1,11:05,False,0,{'id': '28'},[{'athlete': {'id': '4433134'}}],2025-12-03T00:43:33Z,True,"{'x': -214748340, 'y': -214748365}",1,Missed FT,665.0
40181017414,14,"{'id': '156', 'text': 'Offensive Rebound'}",Raptors offensive team rebound,0,3,1,11:05,False,0,{'id': '28'},,2025-12-03T00:43:33Z,False,"{'x': -214748340, 'y': -214748365}",0,Rebound,665.0
40181017415,15,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Scottie Barnes misses free throw 2 of 2,0,3,1,11:05,False,0,{'id': '28'},[{'athlete': {'id': '4433134'}}],2025-12-03T00:43:33Z,True,"{'x': -214748340, 'y': -214748365}",1,Missed FT,665.0
40181017416,16,"{'id': '156', 'text': 'Offensive Rebound'}",Immanuel Quickley offensive rebound,0,3,1,11:01,False,0,{'id': '28'},[{'athlete': {'id': '4395724'}}],2025-12-03T00:43:37Z,False,"{'x': -214748340, 'y': -214748365}",0,Rebound,661.0
40181017417,17,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Immanuel Quickley bad pass (Toumani Camara steals),0,3,1,10:58,False,0,{'id': '28'},"[{'athlete': {'id': '4395724'}}, {'athlete': {'id': '4431736'}}]",2025-12-03T00:43:51Z,False,"{'x': 14, 'y': 18}",0,Turnover,658.0
