id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018102114,4,"{'id': '615', 'text': 'Jumpball'}",Clint Capela vs. Anthony Davis (Cooper Flagg gains possession),0,0,1,12:00,False,0,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '3102529'}}, {'athlete': {'id': '5041939'}}]",2025-12-07T01:41:44Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018102117,7,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Anthony Davis misses 8-foot two point shot,0,0,1,11:44,False,0,{'id': '6'},[{'athlete': {'id': '6583'}}],2025-12-07T01:41:58Z,True,"{'x': 27, 'y': 9}",2,Missed FG,704.0
4018102118,8,"{'id': '155', 'text': 'Defensive Rebound'}",Jabari Smith Jr. defensive rebound,0,0,1,11:41,False,0,{'id': '10'},[{'athlete': {'id': '4432639'}}],2025-12-07T01:42:00Z,False,"{'x': 27, 'y': 9}",0,Rebound,701.0
40181021110,10,"{'id': '141', 'text': 'Cutting Layup Shot'}",Cooper Flagg blocks Clint Capela 's 2-foot layup,0,0,1,11:23,False,0,{'id': '10'},"[{'athlete': {'id': '3102529'}}, {'athlete': {'id': '5041939'}}]",2025-12-07T01:44:20Z,True,"{'x': 23, 'y': 2}",2,Missed FG,683.0
40181021112,12,"{'id': '156', 'text': 'Offensive Rebound'}",Clint Capela offensive rebound,0,0,1,11:21,False,0,{'id': '10'},[{'athlete': {'id': '3102529'}}],2025-12-07T01:44:22Z,False,"{'x': 23, 'y': 2}",0,Rebound,681.0
40181021113,13,"{'id': '125', 'text': 'Layup Shot Putback'}",Clint Capela misses two point shot,0,0,1,11:21,False,0,{'id': '10'},[{'athlete': {'id': '3102529'}}],2025-12-07T01:44:24Z,True,"{'x': 26, 'y': 3}",2,Missed FG,681.0
40181021114,14,"{'id': '156', 'text': 'Offensive Rebound'}",Clint Capela offensive rebound,0,0,1,11:20,False,0,{'id': '10'},[{'athlete': {'id': '3102529'}}],2025-12-07T01:44:25Z,False,"{'x': 26, 'y': 3}",0,Rebound,680.0
40181021115,15,"{'id': '94', 'text': 'Tip Shot'}",Clint Capela makes tip shot,2,0,1,11:17,True,2,{'id': '10'},[{'athlete': {'id': '3102529'}}],2025-12-07T01:44:27Z,True,"{'x': 25, 'y': 0}",2,+2 Points,677.0
40181021116,16,"{'id': '92', 'text': 'Jump Shot'}",Cooper Flagg makes 24-foot three point jumper (Ryan Nembhard assists),2,3,1,11:09,True,3,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '4433629'}}]",2025-12-07T01:44:34Z,True,"{'x': 10, 'y': 20}",3,+3 Points,669.0
40181021118,18,"{'id': '131', 'text': 'Pullup Jump Shot'}",Kevin Durant misses 25-foot three point pullup jump shot,2,3,1,10:50,False,0,{'id': '10'},[{'athlete': {'id': '3202'}}],2025-12-07T01:44:53Z,True,"{'x': 8, 'y': 20}",3,Missed 3PT,650.0
