id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018097794,4,"{'id': '615', 'text': 'Jumpball'}",Draymond Green vs. Nikola Jokic (Jimmy Butler III gains possession),0,0,1,12:00,False,0,{'id': '9'},"[{'athlete': {'id': '6589'}}, {'athlete': {'id': '3112335'}}, {'athlete': {'id': '6430'}}]",2025-11-08T03:12:54Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018097797,7,"{'id': '92', 'text': 'Jump Shot'}",Draymond Green makes 24-foot three point jumper (Moses Moody assists),3,0,1,11:40,True,3,{'id': '9'},"[{'athlete': {'id': '6589'}}, {'athlete': {'id': '4432171'}}]",2025-11-08T03:13:06Z,True,"{'x': 49, 'y': 6}",3,700.0
4018097799,9,"{'id': '70', 'text': 'Shot Clock Turnover'}",shot clock turnover ,3,0,1,11:14,False,0,{'id': '7'},,2025-11-08T03:13:37Z,False,"{'x': 25, 'y': 5}",0,674.0
40180977910,10,"{'id': '92', 'text': 'Jump Shot'}",Draymond Green misses 27-foot three point jumper,3,0,1,11:01,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2025-11-08T03:14:00Z,True,"{'x': 12, 'y': 25}",3,661.0
40180977911,11,"{'id': '155', 'text': 'Defensive Rebound'}",Aaron Gordon defensive rebound,3,0,1,10:58,False,0,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-11-08T03:14:03Z,False,"{'x': 12, 'y': 25}",0,658.0
40180977912,12,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Nikola Jokic misses 7-foot two point shot,3,0,1,10:47,False,0,{'id': '7'},[{'athlete': {'id': '3112335'}}],2025-11-08T03:14:15Z,True,"{'x': 27, 'y': 8}",2,647.0
40180977913,13,"{'id': '155', 'text': 'Defensive Rebound'}",Draymond Green defensive rebound,3,0,1,10:44,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2025-11-08T03:14:18Z,False,"{'x': 27, 'y': 8}",0,644.0
40180977914,14,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jonathan Kuminga misses 16-foot pullup jump shot,3,0,1,10:36,False,0,{'id': '9'},[{'athlete': {'id': '4433247'}}],2025-11-08T03:14:25Z,True,"{'x': 17, 'y': 15}",2,636.0
40180977915,15,"{'id': '155', 'text': 'Defensive Rebound'}",Aaron Gordon defensive rebound,3,0,1,10:33,False,0,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-11-08T03:14:28Z,False,"{'x': 17, 'y': 15}",0,633.0
40180977916,16,"{'id': '92', 'text': 'Jump Shot'}",Aaron Gordon makes 25-foot three point jumper (Nikola Jokic assists),3,3,1,10:24,True,3,{'id': '7'},"[{'athlete': {'id': '3064290'}}, {'athlete': {'id': '3112335'}}]",2025-11-08T03:14:38Z,True,"{'x': 33, 'y': 25}",3,624.0
40180977918,18,"{'id': '92', 'text': 'Jump Shot'}",Moses Moody misses 27-foot three point jumper,3,3,1,10:07,False,0,{'id': '9'},[{'athlete': {'id': '4432171'}}],2025-11-08T03:14:54Z,True,"{'x': 38, 'y': 24}",3,607.0
40180977919,19,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,3,3,1,10:04,False,0,{'id': '7'},[{'athlete': {'id': '4431767'}}],2025-11-08T03:14:57Z,False,"{'x': 38, 'y': 24}",0,604.0
40180977920,20,"{'id': '141', 'text': 'Cutting Layup Shot'}",Christian Braun makes 2-foot layup (Nikola Jokic assists),3,5,1,9:57,True,2,{'id': '7'},"[{'athlete': {'id': '4431767'}}, {'athlete': {'id': '3112335'}}]",2025-11-08T03:15:05Z,True,"{'x': 23, 'y': 2}",2,597.0
40180977922,22,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Draymond Green bad pass (Aaron Gordon steals),3,5,1,9:44,False,0,{'id': '9'},"[{'athlete': {'id': '6589'}}, {'athlete': {'id': '3064290'}}]",2025-11-08T03:15:17Z,False,"{'x': 38, 'y': 4}",0,584.0
40180977924,24,"{'id': '109', 'text': 'Running Layup Shot'}",Christian Braun makes two point shot (Nikola Jokic assists),3,7,1,9:39,True,2,{'id': '7'},"[{'athlete': {'id': '4431767'}}, {'athlete': {'id': '3112335'}}]",2025-11-08T03:15:23Z,True,"{'x': 23, 'y': 1}",2,579.0
40180977926,26,"{'id': '92', 'text': 'Jump Shot'}",Brandin Podziemski misses 22-foot three point jumper,3,7,1,9:16,False,0,{'id': '9'},[{'athlete': {'id': '4709138'}}],2025-11-08T03:15:45Z,True,"{'x': 3, 'y': 2}",3,556.0
40180977927,27,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,3,7,1,9:08,False,0,{'id': '7'},[{'athlete': {'id': '4431767'}}],2025-11-08T03:15:53Z,False,"{'x': 3, 'y': 2}",0,548.0
40180977928,28,"{'id': '92', 'text': 'Jump Shot'}",Christian Braun misses 25-foot three point jumper,3,7,1,9:02,False,0,{'id': '7'},[{'athlete': {'id': '4431767'}}],2025-11-08T03:16:00Z,True,"{'x': 38, 'y': 22}",3,542.0
40180977929,29,"{'id': '155', 'text': 'Defensive Rebound'}",Brandin Podziemski defensive rebound,3,7,1,8:59,False,0,{'id': '9'},[{'athlete': {'id': '4709138'}}],2025-11-08T03:16:03Z,False,"{'x': 38, 'y': 22}",0,539.0
40180977930,30,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Jimmy Butler III misses running pullup jump shot,3,7,1,8:53,False,0,{'id': '9'},[{'athlete': {'id': '6430'}}],2025-11-08T03:16:08Z,True,"{'x': 40, 'y': 22}",3,533.0
40180977931,31,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,3,7,1,8:51,False,0,{'id': '7'},[{'athlete': {'id': '4431767'}}],2025-11-08T03:16:10Z,False,"{'x': 40, 'y': 22}",0,531.0
40180977932,32,"{'id': '136', 'text': 'Turnaround Bank Jump Shot'}",Aaron Gordon misses 6-foot two point shot,3,7,1,8:40,False,0,{'id': '7'},[{'athlete': {'id': '3064290'}}],2025-11-08T03:16:21Z,True,"{'x': 19, 'y': 3}",2,520.0
40180977933,33,"{'id': '155', 'text': 'Defensive Rebound'}",Moses Moody defensive rebound,3,7,1,8:37,False,0,{'id': '9'},[{'athlete': {'id': '4432171'}}],2025-11-08T03:16:24Z,False,"{'x': 19, 'y': 3}",0,517.0
40180977934,34,"{'id': '92', 'text': 'Jump Shot'}",Moses Moody misses 25-foot three point jumper,3,7,1,8:17,False,0,{'id': '9'},[{'athlete': {'id': '4432171'}}],2025-11-08T03:16:45Z,True,"{'x': 10, 'y': 21}",3,497.0
40180977935,35,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,3,7,1,8:14,False,0,{'id': '7'},[{'athlete': {'id': '4431767'}}],2025-11-08T03:16:48Z,False,"{'x': 10, 'y': 21}",0,494.0
