id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4017053774,4,"{'id': '615', 'text': 'Jumpball'}",Karl-Anthony Towns vs. Kristaps Porzingis (Jrue Holiday gains possession),0,0,1,12:00,False,0,{'id': '2'},"[{'athlete': {'id': '3102531'}}, {'athlete': {'id': '3136195'}}, {'athlete': {'id': '3995'}}]",2025-02-23T18:11:32Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4017053777,7,"{'id': '44', 'text': 'Shooting Foul'}",Mikal Bridges shooting foul,0,0,1,11:55,False,0,{'id': '18'},[{'athlete': {'id': '3147657'}}],2025-02-23T18:11:36Z,False,"{'x': 22, 'y': 4}",715.0
4017053779,9,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Jaylen Brown makes free throw 1 of 2,0,1,1,11:55,True,1,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-02-23T18:12:09Z,True,"{'x': -214748340, 'y': -214748365}",715.0
40170537710,10,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Jaylen Brown makes free throw 2 of 2,0,2,1,11:55,True,1,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-02-23T18:12:27Z,True,"{'x': -214748340, 'y': -214748365}",715.0
40170537711,11,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jalen Brunson misses 13-foot pullup jump shot,0,2,1,11:40,False,0,{'id': '18'},[{'athlete': {'id': '3934672'}}],2025-02-23T18:12:44Z,True,"{'x': 39, 'y': 1}",700.0
40170537712,12,"{'id': '156', 'text': 'Offensive Rebound'}",Knicks offensive team rebound,0,2,1,11:39,False,0,{'id': '18'},,2025-02-23T18:12:45Z,False,"{'x': 39, 'y': 1}",699.0
40170537714,14,"{'id': '92', 'text': 'Jump Shot'}",OG Anunoby makes 23-foot three point jumper (Josh Hart assists),3,2,1,11:33,True,3,{'id': '18'},"[{'athlete': {'id': '3934719'}}, {'athlete': {'id': '3062679'}}]",2025-02-23T18:13:06Z,True,"{'x': 48, 'y': 6}",693.0
40170537716,16,"{'id': '92', 'text': 'Jump Shot'}",Kristaps Porzingis makes 27-foot three point jumper (Jayson Tatum assists),3,5,1,11:12,True,3,{'id': '2'},"[{'athlete': {'id': '3102531'}}, {'athlete': {'id': '4065648'}}]",2025-02-23T18:13:28Z,True,"{'x': 38, 'y': 25}",672.0
40170537718,18,"{'id': '110', 'text': 'Driving Layup Shot'}",Karl-Anthony Towns misses driving layup,3,5,1,10:47,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-02-23T18:13:54Z,True,"{'x': 30, 'y': 2}",647.0
40170537719,19,"{'id': '155', 'text': 'Defensive Rebound'}",Jayson Tatum defensive rebound,3,5,1,10:46,False,0,{'id': '2'},[{'athlete': {'id': '4065648'}}],2025-02-23T18:13:55Z,False,"{'x': 30, 'y': 2}",646.0
40170537720,20,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Jaylen Brown misses running pullup jump shot,3,5,1,10:38,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-02-23T18:14:01Z,True,"{'x': 48, 'y': 1}",638.0
40170537721,21,"{'id': '155', 'text': 'Defensive Rebound'}",Karl-Anthony Towns defensive rebound,3,5,1,10:37,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-02-23T18:14:02Z,False,"{'x': 48, 'y': 1}",637.0
40170537722,22,"{'id': '131', 'text': 'Pullup Jump Shot'}",Mikal Bridges misses 15-foot pullup jump shot,3,5,1,10:20,False,0,{'id': '18'},[{'athlete': {'id': '3147657'}}],2025-02-23T18:14:20Z,True,"{'x': 36, 'y': 11}",620.0
40170537723,23,"{'id': '155', 'text': 'Defensive Rebound'}",Jaylen Brown defensive rebound,3,5,1,10:19,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-02-23T18:14:21Z,False,"{'x': 36, 'y': 11}",619.0
40170537724,24,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Derrick White makes 4-foot two point shot,3,7,1,10:05,True,2,{'id': '2'},[{'athlete': {'id': '3078576'}}],2025-02-23T18:14:34Z,True,"{'x': 28, 'y': 3}",605.0
40170537725,25,"{'id': '92', 'text': 'Jump Shot'}",Mikal Bridges misses 23-foot three point jumper,3,7,1,9:49,False,0,{'id': '18'},[{'athlete': {'id': '3147657'}}],2025-02-23T18:14:51Z,True,"{'x': 48, 'y': 5}",589.0
40170537726,26,"{'id': '155', 'text': 'Defensive Rebound'}",Jaylen Brown defensive rebound,3,7,1,9:48,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-02-23T18:14:52Z,False,"{'x': 48, 'y': 5}",588.0
40170537727,27,"{'id': '45', 'text': 'Personal Foul'}",OG Anunoby personal foul,3,7,1,9:43,False,0,{'id': '18'},[{'athlete': {'id': '3934719'}}],2025-02-23T18:14:59Z,False,"{'x': 28, 'y': 3}",583.0
40170537729,29,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Jrue Holiday makes 14-foot two point shot (Jayson Tatum assists),3,9,1,9:39,True,2,{'id': '2'},"[{'athlete': {'id': '3995'}}, {'athlete': {'id': '4065648'}}]",2025-02-23T18:15:21Z,True,"{'x': 11, 'y': 1}",579.0
40170537731,31,"{'id': '110', 'text': 'Driving Layup Shot'}",Karl-Anthony Towns misses driving layup,3,9,1,9:23,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-02-23T18:15:38Z,True,"{'x': 21, 'y': 5}",563.0
40170537733,33,"{'id': '155', 'text': 'Defensive Rebound'}",Jayson Tatum defensive rebound,3,9,1,9:23,False,0,{'id': '2'},[{'athlete': {'id': '4065648'}}],2025-02-23T18:15:38Z,False,"{'x': 21, 'y': 5}",563.0
40170537734,34,"{'id': '109', 'text': 'Running Layup Shot'}",Jrue Holiday makes two point shot (Jayson Tatum assists),3,11,1,9:16,True,2,{'id': '2'},"[{'athlete': {'id': '3995'}}, {'athlete': {'id': '4065648'}}]",2025-02-23T18:15:44Z,True,"{'x': 24, 'y': 2}",556.0
40170537736,36,"{'id': '92', 'text': 'Jump Shot'}",Karl-Anthony Towns misses 26-foot three point jumper,3,11,1,9:11,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-02-23T18:15:50Z,True,"{'x': 47, 'y': 15}",551.0
40170537737,37,"{'id': '155', 'text': 'Defensive Rebound'}",Jaylen Brown defensive rebound,3,11,1,9:10,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-02-23T18:15:51Z,False,"{'x': 47, 'y': 15}",550.0
40170537738,38,"{'id': '44', 'text': 'Shooting Foul'}",OG Anunoby shooting foul,3,11,1,8:59,False,0,{'id': '18'},[{'athlete': {'id': '3934719'}}],2025-02-23T18:16:06Z,False,"{'x': 9, 'y': 11}",539.0
40170537740,40,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Jayson Tatum makes free throw 1 of 2,3,12,1,8:59,True,1,{'id': '2'},[{'athlete': {'id': '4065648'}}],2025-02-23T18:16:32Z,True,"{'x': -214748340, 'y': -214748365}",539.0
40170537741,41,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Jayson Tatum makes free throw 2 of 2,3,13,1,8:59,True,1,{'id': '2'},[{'athlete': {'id': '4065648'}}],2025-02-23T18:16:47Z,True,"{'x': -214748340, 'y': -214748365}",539.0
40170537742,42,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jalen Brunson makes 26-foot three pointer,6,13,1,8:51,True,3,{'id': '18'},[{'athlete': {'id': '3934672'}}],2025-02-23T18:16:58Z,True,"{'x': 13, 'y': 24}",531.0
40170537743,43,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jaylen Brown misses 12-foot pullup jump shot,6,13,1,8:31,False,0,{'id': '2'},[{'athlete': {'id': '3917376'}}],2025-02-23T18:17:18Z,True,"{'x': 20, 'y': 11}",511.0
40170537744,44,"{'id': '155', 'text': 'Defensive Rebound'}",Karl-Anthony Towns defensive rebound,6,13,1,8:30,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-02-23T18:17:19Z,False,"{'x': 20, 'y': 11}",510.0
40170537745,45,"{'id': '109', 'text': 'Running Layup Shot'}",Josh Hart misses two point shot,6,13,1,8:24,False,0,{'id': '18'},[{'athlete': {'id': '3062679'}}],2025-02-23T18:17:27Z,True,"{'x': 33, 'y': 3}",504.0
40170537746,46,"{'id': '155', 'text': 'Defensive Rebound'}",Derrick White defensive rebound,6,13,1,8:23,False,0,{'id': '2'},[{'athlete': {'id': '3078576'}}],2025-02-23T18:17:28Z,False,"{'x': 33, 'y': 3}",503.0
40170537747,47,"{'id': '113', 'text': 'Running Jump Shot'}",Jayson Tatum misses 25-foot three point shot,6,13,1,8:18,False,0,{'id': '2'},[{'athlete': {'id': '4065648'}}],2025-02-23T18:17:31Z,True,"{'x': 1, 'y': 8}",498.0
40170537748,48,"{'id': '155', 'text': 'Defensive Rebound'}",Karl-Anthony Towns defensive rebound,6,13,1,8:17,False,0,{'id': '18'},[{'athlete': {'id': '3136195'}}],2025-02-23T18:17:32Z,False,"{'x': 1, 'y': 8}",497.0
