id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,clockSec
4018100354,4,"{'id': '615', 'text': 'Jumpball'}",Isaiah Hartenstein vs. Donovan Clingan (Ajay Mitchell gains possession),0,0,1,12:00,False,0,{'id': '25'},"[{'athlete': {'id': '4222252'}}, {'athlete': {'id': '5105565'}}, {'athlete': {'id': '4900671'}}]",2025-11-06T03:12:03Z,False,"{'x': -214748340, 'y': -214748365}",0,720.0
4018100357,7,"{'id': '110', 'text': 'Driving Layup Shot'}",Aaron Wiggins misses driving layup,0,0,1,11:40,False,0,{'id': '25'},[{'athlete': {'id': '4397183'}}],2025-11-06T03:12:20Z,True,"{'x': 32, 'y': 3}",2,700.0
4018100358,8,"{'id': '155', 'text': 'Defensive Rebound'}",Donovan Clingan defensive rebound,0,0,1,11:38,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2025-11-06T03:12:22Z,False,"{'x': 32, 'y': 3}",0,698.0
4018100359,9,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Jrue Holiday bad pass (Isaiah Hartenstein steals),0,0,1,11:30,False,0,{'id': '22'},"[{'athlete': {'id': '3995'}}, {'athlete': {'id': '4222252'}}]",2025-11-06T03:12:30Z,False,"{'x': 31, 'y': 2}",0,690.0
40181003511,11,"{'id': '44', 'text': 'Shooting Foul'}",Toumani Camara shooting foul,0,0,1,11:22,False,0,{'id': '22'},[{'athlete': {'id': '4431736'}}],2025-11-06T03:12:40Z,False,"{'x': 31, 'y': 1}",0,682.0
40181003513,13,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Shai Gilgeous-Alexander makes free throw 1 of 2,1,0,1,11:22,True,1,{'id': '25'},[{'athlete': {'id': '4278073'}}],2025-11-06T03:13:04Z,True,"{'x': -214748340, 'y': -214748365}",1,682.0
40181003514,14,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Shai Gilgeous-Alexander makes free throw 2 of 2,2,0,1,11:22,True,1,{'id': '25'},[{'athlete': {'id': '4278073'}}],2025-11-06T03:13:18Z,True,"{'x': -214748340, 'y': -214748365}",1,682.0
40181003515,15,"{'id': '44', 'text': 'Shooting Foul'}",Aaron Wiggins shooting foul,2,0,1,10:59,False,0,{'id': '25'},[{'athlete': {'id': '4397183'}}],2025-11-06T03:13:44Z,False,"{'x': 27, 'y': 1}",0,659.0
40181003517,17,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Toumani Camara makes free throw 1 of 2,2,1,1,10:59,True,1,{'id': '22'},[{'athlete': {'id': '4431736'}}],2025-11-06T03:14:10Z,True,"{'x': -214748340, 'y': -214748365}",1,659.0
40181003518,18,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Toumani Camara misses free throw 2 of 2,2,1,1,10:59,False,0,{'id': '22'},[{'athlete': {'id': '4431736'}}],2025-11-06T03:14:10Z,True,"{'x': -214748340, 'y': -214748365}",1,659.0
40181003519,19,"{'id': '156', 'text': 'Offensive Rebound'}",Trail Blazers offensive team rebound,2,1,1,10:58,False,0,{'id': '22'},,2025-11-06T03:14:11Z,False,"{'x': -214748340, 'y': -214748365}",0,658.0
40181003521,21,"{'id': '92', 'text': 'Jump Shot'}",Deni Avdija misses 24-foot three point jumper,2,1,1,10:55,False,0,{'id': '22'},[{'athlete': {'id': '4683021'}}],2025-11-06T03:14:46Z,True,"{'x': 3, 'y': 12}",3,655.0
40181003522,22,"{'id': '155', 'text': 'Defensive Rebound'}",Ajay Mitchell defensive rebound,2,1,1,10:53,False,0,{'id': '25'},[{'athlete': {'id': '4900671'}}],2025-11-06T03:14:48Z,False,"{'x': 3, 'y': 12}",0,653.0
40181003523,23,"{'id': '110', 'text': 'Driving Layup Shot'}",Ajay Mitchell makes driving layup,4,1,1,10:43,True,2,{'id': '25'},[{'athlete': {'id': '4900671'}}],2025-11-06T03:14:57Z,True,"{'x': 22, 'y': 2}",2,643.0
40181003524,24,"{'id': '110', 'text': 'Driving Layup Shot'}",Deni Avdija misses driving layup,4,1,1,10:32,False,0,{'id': '22'},[{'athlete': {'id': '4683021'}}],2025-11-06T03:15:09Z,True,"{'x': 27, 'y': 1}",2,632.0
