id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018109044,4,"{'id': '615', 'text': 'Jumpball'}",Wendell Carter Jr. vs. Evan Mobley (Tristan da Silva gains possession),0,0,1,12:00,False,0,{'id': '19'},"[{'athlete': {'id': '4277847'}}, {'athlete': {'id': '4432158'}}, {'athlete': {'id': '4702382'}}]",2026-03-25T00:12:45Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018109047,7,"{'id': '132', 'text': 'Step Back Jump Shot'}",Desmond Bane makes 26-foot three point step back jumpshot (Jamal Cain assists),3,0,1,11:46,True,3,{'id': '19'},"[{'athlete': {'id': '4066320'}}, {'athlete': {'id': '4278572'}}]",2026-03-25T00:12:54Z,True,"{'x': 39, 'y': 23}",3,+3 Points,706.0
40181090410,10,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Donovan Mitchell misses 9-foot turnaround jump shot,3,0,1,11:22,False,0,{'id': '5'},[{'athlete': {'id': '3908809'}}],2026-03-25T00:13:57Z,True,"{'x': 22, 'y': 9}",2,Missed FG,682.0
40181090411,11,"{'id': '155', 'text': 'Defensive Rebound'}",Wendell Carter Jr. defensive rebound,3,0,1,11:19,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2026-03-25T00:14:00Z,False,"{'x': 22, 'y': 9}",0,Rebound,679.0
40181090412,12,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Paolo Banchero makes 13-foot two point shot,5,0,1,11:04,True,2,{'id': '19'},[{'athlete': {'id': '4432573'}}],2026-03-25T00:14:15Z,True,"{'x': 11, 'y': 2}",2,+2 Points,664.0
40181090413,13,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Evan Mobley makes 4-foot turnaround jump shot,5,2,1,10:46,True,2,{'id': '5'},[{'athlete': {'id': '4432158'}}],2026-03-25T00:14:32Z,True,"{'x': 21, 'y': 2}",2,+2 Points,646.0
40181090414,14,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jamal Cain makes 26-foot three pointer (Wendell Carter Jr. assists),8,2,1,10:30,True,3,{'id': '19'},"[{'athlete': {'id': '4278572'}}, {'athlete': {'id': '4277847'}}]",2026-03-25T00:14:47Z,True,"{'x': 38, 'y': 23}",3,+3 Points,630.0
40181090415,15,"{'id': '92', 'text': 'Jump Shot'}",Dean Wade misses 25-foot three point jumper,8,2,1,10:21,False,0,{'id': '5'},[{'athlete': {'id': '3912848'}}],2026-03-25T00:14:57Z,True,"{'x': 6, 'y': 18}",3,Missed 3PT,621.0
40181090416,16,"{'id': '156', 'text': 'Offensive Rebound'}",Cavaliers offensive team rebound,8,2,1,10:20,False,0,{'id': '5'},,2026-03-25T00:14:58Z,False,"{'x': 6, 'y': 18}",0,Rebound,620.0
40181090417,17,"{'id': '43', 'text': 'Loose Ball Foul'}",Wendell Carter Jr. loose ball foul,8,2,1,10:20,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2026-03-25T00:15:05Z,False,"{'x': 16, 'y': 5}",0,Foul,620.0
