id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018108724,4,"{'id': '615', 'text': 'Jumpball'}",Kristaps Porzingis vs. Jalen Duren (Daniss Jenkins gains possession),0,0,1,12:00,False,0,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '3102531'}}, {'athlete': {'id': '5107199'}}]",2026-03-20T23:41:34Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018108727,7,"{'id': '131', 'text': 'Pullup Jump Shot'}",Tobias Harris misses 16-foot pullup jump shot,0,0,1,11:36,False,0,{'id': '8'},[{'athlete': {'id': '6440'}}],2026-03-20T23:41:54Z,True,"{'x': 23, 'y': 16}",2,Missed FG,696.0
4018108728,8,"{'id': '155', 'text': 'Defensive Rebound'}",Kristaps Porzingis defensive rebound,0,0,1,11:35,False,0,{'id': '9'},[{'athlete': {'id': '3102531'}}],2026-03-20T23:41:55Z,False,"{'x': 23, 'y': 16}",0,Rebound,695.0
4018108729,9,"{'id': '44', 'text': 'Shooting Foul'}",Ausar Thompson shooting foul,0,0,1,11:20,False,0,{'id': '8'},[{'athlete': {'id': '4684742'}}],2026-03-20T23:42:16Z,False,"{'x': 30, 'y': 0}",0,Foul,680.0
40181087211,11,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",De'Anthony Melton makes free throw 1 of 2,1,0,1,11:20,True,1,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:42:33Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,680.0
40181087212,12,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",De'Anthony Melton makes free throw 2 of 2,2,0,1,11:20,True,1,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:42:45Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,680.0
40181087213,13,"{'id': '132', 'text': 'Step Back Jump Shot'}",Daniss Jenkins misses 23-foot three point step back jumpshot,2,0,1,11:01,False,0,{'id': '8'},[{'athlete': {'id': '5107199'}}],2026-03-20T23:43:06Z,True,"{'x': 2, 'y': 3}",3,Missed 3PT,661.0
40181087214,14,"{'id': '155', 'text': 'Defensive Rebound'}",Draymond Green defensive rebound,2,0,1,10:58,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-03-20T23:43:09Z,False,"{'x': 2, 'y': 3}",0,Rebound,658.0
40181087215,15,"{'id': '110', 'text': 'Driving Layup Shot'}",Brandin Podziemski misses driving layup,2,0,1,10:41,False,0,{'id': '9'},[{'athlete': {'id': '4709138'}}],2026-03-20T23:43:26Z,True,"{'x': 28, 'y': 1}",2,Missed FG,641.0
40181087216,16,"{'id': '155', 'text': 'Defensive Rebound'}",Ausar Thompson defensive rebound,2,0,1,10:39,False,0,{'id': '8'},[{'athlete': {'id': '4684742'}}],2026-03-20T23:43:27Z,False,"{'x': 28, 'y': 1}",0,Rebound,639.0
40181087217,17,"{'id': '92', 'text': 'Jump Shot'}",Duncan Robinson misses 25-foot three point jumper,2,0,1,10:29,False,0,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-03-20T23:43:37Z,True,"{'x': 7, 'y': 17}",3,Missed 3PT,629.0
40181087218,18,"{'id': '155', 'text': 'Defensive Rebound'}",De'Anthony Melton defensive rebound,2,0,1,10:25,False,0,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:43:41Z,False,"{'x': 7, 'y': 17}",0,Rebound,625.0
40181087219,19,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",De'Anthony Melton makes 28-foot running pullup jump shot,5,0,1,10:21,True,3,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:43:45Z,True,"{'x': 32, 'y': 28}",3,+3 Points,621.0
40181087220,20,"{'id': '110', 'text': 'Driving Layup Shot'}",Tobias Harris makes driving layup (Daniss Jenkins assists),5,2,1,10:03,True,2,{'id': '8'},"[{'athlete': {'id': '6440'}}, {'athlete': {'id': '5107199'}}]",2026-03-20T23:44:03Z,True,"{'x': 25, 'y': 3}",2,+2 Points,603.0
40181087222,22,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Draymond Green bad pass
turnover (Jalen Duren steals)",5,2,1,9:59,False,0,{'id': '9'},"[{'athlete': {'id': '6589'}}, {'athlete': {'id': '4433621'}}]",2026-03-20T23:44:08Z,False,"{'x': 7, 'y': 37}",0,Turnover,599.0
40181087224,24,"{'id': '42', 'text': 'Offensive Foul'}",Jalen Duren offensive foul,5,2,1,9:56,False,0,{'id': '8'},[{'athlete': {'id': '4433621'}}],2026-03-20T23:44:17Z,False,"{'x': 28, 'y': 3}",0,Foul,596.0
40181087226,26,"{'id': '84', 'text': 'Offensive Foul Turnover'}",Jalen Duren offensive foul turnover,5,2,1,9:56,False,0,{'id': '8'},[{'athlete': {'id': '4433621'}}],2026-03-20T23:44:17Z,False,"{'x': 28, 'y': 3}",0,Turnover,596.0
40181087227,27,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Draymond Green bad pass
turnover (Duncan Robinson steals)",5,2,1,9:42,False,0,{'id': '9'},"[{'athlete': {'id': '6589'}}, {'athlete': {'id': '3157465'}}]",2026-03-20T23:44:43Z,False,"{'x': 28, 'y': 9}",0,Turnover,582.0
40181087229,29,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Ausar Thompson misses driving floating jump shot,5,2,1,9:34,False,0,{'id': '8'},[{'athlete': {'id': '4684742'}}],2026-03-20T23:44:51Z,True,"{'x': 27, 'y': 5}",2,Missed FG,574.0
40181087230,30,"{'id': '155', 'text': 'Defensive Rebound'}",Draymond Green defensive rebound,5,2,1,9:32,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-03-20T23:44:53Z,False,"{'x': 27, 'y': 5}",0,Rebound,572.0
40181087231,31,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Draymond Green bad pass
turnover (Ausar Thompson steals)",5,2,1,9:29,False,0,{'id': '9'},"[{'athlete': {'id': '6589'}}, {'athlete': {'id': '4684742'}}]",2026-03-20T23:44:56Z,False,"{'x': 11, 'y': 5}",0,Turnover,569.0
40181087233,33,"{'id': '44', 'text': 'Shooting Foul'}",Kristaps Porzingis shooting foul,5,2,1,9:15,False,0,{'id': '9'},[{'athlete': {'id': '3102531'}}],2026-03-20T23:45:12Z,False,"{'x': 32, 'y': 1}",0,Foul,555.0
40181087235,35,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Duncan Robinson makes free throw 1 of 2,5,3,1,9:15,True,1,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-03-20T23:45:43Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,555.0
40181087236,36,"{'id': '584', 'text': 'Substitution'}",Gary Payton II enters the game for Gui Santos,5,3,1,9:15,False,0,{'id': '9'},"[{'athlete': {'id': '3134903'}}, {'athlete': {'id': '4997536'}}]",2026-03-20T23:45:43Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,555.0
40181087238,38,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Duncan Robinson misses free throw 2 of 2,5,3,1,9:15,False,0,{'id': '8'},[{'athlete': {'id': '3157465'}}],2026-03-20T23:45:43Z,True,"{'x': -214748340, 'y': -214748365}",1,Missed FT,555.0
40181087239,39,"{'id': '155', 'text': 'Defensive Rebound'}",Kristaps Porzingis defensive rebound,5,3,1,9:12,False,0,{'id': '9'},[{'athlete': {'id': '3102531'}}],2026-03-20T23:45:46Z,False,"{'x': -214748340, 'y': -214748365}",0,Rebound,552.0
40181087240,40,"{'id': '87', 'text': 'Out of Bounds - Lost Ball Turnover'}",De'Anthony Melton out of bounds lost ball turnover,5,3,1,9:03,False,0,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:46:22Z,False,"{'x': 48, 'y': 25}",0,Turnover,543.0
40181087241,41,"{'id': '112', 'text': 'Reverse Layup Shot'}",Kristaps Porzingis blocks Duncan Robinson 's 1-foot reverse layup,5,3,1,8:53,False,0,{'id': '8'},"[{'athlete': {'id': '3157465'}}, {'athlete': {'id': '3102531'}}]",2026-03-20T23:46:41Z,True,"{'x': 27, 'y': 1}",2,Missed FG,533.0
40181087243,43,"{'id': '155', 'text': 'Defensive Rebound'}",Gary Payton II defensive rebound,5,3,1,8:51,False,0,{'id': '9'},[{'athlete': {'id': '3134903'}}],2026-03-20T23:46:43Z,False,"{'x': 27, 'y': 1}",0,Rebound,531.0
40181087244,44,"{'id': '109', 'text': 'Running Layup Shot'}",De'Anthony Melton misses running layup,5,3,1,8:49,False,0,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:46:46Z,True,"{'x': 24, 'y': 3}",2,Missed FG,529.0
40181087245,45,"{'id': '155', 'text': 'Defensive Rebound'}",Pistons defensive team rebound,5,3,1,8:49,False,0,{'id': '8'},,2026-03-20T23:46:46Z,False,"{'x': 24, 'y': 3}",0,Rebound,529.0
40181087247,47,"{'id': '110', 'text': 'Driving Layup Shot'}",Jalen Duren makes driving layup (Ausar Thompson assists),5,5,1,8:25,True,2,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '4684742'}}]",2026-03-20T23:47:57Z,True,"{'x': 27, 'y': 1}",2,+2 Points,505.0
40181087248,48,"{'id': '92', 'text': 'Jump Shot'}",Kristaps Porzingis misses 28-foot three point jumper,5,5,1,8:14,False,0,{'id': '9'},[{'athlete': {'id': '3102531'}}],2026-03-20T23:48:08Z,True,"{'x': 27, 'y': 28}",3,Missed 3PT,494.0
40181087249,49,"{'id': '155', 'text': 'Defensive Rebound'}",Ausar Thompson defensive rebound,5,5,1,8:11,False,0,{'id': '8'},[{'athlete': {'id': '4684742'}}],2026-03-20T23:48:11Z,False,"{'x': 27, 'y': 28}",0,Rebound,491.0
40181087250,50,"{'id': '45', 'text': 'Personal Foul'}",Draymond Green personal foul,5,5,1,8:07,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-03-20T23:48:20Z,False,"{'x': 26, 'y': 18}",0,Foul,487.0
40181087252,52,"{'id': '44', 'text': 'Shooting Foul'}",Gary Payton II shooting foul,5,5,1,8:01,False,0,{'id': '9'},[{'athlete': {'id': '3134903'}}],2026-03-20T23:48:41Z,False,"{'x': 27, 'y': 3}",0,Foul,481.0
40181087254,54,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Jalen Duren makes free throw 1 of 2,5,6,1,8:01,True,1,{'id': '8'},[{'athlete': {'id': '4433621'}}],2026-03-20T23:49:12Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,481.0
40181087255,55,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Jalen Duren makes free throw 2 of 2,5,7,1,8:01,True,1,{'id': '8'},[{'athlete': {'id': '4433621'}}],2026-03-20T23:49:38Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,481.0
40181087256,56,"{'id': '141', 'text': 'Cutting Layup Shot'}",De'Anthony Melton makes 1-foot layup (Gary Payton II assists),7,7,1,7:46,True,2,{'id': '9'},"[{'athlete': {'id': '4066436'}}, {'athlete': {'id': '3134903'}}]",2026-03-20T23:49:55Z,True,"{'x': 26, 'y': 1}",2,+2 Points,466.0
40181087258,58,"{'id': '141', 'text': 'Cutting Layup Shot'}",Draymond Green blocks Jalen Duren 's 5-foot layup,7,7,1,7:34,False,0,{'id': '8'},"[{'athlete': {'id': '4433621'}}, {'athlete': {'id': '6589'}}]",2026-03-20T23:50:08Z,True,"{'x': 28, 'y': 5}",2,Missed FG,454.0
40181087260,60,"{'id': '156', 'text': 'Offensive Rebound'}",Pistons offensive team rebound,7,7,1,7:33,False,0,{'id': '8'},,2026-03-20T23:50:09Z,False,"{'x': 28, 'y': 5}",0,Rebound,453.0
40181087263,63,"{'id': '92', 'text': 'Jump Shot'}",Ausar Thompson misses 23-foot three point jumper,7,7,1,7:21,False,0,{'id': '8'},[{'athlete': {'id': '4684742'}}],2026-03-20T23:51:17Z,True,"{'x': 48, 'y': 2}",3,Missed 3PT,441.0
40181087264,64,"{'id': '155', 'text': 'Defensive Rebound'}",De'Anthony Melton defensive rebound,7,7,1,7:17,False,0,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:51:21Z,False,"{'x': 48, 'y': 2}",0,Rebound,437.0
40181087265,65,"{'id': '92', 'text': 'Jump Shot'}",Draymond Green misses 27-foot three point jumper,7,7,1,7:02,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-03-20T23:51:36Z,True,"{'x': 11, 'y': 24}",3,Missed 3PT,422.0
40181087266,66,"{'id': '155', 'text': 'Defensive Rebound'}",Pistons defensive team rebound,7,7,1,7:00,False,0,{'id': '8'},,2026-03-20T23:51:38Z,False,"{'x': 11, 'y': 24}",0,Rebound,420.0
40181087269,69,"{'id': '121', 'text': 'Fade Away Jump Shot'}",Ausar Thompson makes 9-foot fade away jump shot (Daniss Jenkins assists),7,9,1,6:38,True,2,{'id': '8'},"[{'athlete': {'id': '4684742'}}, {'athlete': {'id': '5107199'}}]",2026-03-20T23:52:36Z,True,"{'x': 25, 'y': 10}",2,+2 Points,398.0
40181087271,71,"{'id': '92', 'text': 'Jump Shot'}",De'Anthony Melton misses 30-foot three point jumper,7,9,1,6:21,False,0,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:52:53Z,True,"{'x': 23, 'y': 31}",3,Missed 3PT,381.0
40181087272,72,"{'id': '156', 'text': 'Offensive Rebound'}",Draymond Green offensive rebound,7,9,1,6:19,False,0,{'id': '9'},[{'athlete': {'id': '6589'}}],2026-03-20T23:52:55Z,False,"{'x': 23, 'y': 31}",0,Rebound,379.0
40181087273,73,"{'id': '110', 'text': 'Driving Layup Shot'}",De'Anthony Melton makes driving layup (Draymond Green assists),9,9,1,6:14,True,2,{'id': '9'},"[{'athlete': {'id': '4066436'}}, {'athlete': {'id': '6589'}}]",2026-03-20T23:53:01Z,True,"{'x': 28, 'y': 1}",2,+2 Points,374.0
40181087275,75,"{'id': '131', 'text': 'Pullup Jump Shot'}",Tobias Harris makes 25-foot three pointer (Daniss Jenkins assists),9,12,1,6:05,True,3,{'id': '8'},"[{'athlete': {'id': '6440'}}, {'athlete': {'id': '5107199'}}]",2026-03-20T23:53:09Z,True,"{'x': 29, 'y': 26}",3,+3 Points,365.0
40181087277,77,"{'id': '110', 'text': 'Driving Layup Shot'}",De'Anthony Melton misses driving layup,9,12,1,5:54,False,0,{'id': '9'},[{'athlete': {'id': '4066436'}}],2026-03-20T23:53:21Z,True,"{'x': 24, 'y': 1}",2,Missed FG,354.0
40181087278,78,"{'id': '155', 'text': 'Defensive Rebound'}",Tobias Harris defensive rebound,9,12,1,5:52,False,0,{'id': '8'},[{'athlete': {'id': '6440'}}],2026-03-20T23:53:23Z,False,"{'x': 24, 'y': 1}",0,Rebound,352.0
