id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018101224,4,"{'id': '615', 'text': 'Jumpball'}",Kristaps Porzingis vs. Luke Kornet (Jalen Johnson gains possession),0,0,1,12:00,False,0,{'id': '1'},"[{'athlete': {'id': '3102531'}}, {'athlete': {'id': '3064560'}}, {'athlete': {'id': '4701230'}}]",2025-11-21T01:10:41Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018101227,7,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Kristaps Porzingis makes 6-foot two point shot,2,0,1,11:39,True,2,{'id': '1'},[{'athlete': {'id': '3102531'}}],2025-11-21T01:11:00Z,True,"{'x': 28, 'y': 6}",2,+2 Points,699.0
4018101228,8,"{'id': '111', 'text': 'Alley Oop Layup Shot'}",Luke Kornet misses alley oop layup,2,0,1,11:21,False,0,{'id': '24'},[{'athlete': {'id': '3064560'}}],2025-11-21T01:11:17Z,True,"{'x': 25, 'y': 1}",2,Missed FG,681.0
4018101229,9,"{'id': '155', 'text': 'Defensive Rebound'}",Dyson Daniels defensive rebound,2,0,1,11:18,False,0,{'id': '1'},[{'athlete': {'id': '4869342'}}],2025-11-21T01:11:20Z,False,"{'x': 25, 'y': 1}",0,Rebound,678.0
40181012210,10,"{'id': '92', 'text': 'Jump Shot'}",Dyson Daniels misses 23-foot three point jumper,2,0,1,11:04,False,0,{'id': '1'},[{'athlete': {'id': '4869342'}}],2025-11-21T01:11:33Z,True,"{'x': 2, 'y': 6}",3,Missed 3PT,664.0
40181012211,11,"{'id': '155', 'text': 'Defensive Rebound'}",Julian Champagnie defensive rebound,2,0,1,11:01,False,0,{'id': '24'},[{'athlete': {'id': '4592479'}}],2025-11-21T01:11:36Z,False,"{'x': 2, 'y': 6}",0,Rebound,661.0
40181012212,12,"{'id': '131', 'text': 'Pullup Jump Shot'}",Julian Champagnie misses 23-foot three point pullup jump shot,2,0,1,10:48,False,0,{'id': '24'},[{'athlete': {'id': '4592479'}}],2025-11-21T01:11:49Z,True,"{'x': 48, 'y': 5}",3,Missed 3PT,648.0
40181012213,13,"{'id': '155', 'text': 'Defensive Rebound'}",Kristaps Porzingis defensive rebound,2,0,1,10:45,False,0,{'id': '1'},[{'athlete': {'id': '3102531'}}],2025-11-21T01:11:52Z,False,"{'x': 48, 'y': 5}",0,Rebound,645.0
40181012214,14,"{'id': '92', 'text': 'Jump Shot'}",Nickeil Alexander-Walker makes 23-foot three point jumper (Zaccharie Risacher assists),5,0,1,10:37,True,3,{'id': '1'},"[{'athlete': {'id': '4278039'}}, {'athlete': {'id': '5211175'}}]",2025-11-21T01:12:01Z,True,"{'x': 3, 'y': 8}",3,+3 Points,637.0
40181012216,16,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Vassell makes 12-foot pullup jump shot (Luke Kornet assists),5,2,1,10:14,True,2,{'id': '24'},"[{'athlete': {'id': '4395630'}}, {'athlete': {'id': '3064560'}}]",2025-11-21T01:12:24Z,True,"{'x': 27, 'y': 13}",2,+2 Points,614.0
