id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018103034,4,"{'id': '615', 'text': 'Jumpball'}",Oso Ighodaro vs. Alex Sarr (Collin Gillespie gains possession),0,0,1,12:00,False,0,{'id': '21'},"[{'athlete': {'id': '4601023'}}, {'athlete': {'id': '5160992'}}, {'athlete': {'id': '4278585'}}]",2025-12-30T00:10:44Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018103037,7,"{'id': '92', 'text': 'Jump Shot'}",Devin Booker misses 15-foot jumper,0,0,1,11:48,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-12-30T00:10:54Z,True,"{'x': 18, 'y': 15}",2,Missed FG,708.0
4018103038,8,"{'id': '155', 'text': 'Defensive Rebound'}",Jamir Watkins defensive rebound,0,0,1,11:43,False,0,{'id': '27'},[{'athlete': {'id': '4606840'}}],2025-12-30T00:10:59Z,False,"{'x': 18, 'y': 15}",0,Rebound,703.0
4018103039,9,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Bilal Coulibaly makes 3-foot dunk (Tre Johnson assists),0,2,1,11:31,True,2,{'id': '27'},"[{'athlete': {'id': '5104155'}}, {'athlete': {'id': '5238230'}}]",2025-12-30T00:11:10Z,True,"{'x': 26, 'y': 3}",2,+2 Points,691.0
40181030311,11,"{'id': '44', 'text': 'Shooting Foul'}",Bilal Coulibaly shooting foul,0,2,1,11:24,False,0,{'id': '27'},[{'athlete': {'id': '5104155'}}],2025-12-30T00:11:18Z,False,"{'x': 23, 'y': 3}",0,Foul,684.0
40181030313,13,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Devin Booker misses free throw 1 of 2,0,2,1,11:24,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-12-30T00:11:41Z,True,"{'x': -214748340, 'y': -214748365}",1,Missed FT,684.0
40181030314,14,"{'id': '156', 'text': 'Offensive Rebound'}",Suns offensive team rebound,0,2,1,11:24,False,0,{'id': '21'},,2025-12-30T00:11:41Z,False,"{'x': -214748340, 'y': -214748365}",0,Rebound,684.0
40181030315,15,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Devin Booker makes free throw 2 of 2,1,2,1,11:24,True,1,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-12-30T00:11:54Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,684.0
40181030317,17,"{'id': '110', 'text': 'Driving Layup Shot'}",CJ McCollum misses driving layup,1,2,1,11:10,False,0,{'id': '27'},[{'athlete': {'id': '2490149'}}],2025-12-30T00:12:05Z,True,"{'x': 23, 'y': 2}",2,Missed FG,670.0
40181030318,18,"{'id': '155', 'text': 'Defensive Rebound'}",Collin Gillespie defensive rebound,1,2,1,11:06,False,0,{'id': '21'},[{'athlete': {'id': '4278585'}}],2025-12-30T00:12:10Z,False,"{'x': 23, 'y': 2}",0,Rebound,666.0
40181030319,19,"{'id': '92', 'text': 'Jump Shot'}",Dillon Brooks misses 25-foot three point jumper,1,2,1,10:54,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-12-30T00:12:21Z,True,"{'x': 15, 'y': 24}",3,Missed 3PT,654.0
40181030320,20,"{'id': '155', 'text': 'Defensive Rebound'}",Alex Sarr defensive rebound,1,2,1,10:51,False,0,{'id': '27'},[{'athlete': {'id': '5160992'}}],2025-12-30T00:12:24Z,False,"{'x': 15, 'y': 24}",0,Rebound,651.0
40181030321,21,"{'id': '131', 'text': 'Pullup Jump Shot'}",Tre Johnson makes 27-foot three pointer (Alex Sarr assists),1,5,1,10:45,True,3,{'id': '27'},"[{'athlete': {'id': '5238230'}}, {'athlete': {'id': '5160992'}}]",2025-12-30T00:12:31Z,True,"{'x': 12, 'y': 24}",3,+3 Points,645.0
40181030323,23,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Oso Ighodaro makes 1-foot dunk (Collin Gillespie assists),3,5,1,10:30,True,2,{'id': '21'},"[{'athlete': {'id': '4601023'}}, {'athlete': {'id': '4278585'}}]",2025-12-30T00:12:45Z,True,"{'x': 25, 'y': 2}",2,+2 Points,630.0
40181030325,25,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Bilal Coulibaly misses 12-foot turnaround jump shot,3,5,1,10:12,False,0,{'id': '27'},[{'athlete': {'id': '5104155'}}],2025-12-30T00:13:03Z,True,"{'x': 24, 'y': 13}",2,Missed FG,612.0
40181030326,26,"{'id': '155', 'text': 'Defensive Rebound'}",Royce O'Neale defensive rebound,3,5,1,10:10,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-12-30T00:13:05Z,False,"{'x': 24, 'y': 13}",0,Rebound,610.0
40181030327,27,"{'id': '62', 'text': 'Bad Pass\nTurnover'}","Royce O'Neale bad pass
turnover (Alex Sarr steals)",3,5,1,10:01,False,0,{'id': '21'},"[{'athlete': {'id': '2583632'}}, {'athlete': {'id': '5160992'}}]",2025-12-30T00:13:14Z,False,"{'x': 26, 'y': 7}",0,Turnover,601.0
40181030329,29,"{'id': '110', 'text': 'Driving Layup Shot'}",Tre Johnson misses driving layup,3,5,1,9:47,False,0,{'id': '27'},[{'athlete': {'id': '5238230'}}],2025-12-30T00:13:28Z,True,"{'x': 21, 'y': 7}",2,Missed FG,587.0
40181030331,31,"{'id': '155', 'text': 'Defensive Rebound'}",Suns defensive team rebound,3,5,1,9:47,False,0,{'id': '21'},,2025-12-30T00:13:28Z,False,"{'x': 21, 'y': 7}",0,Rebound,587.0
40181030333,33,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Dillon Brooks misses 11-foot turnaround jump shot,3,5,1,9:30,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-12-30T00:13:54Z,True,"{'x': 21, 'y': 11}",2,Missed FG,570.0
40181030334,34,"{'id': '156', 'text': 'Offensive Rebound'}",Oso Ighodaro offensive rebound,3,5,1,9:28,False,0,{'id': '21'},[{'athlete': {'id': '4601023'}}],2025-12-30T00:13:56Z,False,"{'x': 21, 'y': 11}",0,Rebound,568.0
40181030335,35,"{'id': '110', 'text': 'Driving Layup Shot'}",Devin Booker makes driving layup,5,5,1,9:20,True,2,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-12-30T00:14:04Z,True,"{'x': 27, 'y': 4}",2,+2 Points,560.0
40181030336,36,"{'id': '63', 'text': 'Lost Ball Turnover'}",Alex Sarr lost ball turnover (Oso Ighodaro steals),5,5,1,9:08,False,0,{'id': '27'},"[{'athlete': {'id': '5160992'}}, {'athlete': {'id': '4601023'}}]",2025-12-30T00:14:16Z,False,"{'x': 23, 'y': 6}",0,Turnover,548.0
40181030338,38,"{'id': '63', 'text': 'Lost Ball Turnover'}",Oso Ighodaro lost ball turnover (CJ McCollum steals),5,5,1,9:02,False,0,{'id': '21'},"[{'athlete': {'id': '4601023'}}, {'athlete': {'id': '2490149'}}]",2025-12-30T00:14:22Z,False,"{'x': 21, 'y': 11}",0,Turnover,542.0
40181030340,40,"{'id': '44', 'text': 'Shooting Foul'}",Royce O'Neale shooting foul,5,5,1,8:57,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-12-30T00:14:29Z,False,"{'x': 24, 'y': 9}",0,Foul,537.0
40181030342,42,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Bilal Coulibaly makes free throw 1 of 2,5,6,1,8:57,True,1,{'id': '27'},[{'athlete': {'id': '5104155'}}],2025-12-30T00:14:52Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,537.0
40181030343,43,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Bilal Coulibaly makes free throw 2 of 2,5,7,1,8:57,True,1,{'id': '27'},[{'athlete': {'id': '5104155'}}],2025-12-30T00:14:52Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,537.0
40181030344,44,"{'id': '63', 'text': 'Lost Ball Turnover'}",Devin Booker lost ball turnover (Tre Johnson steals),5,7,1,8:40,False,0,{'id': '21'},"[{'athlete': {'id': '3136193'}}, {'athlete': {'id': '5238230'}}]",2025-12-30T00:15:26Z,False,"{'x': 16, 'y': 5}",0,Turnover,520.0
40181030346,46,"{'id': '109', 'text': 'Running Layup Shot'}",Alex Sarr misses running layup,5,7,1,8:32,False,0,{'id': '27'},[{'athlete': {'id': '5160992'}}],2025-12-30T00:15:33Z,True,"{'x': 21, 'y': 4}",2,Missed FG,512.0
40181030347,47,"{'id': '155', 'text': 'Defensive Rebound'}",Dillon Brooks defensive rebound,5,7,1,8:30,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-12-30T00:15:35Z,False,"{'x': 21, 'y': 4}",0,Rebound,510.0
40181030348,48,"{'id': '113', 'text': 'Running Jump Shot'}",Royce O'Neale misses 25-foot running jump shot,5,7,1,8:26,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-12-30T00:15:40Z,True,"{'x': 5, 'y': 16}",3,Missed 3PT,506.0
40181030349,49,"{'id': '156', 'text': 'Offensive Rebound'}",Suns offensive team rebound,5,7,1,8:24,False,0,{'id': '21'},,2025-12-30T00:15:44Z,False,"{'x': 5, 'y': 16}",0,Rebound,504.0
40181030351,51,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Booker makes 14-foot pullup jump shot (Royce O'Neale assists),7,7,1,8:21,True,2,{'id': '21'},"[{'athlete': {'id': '3136193'}}, {'athlete': {'id': '2583632'}}]",2025-12-30T00:16:00Z,True,"{'x': 11, 'y': 3}",2,+2 Points,501.0
40181030353,53,"{'id': '126', 'text': 'Layup Driving Reverse'}",CJ McCollum makes two point shot,7,9,1,8:10,True,2,{'id': '27'},[{'athlete': {'id': '2490149'}}],2025-12-30T00:16:12Z,True,"{'x': 28, 'y': 3}",2,+2 Points,490.0
