id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018102574,4,"{'id': '615', 'text': 'Jumpball'}",Mason Plumlee vs. Jarrett Allen,0,0,1,12:00,False,0,{'id': '5'},"[{'athlete': {'id': '4066328'}}, {'athlete': {'id': '2488653'}}]",2025-12-23T00:13:22Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018102577,7,"{'id': '64', 'text': 'Traveling'}",Donovan Mitchell traveling turnover,0,0,1,11:47,False,0,{'id': '5'},[{'athlete': {'id': '3908809'}}],2025-12-23T00:13:45Z,False,"{'x': 28, 'y': 27}",0,Turnover,707.0
4018102579,9,"{'id': '132', 'text': 'Step Back Jump Shot'}",Brandon Miller misses 26-foot three point step back jumpshot,0,0,1,11:30,False,0,{'id': '30'},[{'athlete': {'id': '4433287'}}],2025-12-23T00:14:12Z,True,"{'x': 38, 'y': 23}",3,Missed 3PT,690.0
40181025710,10,"{'id': '155', 'text': 'Defensive Rebound'}",Jarrett Allen defensive rebound,0,0,1,11:26,False,0,{'id': '5'},[{'athlete': {'id': '4066328'}}],2025-12-23T00:14:16Z,False,"{'x': 38, 'y': 23}",0,Rebound,686.0
40181025711,11,"{'id': '44', 'text': 'Shooting Foul'}",Mason Plumlee shooting foul,0,0,1,11:20,False,0,{'id': '30'},[{'athlete': {'id': '2488653'}}],2025-12-23T00:14:24Z,False,"{'x': 19, 'y': 2}",0,Foul,680.0
40181025713,13,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Jarrett Allen makes free throw 1 of 2,0,1,1,11:20,True,1,{'id': '5'},[{'athlete': {'id': '4066328'}}],2025-12-23T00:14:53Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,680.0
40181025714,14,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Jarrett Allen makes free throw 2 of 2,0,2,1,11:20,True,1,{'id': '5'},[{'athlete': {'id': '4066328'}}],2025-12-23T00:15:06Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,680.0
40181025716,16,"{'id': '132', 'text': 'Step Back Jump Shot'}",LaMelo Ball makes 27-foot three point step back jumpshot,3,2,1,11:04,True,3,{'id': '30'},[{'athlete': {'id': '4432816'}}],2025-12-23T00:15:24Z,True,"{'x': 15, 'y': 26}",3,+3 Points,664.0
40181025717,17,"{'id': '92', 'text': 'Jump Shot'}",Darius Garland makes 24-foot three point jumper (Dean Wade assists),3,5,1,10:52,True,3,{'id': '5'},"[{'athlete': {'id': '4396907'}}, {'athlete': {'id': '3912848'}}]",2025-12-23T00:15:37Z,True,"{'x': 49, 'y': 1}",3,+3 Points,652.0
40181025719,19,"{'id': '92', 'text': 'Jump Shot'}",LaMelo Ball makes 24-foot three point jumper (Brandon Miller assists),6,5,1,10:33,True,3,{'id': '30'},"[{'athlete': {'id': '4432816'}}, {'athlete': {'id': '4433287'}}]",2025-12-23T00:15:54Z,True,"{'x': 2, 'y': 9}",3,+3 Points,633.0
