id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,wallclock,shootingPlay,coordinate,team,participants,clockSec
401705041512,512,"{'id': '92', 'text': 'Jump Shot'}",Michael Porter Jr. misses 24-foot three point jumper,89,90,4,11:26,False,0,2025-01-04T03:46:41Z,True,"{'x': 25, 'y': 25}",{'id': '7'},[{'athlete': {'id': '4278104'}}],686.0
401705041513,513,"{'id': '155', 'text': 'Defensive Rebound'}",Spurs defensive team rebound,89,90,4,11:24,False,0,2025-01-04T03:46:43Z,False,"{'x': 25, 'y': 25}",{'id': '24'},,684.0
401705041515,515,"{'id': '130', 'text': 'Floating Jump Shot'}",Victor Wembanyama misses 13-foot two point shot,89,90,4,11:07,False,0,2025-01-04T03:47:23Z,True,"{'x': 17, 'y': 11}",{'id': '24'},[{'athlete': {'id': '5104157'}}],667.0
401705041516,516,"{'id': '156', 'text': 'Offensive Rebound'}",Keldon Johnson offensive rebound,89,90,4,11:06,False,0,2025-01-04T03:47:24Z,False,"{'x': 17, 'y': 11}",{'id': '24'},[{'athlete': {'id': '4395723'}}],666.0
401705041520,520,"{'id': '94', 'text': 'Tip Shot'}",Keldon Johnson misses 1-foot tip shot,89,90,4,11:05,False,0,2025-01-04T03:47:34Z,True,"{'x': 27, 'y': 1}",{'id': '24'},[{'athlete': {'id': '4395723'}}],665.0
401705041521,521,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,89,90,4,11:05,False,0,2025-01-04T03:47:34Z,False,"{'x': 27, 'y': 1}",{'id': '7'},[{'athlete': {'id': '4431767'}}],665.0
401705041518,518,"{'id': '16', 'text': 'Full Timeout'}",Spurs Full timeout,89,90,4,10:48,False,0,2025-01-04T03:47:59Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},,648.0
401705041519,519,"{'id': '216', 'text': ""Coach's Challenge (Stands)""}",(10:48) [Spurs] COACH'S CHALLENGE (CALL STANDS) [Spurs] charged with a timeout,89,90,4,10:48,False,0,2025-01-04T03:48:01Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},,648.0
401705041522,522,"{'id': '92', 'text': 'Jump Shot'}",Christian Braun misses 27-foot three point jumper,89,90,4,10:41,False,0,2025-01-04T03:51:18Z,True,"{'x': 9, 'y': 22}",{'id': '7'},[{'athlete': {'id': '4431767'}}],641.0
401705041523,523,"{'id': '156', 'text': 'Offensive Rebound'}",DeAndre Jordan offensive rebound,89,90,4,10:38,False,0,2025-01-04T03:51:21Z,False,"{'x': 9, 'y': 22}",{'id': '7'},[{'athlete': {'id': '3442'}}],638.0
401705041524,524,"{'id': '94', 'text': 'Tip Shot'}",DeAndre Jordan misses tip shot,89,90,4,10:37,False,0,2025-01-04T03:51:25Z,True,"{'x': 25, 'y': 0}",{'id': '7'},[{'athlete': {'id': '3442'}}],637.0
401705041525,525,"{'id': '155', 'text': 'Defensive Rebound'}",Stephon Castle defensive rebound,89,90,4,10:36,False,0,2025-01-04T03:51:26Z,False,"{'x': 25, 'y': 0}",{'id': '24'},[{'athlete': {'id': '4845367'}}],636.0
401705041526,526,"{'id': '131', 'text': 'Pullup Jump Shot'}",Stephon Castle misses 25-foot three point pullup jump shot,89,90,4,10:24,False,0,2025-01-04T03:51:33Z,True,"{'x': 17, 'y': 25}",{'id': '24'},[{'athlete': {'id': '4845367'}}],624.0
401705041527,527,"{'id': '155', 'text': 'Defensive Rebound'}",Peyton Watson defensive rebound,89,90,4,10:22,False,0,2025-01-04T03:51:35Z,False,"{'x': 17, 'y': 25}",{'id': '7'},[{'athlete': {'id': '4576087'}}],622.0
401705041528,528,"{'id': '92', 'text': 'Jump Shot'}",Jamal Murray misses 22-foot three point jumper,89,90,4,10:09,False,0,2025-01-04T03:51:49Z,True,"{'x': 2, 'y': 2}",{'id': '7'},[{'athlete': {'id': '3936299'}}],609.0
401705041529,529,"{'id': '155', 'text': 'Defensive Rebound'}",Harrison Barnes defensive rebound,89,90,4,10:06,False,0,2025-01-04T03:51:52Z,False,"{'x': 2, 'y': 2}",{'id': '24'},[{'athlete': {'id': '6578'}}],606.0
401705041530,530,"{'id': '127', 'text': 'Layup Running Reverse'}",Tre Jones makes two point shot,91,90,4,10:00,True,2,2025-01-04T03:51:57Z,True,"{'x': 24, 'y': 4}",{'id': '24'},[{'athlete': {'id': '4395626'}}],600.0
401705041531,531,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Peyton Watson misses 11-foot two point shot,91,90,4,9:37,False,0,2025-01-04T03:52:20Z,True,"{'x': 27, 'y': 11}",{'id': '7'},[{'athlete': {'id': '4576087'}}],577.0
401705041532,532,"{'id': '155', 'text': 'Defensive Rebound'}",Victor Wembanyama defensive rebound,91,90,4,9:34,False,0,2025-01-04T03:52:23Z,False,"{'x': 27, 'y': 11}",{'id': '24'},[{'athlete': {'id': '5104157'}}],574.0
401705041663,663,"{'id': '95', 'text': 'Layup Shot'}",Christian Braun blocks Victor Wembanyama 's 2-foot layup,91,90,4,9:21,False,0,2025-01-04T03:52:24Z,True,"{'x': 24, 'y': 1}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4431767'}}]",561.0
401705041665,665,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,91,90,4,9:21,False,0,2025-01-04T03:52:24Z,False,"{'x': 24, 'y': 1}",{'id': '7'},[{'athlete': {'id': '4431767'}}],561.0
401705041536,536,"{'id': '113', 'text': 'Running Jump Shot'}",Michael Porter Jr. misses 26-foot three point shot,91,90,4,9:17,False,0,2025-01-04T03:52:41Z,True,"{'x': 2, 'y': 15}",{'id': '7'},[{'athlete': {'id': '4278104'}}],557.0
401705041537,537,"{'id': '155', 'text': 'Defensive Rebound'}",Victor Wembanyama defensive rebound,91,90,4,9:13,False,0,2025-01-04T03:52:45Z,False,"{'x': 2, 'y': 15}",{'id': '24'},[{'athlete': {'id': '5104157'}}],553.0
401705041538,538,"{'id': '131', 'text': 'Pullup Jump Shot'}",Stephon Castle misses 10-foot pullup jump shot,91,90,4,8:51,False,0,2025-01-04T03:53:06Z,True,"{'x': 21, 'y': 11}",{'id': '24'},[{'athlete': {'id': '4845367'}}],531.0
401705041539,539,"{'id': '155', 'text': 'Defensive Rebound'}",DeAndre Jordan defensive rebound,91,90,4,8:50,False,0,2025-01-04T03:53:07Z,False,"{'x': 21, 'y': 11}",{'id': '7'},[{'athlete': {'id': '3442'}}],530.0
401705041540,540,"{'id': '44', 'text': 'Shooting Foul'}",Victor Wembanyama shooting foul,91,90,4,8:46,False,0,2025-01-04T03:53:15Z,False,"{'x': 21, 'y': 2}",{'id': '24'},[{'athlete': {'id': '5104157'}}],526.0
401705041542,542,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Christian Braun makes free throw 1 of 2,91,91,4,8:46,True,1,2025-01-04T03:53:46Z,True,"{'x': -214748340, 'y': -214748365}",{'id': '7'},[{'athlete': {'id': '4431767'}}],526.0
401705041543,543,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Christian Braun makes free throw 2 of 2,91,92,4,8:46,True,1,2025-01-04T03:53:46Z,True,"{'x': -214748340, 'y': -214748365}",{'id': '7'},[{'athlete': {'id': '4431767'}}],526.0
401705041544,544,"{'id': '110', 'text': 'Driving Layup Shot'}",Keldon Johnson misses driving layup,91,92,4,8:36,False,0,2025-01-04T03:54:16Z,True,"{'x': 29, 'y': 0}",{'id': '24'},[{'athlete': {'id': '4395723'}}],516.0
401705041545,545,"{'id': '155', 'text': 'Defensive Rebound'}",Michael Porter Jr. defensive rebound,91,92,4,8:35,False,0,2025-01-04T03:54:17Z,False,"{'x': 29, 'y': 0}",{'id': '7'},[{'athlete': {'id': '4278104'}}],515.0
401705041546,546,"{'id': '113', 'text': 'Running Jump Shot'}",Peyton Watson misses 26-foot three point shot,91,92,4,8:30,False,0,2025-01-04T03:54:23Z,True,"{'x': 4, 'y': 15}",{'id': '7'},[{'athlete': {'id': '4576087'}}],510.0
401705041547,547,"{'id': '155', 'text': 'Defensive Rebound'}",Tre Jones defensive rebound,91,92,4,8:26,False,0,2025-01-04T03:54:27Z,False,"{'x': 4, 'y': 15}",{'id': '24'},[{'athlete': {'id': '4395626'}}],506.0
401705041548,548,"{'id': '92', 'text': 'Jump Shot'}",Victor Wembanyama makes 30-foot three point jumper (Tre Jones assists),94,92,4,8:19,True,3,2025-01-04T03:54:33Z,True,"{'x': 10, 'y': 27}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4395626'}}]",499.0
401705041550,550,"{'id': '131', 'text': 'Pullup Jump Shot'}",Jamal Murray misses 26-foot three point pullup jump shot,94,92,4,8:04,False,0,2025-01-04T03:54:47Z,True,"{'x': 34, 'y': 25}",{'id': '7'},[{'athlete': {'id': '3936299'}}],484.0
401705041551,551,"{'id': '155', 'text': 'Defensive Rebound'}",Tre Jones defensive rebound,94,92,4,8:00,False,0,2025-01-04T03:54:51Z,False,"{'x': 34, 'y': 25}",{'id': '24'},[{'athlete': {'id': '4395626'}}],480.0
401705041552,552,"{'id': '132', 'text': 'Step Back Jump Shot'}",Victor Wembanyama makes 26-foot three point step back jumpshot (Keldon Johnson assists),97,92,4,7:53,True,3,2025-01-04T03:54:59Z,True,"{'x': 45, 'y': 18}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4395723'}}]",473.0
401705041554,554,"{'id': '16', 'text': 'Full Timeout'}",Nuggets Full timeout,97,92,4,7:52,False,0,2025-01-04T03:55:08Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},,472.0
401705041557,557,"{'id': '584', 'text': 'Substitution'}",Russell Westbrook enters the game for Peyton Watson,97,92,4,7:52,False,0,2025-01-04T03:57:45Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '3468'}}, {'athlete': {'id': '4576087'}}]",472.0
401705041558,558,"{'id': '584', 'text': 'Substitution'}",Nikola Jokic enters the game for Jamal Murray,97,92,4,7:52,False,0,2025-01-04T03:57:45Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '3936299'}}]",472.0
401705041559,559,"{'id': '584', 'text': 'Substitution'}",Julian Strawther enters the game for DeAndre Jordan,97,92,4,7:52,False,0,2025-01-04T03:57:45Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '4432181'}}, {'athlete': {'id': '3442'}}]",472.0
401705041560,560,"{'id': '584', 'text': 'Substitution'}",Chris Paul enters the game for Tre Jones,97,92,4,7:52,False,0,2025-01-04T03:57:45Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '2779'}}, {'athlete': {'id': '4395626'}}]",472.0
401705041561,561,"{'id': '584', 'text': 'Substitution'}",Zach Collins enters the game for Victor Wembanyama,97,92,4,7:52,False,0,2025-01-04T03:57:45Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4066650'}}, {'athlete': {'id': '5104157'}}]",472.0
401705041562,562,"{'id': '584', 'text': 'Substitution'}",Devin Vassell enters the game for Stephon Castle,97,92,4,7:52,False,0,2025-01-04T03:57:45Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4395630'}}, {'athlete': {'id': '4845367'}}]",472.0
401705041569,569,"{'id': '92', 'text': 'Jump Shot'}",Michael Porter Jr. makes 28-foot three point jumper (Nikola Jokic assists),97,95,4,7:43,True,3,2025-01-04T03:58:14Z,True,"{'x': 9, 'y': 22}",{'id': '7'},"[{'athlete': {'id': '4278104'}}, {'athlete': {'id': '3112335'}}]",463.0
401705041571,571,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Keldon Johnson misses driving floating jump shot,97,95,4,7:27,False,0,2025-01-04T03:58:30Z,True,"{'x': 30, 'y': 6}",{'id': '24'},[{'athlete': {'id': '4395723'}}],447.0
401705041572,572,"{'id': '156', 'text': 'Offensive Rebound'}",Zach Collins offensive rebound,97,95,4,7:24,False,0,2025-01-04T03:58:33Z,False,"{'x': 30, 'y': 6}",{'id': '24'},[{'athlete': {'id': '4066650'}}],444.0
401705041573,573,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Vassell misses 11-foot pullup jump shot,97,95,4,7:20,False,0,2025-01-04T03:58:38Z,True,"{'x': 24, 'y': 12}",{'id': '24'},[{'athlete': {'id': '4395630'}}],440.0
401705041574,574,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jokic defensive rebound,97,95,4,7:17,False,0,2025-01-04T03:58:41Z,False,"{'x': 24, 'y': 12}",{'id': '7'},[{'athlete': {'id': '3112335'}}],437.0
401705041575,575,"{'id': '130', 'text': 'Floating Jump Shot'}",Nikola Jokic misses 11-foot two point shot,97,95,4,7:09,False,0,2025-01-04T03:58:49Z,True,"{'x': 24, 'y': 12}",{'id': '7'},[{'athlete': {'id': '3112335'}}],429.0
401705041576,576,"{'id': '155', 'text': 'Defensive Rebound'}",Devin Vassell defensive rebound,97,95,4,7:05,False,0,2025-01-04T03:58:53Z,False,"{'x': 24, 'y': 12}",{'id': '24'},[{'athlete': {'id': '4395630'}}],425.0
401705041577,577,"{'id': '45', 'text': 'Personal Foul'}",Nikola Jokic personal foul,97,95,4,7:00,False,0,2025-01-04T03:59:01Z,False,"{'x': 16, 'y': 23}",{'id': '7'},[{'athlete': {'id': '3112335'}}],420.0
401705041579,579,"{'id': '584', 'text': 'Substitution'}",Julian Champagnie enters the game for Keldon Johnson,97,95,4,7:00,False,0,2025-01-04T03:59:09Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '4395723'}}]",420.0
401705041581,581,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Devin Vassell misses 13-foot two point shot,97,95,4,6:46,False,0,2025-01-04T03:59:41Z,True,"{'x': 29, 'y': 14}",{'id': '24'},[{'athlete': {'id': '4395630'}}],406.0
401705041582,582,"{'id': '156', 'text': 'Offensive Rebound'}",Zach Collins offensive rebound,97,95,4,6:43,False,0,2025-01-04T03:59:43Z,False,"{'x': 29, 'y': 14}",{'id': '24'},[{'athlete': {'id': '4066650'}}],403.0
401705041583,583,"{'id': '136', 'text': 'Turnaround Bank Jump Shot'}",Zach Collins makes 7-foot two point shot,99,95,4,6:42,True,2,2025-01-04T03:59:45Z,True,"{'x': 29, 'y': 7}",{'id': '24'},[{'athlete': {'id': '4066650'}}],402.0
401705041584,584,"{'id': '110', 'text': 'Driving Layup Shot'}",Julian Strawther makes driving layup (Nikola Jokic assists),99,97,4,6:31,True,2,2025-01-04T03:59:56Z,True,"{'x': 22, 'y': 3}",{'id': '7'},"[{'athlete': {'id': '4432181'}}, {'athlete': {'id': '3112335'}}]",391.0
401705041586,586,"{'id': '110', 'text': 'Driving Layup Shot'}",Zach Collins misses driving layup,99,97,4,6:22,False,0,2025-01-04T04:00:05Z,True,"{'x': 22, 'y': 4}",{'id': '24'},[{'athlete': {'id': '4066650'}}],382.0
401705041587,587,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jokic defensive rebound,99,97,4,6:20,False,0,2025-01-04T04:00:07Z,False,"{'x': 22, 'y': 4}",{'id': '7'},[{'athlete': {'id': '3112335'}}],380.0
401705041588,588,"{'id': '113', 'text': 'Running Jump Shot'}",Julian Strawther misses 26-foot three point shot,99,97,4,6:16,False,0,2025-01-04T04:00:10Z,True,"{'x': 10, 'y': 22}",{'id': '7'},[{'athlete': {'id': '4432181'}}],376.0
401705041589,589,"{'id': '156', 'text': 'Offensive Rebound'}",Russell Westbrook offensive rebound,99,97,4,6:12,False,0,2025-01-04T04:00:14Z,False,"{'x': 10, 'y': 22}",{'id': '7'},[{'athlete': {'id': '3468'}}],372.0
401705041590,590,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Russell Westbrook misses two point shot,99,97,4,6:07,False,0,2025-01-04T04:00:19Z,True,"{'x': 25, 'y': 3}",{'id': '7'},[{'athlete': {'id': '3468'}}],367.0
401705041591,591,"{'id': '156', 'text': 'Offensive Rebound'}",Nikola Jokic offensive rebound,99,97,4,6:06,False,0,2025-01-04T04:00:20Z,False,"{'x': 25, 'y': 3}",{'id': '7'},[{'athlete': {'id': '3112335'}}],366.0
401705041592,592,"{'id': '94', 'text': 'Tip Shot'}",Nikola Jokic misses tip shot,99,97,4,6:05,False,0,2025-01-04T04:00:23Z,True,"{'x': 25, 'y': 0}",{'id': '7'},[{'athlete': {'id': '3112335'}}],365.0
401705041593,593,"{'id': '155', 'text': 'Defensive Rebound'}",Julian Champagnie defensive rebound,99,97,4,6:04,False,0,2025-01-04T04:00:24Z,False,"{'x': 25, 'y': 0}",{'id': '24'},[{'athlete': {'id': '4592479'}}],364.0
401705041594,594,"{'id': '126', 'text': 'Layup Driving Reverse'}",Harrison Barnes misses two point shot,99,97,4,5:46,False,0,2025-01-04T04:00:43Z,True,"{'x': 24, 'y': 2}",{'id': '24'},[{'athlete': {'id': '6578'}}],346.0
401705041595,595,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jokic defensive rebound,99,97,4,5:45,False,0,2025-01-04T04:00:44Z,False,"{'x': 24, 'y': 2}",{'id': '7'},[{'athlete': {'id': '3112335'}}],345.0
401705041597,597,"{'id': '584', 'text': 'Substitution'}",Victor Wembanyama enters the game for Zach Collins,99,97,4,5:44,False,0,2025-01-04T04:00:55Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4066650'}}]",344.0
401705041599,599,"{'id': '92', 'text': 'Jump Shot'}",Victor Wembanyama blocks Nikola Jokic 's 15-foot jumper,99,97,4,5:30,False,0,2025-01-04T04:01:20Z,True,"{'x': 34, 'y': 13}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '5104157'}}]",330.0
401705041601,601,"{'id': '156', 'text': 'Offensive Rebound'}",Nuggets offensive team rebound,99,97,4,5:30,False,0,2025-01-04T04:01:20Z,False,"{'x': 34, 'y': 13}",{'id': '7'},,330.0
401705041603,603,"{'id': '92', 'text': 'Jump Shot'}",Julian Strawther makes 27-foot three point jumper (Nikola Jokic assists),99,100,4,5:27,True,3,2025-01-04T04:01:35Z,True,"{'x': 13, 'y': 25}",{'id': '7'},"[{'athlete': {'id': '4432181'}}, {'athlete': {'id': '3112335'}}]",327.0
401705041606,606,"{'id': '90', 'text': 'Out of Bounds - Bad Pass Turnover'}",Devin Vassell out of bounds bad pass turnover,99,100,4,5:04,False,0,2025-01-04T04:02:36Z,False,"{'x': 45, 'y': 15}",{'id': '24'},[{'athlete': {'id': '4395630'}}],304.0
401705041607,607,"{'id': '44', 'text': 'Shooting Foul'}",Julian Champagnie shooting foul,99,100,4,5:02,False,0,2025-01-04T04:02:41Z,False,"{'x': 25, 'y': 1}",{'id': '24'},[{'athlete': {'id': '4592479'}}],302.0
401705041609,609,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Christian Braun misses free throw 1 of 2,99,100,4,5:02,False,0,2025-01-04T04:03:08Z,True,"{'x': -214748340, 'y': -214748365}",{'id': '7'},[{'athlete': {'id': '4431767'}}],302.0
401705041610,610,"{'id': '156', 'text': 'Offensive Rebound'}",Nuggets offensive team rebound,99,100,4,5:02,False,0,2025-01-04T04:03:08Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},,302.0
401705041611,611,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Christian Braun makes free throw 2 of 2,99,101,4,5:02,True,1,2025-01-04T04:03:24Z,True,"{'x': -214748340, 'y': -214748365}",{'id': '7'},[{'athlete': {'id': '4431767'}}],302.0
401705041612,612,"{'id': '115', 'text': 'Driving Dunk Shot'}",Devin Vassell makes 1-foot driving dunk,101,101,4,4:46,True,2,2025-01-04T04:03:41Z,True,"{'x': 25, 'y': 1}",{'id': '24'},[{'athlete': {'id': '4395630'}}],286.0
401705041613,613,"{'id': '142', 'text': 'Cutting Finger Roll Layup Shot'}",Nikola Jokic makes layup (Russell Westbrook assists),101,103,4,4:32,True,2,2025-01-04T04:03:55Z,True,"{'x': 23, 'y': 5}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '3468'}}]",272.0
401705041615,615,"{'id': '63', 'text': 'Lost Ball Turnover'}",Victor Wembanyama lost ball turnover (Russell Westbrook steals),101,103,4,4:15,False,0,2025-01-04T04:04:12Z,False,"{'x': 19, 'y': 8}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '3468'}}]",255.0
401705041617,617,"{'id': '92', 'text': 'Jump Shot'}",Nikola Jokic misses 16-foot jumper,101,103,4,4:06,False,0,2025-01-04T04:04:22Z,True,"{'x': 23, 'y': 16}",{'id': '7'},[{'athlete': {'id': '3112335'}}],246.0
401705041618,618,"{'id': '155', 'text': 'Defensive Rebound'}",Chris Paul defensive rebound,101,103,4,4:03,False,0,2025-01-04T04:04:25Z,False,"{'x': 23, 'y': 16}",{'id': '24'},[{'athlete': {'id': '2779'}}],243.0
401705041619,619,"{'id': '131', 'text': 'Pullup Jump Shot'}",Chris Paul misses 26-foot three point pullup jump shot,101,103,4,3:57,False,0,2025-01-04T04:04:30Z,True,"{'x': 19, 'y': 26}",{'id': '24'},[{'athlete': {'id': '2779'}}],237.0
401705041620,620,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,101,103,4,3:53,False,0,2025-01-04T04:04:34Z,False,"{'x': 19, 'y': 26}",{'id': '7'},[{'athlete': {'id': '4431767'}}],233.0
401705041621,621,"{'id': '92', 'text': 'Jump Shot'}",Julian Strawther misses 26-foot three point jumper,101,103,4,3:44,False,0,2025-01-04T04:04:44Z,True,"{'x': 39, 'y': 22}",{'id': '7'},[{'athlete': {'id': '4432181'}}],224.0
401705041622,622,"{'id': '155', 'text': 'Defensive Rebound'}",Chris Paul defensive rebound,101,103,4,3:39,False,0,2025-01-04T04:04:49Z,False,"{'x': 39, 'y': 22}",{'id': '24'},[{'athlete': {'id': '2779'}}],219.0
401705041623,623,"{'id': '92', 'text': 'Jump Shot'}",Victor Wembanyama makes 16-foot jumper (Devin Vassell assists),103,103,4,3:23,True,2,2025-01-04T04:05:04Z,True,"{'x': 16, 'y': 14}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4395630'}}]",203.0
401705041625,625,"{'id': '16', 'text': 'Full Timeout'}",Nuggets Full timeout,103,103,4,3:23,False,0,2025-01-04T04:05:10Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},,203.0
401705041626,626,"{'id': '584', 'text': 'Substitution'}",Jamal Murray enters the game for Julian Strawther,103,103,4,3:23,False,0,2025-01-04T04:06:13Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '3936299'}}, {'athlete': {'id': '4432181'}}]",203.0
401705041627,627,"{'id': '584', 'text': 'Substitution'}",Keldon Johnson enters the game for Harrison Barnes,103,103,4,3:23,False,0,2025-01-04T04:06:13Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4395723'}}, {'athlete': {'id': '6578'}}]",203.0
401705041630,630,"{'id': '92', 'text': 'Jump Shot'}",Christian Braun makes three point jumper (Nikola Jokic assists),103,106,4,3:06,True,3,2025-01-04T04:06:52Z,True,"{'x': 1, 'y': 0}",{'id': '7'},"[{'athlete': {'id': '4431767'}}, {'athlete': {'id': '3112335'}}]",186.0
401705041632,632,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Vassell misses 13-foot pullup jump shot,103,106,4,2:50,False,0,2025-01-04T04:07:08Z,True,"{'x': 23, 'y': 14}",{'id': '24'},[{'athlete': {'id': '4395630'}}],170.0
401705041633,633,"{'id': '155', 'text': 'Defensive Rebound'}",Jamal Murray defensive rebound,103,106,4,2:48,False,0,2025-01-04T04:07:10Z,False,"{'x': 23, 'y': 14}",{'id': '7'},[{'athlete': {'id': '3936299'}}],168.0
401705041634,634,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Michael Porter Jr. makes 2-foot dunk (Nikola Jokic assists),103,108,4,2:35,True,2,2025-01-04T04:07:24Z,True,"{'x': 23, 'y': 2}",{'id': '7'},"[{'athlete': {'id': '4278104'}}, {'athlete': {'id': '3112335'}}]",155.0
401705041636,636,"{'id': '110', 'text': 'Driving Layup Shot'}",Keldon Johnson misses driving layup,103,108,4,2:11,False,0,2025-01-04T04:07:51Z,True,"{'x': 30, 'y': 2}",{'id': '24'},[{'athlete': {'id': '4395723'}}],131.0
401705041637,637,"{'id': '156', 'text': 'Offensive Rebound'}",Spurs offensive team rebound,103,108,4,2:11,False,0,2025-01-04T04:07:51Z,False,"{'x': 30, 'y': 2}",{'id': '24'},,131.0
401705041638,638,"{'id': '43', 'text': 'Loose Ball Foul'}",Russell Westbrook loose ball foul,103,108,4,2:11,False,0,2025-01-04T04:07:58Z,False,"{'x': 23, 'y': 4}",{'id': '7'},[{'athlete': {'id': '3468'}}],131.0
401705041640,640,"{'id': '132', 'text': 'Step Back Jump Shot'}",Julian Champagnie makes 23-foot three point step back jumpshot (Chris Paul assists),106,108,4,1:58,True,3,2025-01-04T04:08:29Z,True,"{'x': 2, 'y': 5}",{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '2779'}}]",118.0
401705041642,642,"{'id': '126', 'text': 'Layup Driving Reverse'}",Jamal Murray misses two point shot,106,108,4,1:35,False,0,2025-01-04T04:08:53Z,True,"{'x': 21, 'y': 1}",{'id': '7'},[{'athlete': {'id': '3936299'}}],95.0
401705041643,643,"{'id': '155', 'text': 'Defensive Rebound'}",Chris Paul defensive rebound,106,108,4,1:32,False,0,2025-01-04T04:08:56Z,False,"{'x': 21, 'y': 1}",{'id': '24'},[{'athlete': {'id': '2779'}}],92.0
401705041644,644,"{'id': '142', 'text': 'Cutting Finger Roll Layup Shot'}",Keldon Johnson makes layup (Victor Wembanyama assists),108,108,4,1:28,True,2,2025-01-04T04:09:02Z,True,"{'x': 24, 'y': 3}",{'id': '24'},"[{'athlete': {'id': '4395723'}}, {'athlete': {'id': '5104157'}}]",88.0
401705041646,646,"{'id': '44', 'text': 'Shooting Foul'}",Russell Westbrook shooting foul,108,108,4,1:28,False,0,2025-01-04T04:09:05Z,False,"{'x': 24, 'y': 1}",{'id': '7'},[{'athlete': {'id': '3468'}}],88.0
401705041648,648,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Keldon Johnson makes free throw 1 of 1,109,108,4,1:28,True,1,2025-01-04T04:09:31Z,True,"{'x': -214748340, 'y': -214748365}",{'id': '24'},[{'athlete': {'id': '4395723'}}],88.0
401705041649,649,"{'id': '140', 'text': 'Hook Turnaround Bank'}",Nikola Jokic makes 3-foot two point shot,109,110,4,1:18,True,2,2025-01-04T04:09:43Z,True,"{'x': 28, 'y': 3}",{'id': '7'},[{'athlete': {'id': '3112335'}}],78.0
401705041650,650,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Chris Paul makes 7-foot two point shot (Victor Wembanyama assists),111,110,4,54.0,True,2,2025-01-04T04:10:16Z,True,"{'x': 22, 'y': 7}",{'id': '24'},"[{'athlete': {'id': '2779'}}, {'athlete': {'id': '5104157'}}]",54.0
401705041652,652,"{'id': '92', 'text': 'Jump Shot'}",Nikola Jokic misses 26-foot three point jumper,111,110,4,37.0,False,0,2025-01-04T04:10:35Z,True,"{'x': 30, 'y': 26}",{'id': '7'},[{'athlete': {'id': '3112335'}}],37.0
