id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018103664,4,"{'id': '615', 'text': 'Jumpball'}",Wendell Carter Jr. vs. Alex Sarr (Anthony Black gains possession),0,0,1,12:00,False,0,{'id': '19'},"[{'athlete': {'id': '4277847'}}, {'athlete': {'id': '5160992'}}, {'athlete': {'id': '4712849'}}]",2026-01-07T00:11:24Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018103667,7,"{'id': '63', 'text': 'Lost Ball Turnover'}",Paolo Banchero lost ball turnover (Bilal Coulibaly steals),0,0,1,11:46,False,0,{'id': '19'},"[{'athlete': {'id': '4432573'}}, {'athlete': {'id': '5104155'}}]",2026-01-07T00:11:34Z,False,"{'x': 17, 'y': 26}",0,Turnover,706.0
4018103669,9,"{'id': '116', 'text': 'Running Dunk Shot'}",Bilal Coulibaly makes 2-foot running dunk,0,2,1,11:44,True,2,{'id': '27'},[{'athlete': {'id': '5104155'}}],2026-01-07T00:11:37Z,True,"{'x': 25, 'y': 2}",2,+2 Points,704.0
40181036610,10,"{'id': '92', 'text': 'Jump Shot'}",Tristan da Silva makes 25-foot three point jumper (Paolo Banchero assists),3,2,1,11:23,True,3,{'id': '19'},"[{'athlete': {'id': '4702382'}}, {'athlete': {'id': '4432573'}}]",2026-01-07T00:11:57Z,True,"{'x': 17, 'y': 24}",3,+3 Points,683.0
40181036612,12,"{'id': '92', 'text': 'Jump Shot'}",Khris Middleton makes 26-foot three point jumper (Alex Sarr assists),3,5,1,11:02,True,3,{'id': '27'},"[{'athlete': {'id': '6609'}}, {'athlete': {'id': '5160992'}}]",2026-01-07T00:12:18Z,True,"{'x': 41, 'y': 22}",3,+3 Points,662.0
40181036614,14,"{'id': '92', 'text': 'Jump Shot'}",Wendell Carter Jr. misses 23-foot three point jumper,3,5,1,10:45,False,0,{'id': '19'},[{'athlete': {'id': '4277847'}}],2026-01-07T00:12:36Z,True,"{'x': 48, 'y': 4}",3,Missed 3PT,645.0
40181036615,15,"{'id': '155', 'text': 'Defensive Rebound'}",Khris Middleton defensive rebound,3,5,1,10:43,False,0,{'id': '27'},[{'athlete': {'id': '6609'}}],2026-01-07T00:12:38Z,False,"{'x': 48, 'y': 4}",0,Rebound,643.0
40181036616,16,"{'id': '110', 'text': 'Driving Layup Shot'}",Bilal Coulibaly makes driving layup,3,7,1,10:32,True,2,{'id': '27'},[{'athlete': {'id': '5104155'}}],2026-01-07T00:12:49Z,True,"{'x': 25, 'y': 8}",2,+2 Points,632.0
40181036617,17,"{'id': '44', 'text': 'Shooting Foul'}",Khris Middleton shooting foul,3,7,1,10:27,False,0,{'id': '27'},[{'athlete': {'id': '6609'}}],2026-01-07T00:12:55Z,False,"{'x': 24, 'y': 8}",0,Foul,627.0
40181036619,19,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Paolo Banchero makes free throw 1 of 2,4,7,1,10:27,True,1,{'id': '19'},[{'athlete': {'id': '4432573'}}],2026-01-07T00:13:25Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,627.0
