id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018101724,4,"{'id': '615', 'text': 'Jumpball'}",Mark Williams vs. Deandre Ayton (Collin Gillespie gains possession),0,0,1,12:00,False,0,{'id': '21'},"[{'athlete': {'id': '4701232'}}, {'athlete': {'id': '4278129'}}, {'athlete': {'id': '4278585'}}]",2025-12-02T03:12:21Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018101727,7,"{'id': '90', 'text': 'Out of Bounds - Bad Pass Turnover'}",Royce O'Neale out of bounds bad pass turnover,0,0,1,11:46,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-12-02T03:12:32Z,False,"{'x': 14, 'y': 18}",0,Turnover,706.0
4018101728,8,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Luka Doncic makes 11-foot driving floating jump shot,0,2,1,11:30,True,2,{'id': '13'},[{'athlete': {'id': '3945274'}}],2025-12-02T03:12:50Z,True,"{'x': 21, 'y': 11}",2,+2 Points,690.0
4018101729,9,"{'id': '132', 'text': 'Step Back Jump Shot'}",Dillon Brooks misses 26-foot three point step back jumpshot,0,2,1,11:20,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-12-02T03:13:00Z,True,"{'x': 12, 'y': 24}",3,Missed 3PT,680.0
40181017210,10,"{'id': '155', 'text': 'Defensive Rebound'}",Luka Doncic defensive rebound,0,2,1,11:18,False,0,{'id': '13'},[{'athlete': {'id': '3945274'}}],2025-12-02T03:13:02Z,False,"{'x': 12, 'y': 24}",0,Rebound,678.0
40181017211,11,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Luka Doncic bad pass (Dillon Brooks steals),0,2,1,11:15,False,0,{'id': '13'},"[{'athlete': {'id': '3945274'}}, {'athlete': {'id': '3155526'}}]",2025-12-02T03:13:05Z,False,"{'x': 32, 'y': 16}",0,Turnover,675.0
40181017213,13,"{'id': '132', 'text': 'Step Back Jump Shot'}",Collin Gillespie makes 26-foot three point step back jumpshot (Devin Booker assists),3,2,1,11:09,True,3,{'id': '21'},"[{'athlete': {'id': '4278585'}}, {'athlete': {'id': '3136193'}}]",2025-12-02T03:13:11Z,True,"{'x': 4, 'y': 16}",3,+3 Points,669.0
40181017215,15,"{'id': '94', 'text': 'Tip Shot'}",Deandre Ayton misses 4-foot tip shot,3,2,1,10:51,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2025-12-02T03:13:28Z,True,"{'x': 29, 'y': 3}",2,Missed FG,651.0
401810172144,144,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Austin Reaves misses driving floating jump shot,3,2,1,10:51,False,0,{'id': '13'},[{'athlete': {'id': '4066457'}}],2025-12-02T03:13:20Z,True,"{'x': 23, 'y': 6}",2,Missed FG,651.0
401810172145,145,"{'id': '156', 'text': 'Offensive Rebound'}",Deandre Ayton offensive rebound,3,2,1,10:51,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2025-12-02T03:13:20Z,False,"{'x': 23, 'y': 6}",0,Rebound,651.0
40181017216,16,"{'id': '155', 'text': 'Defensive Rebound'}",Dillon Brooks defensive rebound,3,2,1,10:49,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-12-02T03:13:30Z,False,"{'x': 29, 'y': 3}",0,Rebound,649.0
40181017217,17,"{'id': '132', 'text': 'Step Back Jump Shot'}",Devin Booker makes 13-foot step back jumpshot,5,2,1,10:41,True,2,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-12-02T03:13:40Z,True,"{'x': 38, 'y': 3}",2,+2 Points,641.0
40181017218,18,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Luka Doncic makes 18-foot driving floating jump shot,5,4,1,10:26,True,2,{'id': '13'},[{'athlete': {'id': '3945274'}}],2025-12-02T03:13:55Z,True,"{'x': 36, 'y': 15}",2,+2 Points,626.0
40181017219,19,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Dillon Brooks misses 13-foot two point shot,5,4,1,10:06,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-12-02T03:14:15Z,True,"{'x': 18, 'y': 12}",2,Missed FG,606.0
40181017220,20,"{'id': '155', 'text': 'Defensive Rebound'}",Austin Reaves defensive rebound,5,4,1,10:03,False,0,{'id': '13'},[{'athlete': {'id': '4066457'}}],2025-12-02T03:14:18Z,False,"{'x': 18, 'y': 12}",0,Rebound,603.0
40181017221,21,"{'id': '131', 'text': 'Pullup Jump Shot'}",Luka Doncic misses 27-foot three point pullup jump shot,5,4,1,9:55,False,0,{'id': '13'},[{'athlete': {'id': '3945274'}}],2025-12-02T03:14:25Z,True,"{'x': 32, 'y': 27}",3,Missed 3PT,595.0
40181017222,22,"{'id': '155', 'text': 'Defensive Rebound'}",Suns defensive team rebound,5,4,1,9:52,False,0,{'id': '21'},,2025-12-02T03:14:28Z,False,"{'x': 32, 'y': 27}",0,Rebound,592.0
40181017224,24,"{'id': '92', 'text': 'Jump Shot'}",Devin Booker misses 25-foot three point jumper,5,4,1,9:41,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-12-02T03:14:49Z,True,"{'x': 19, 'y': 25}",3,Missed 3PT,581.0
40181017225,25,"{'id': '155', 'text': 'Defensive Rebound'}",Deandre Ayton defensive rebound,5,4,1,9:39,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2025-12-02T03:14:51Z,False,"{'x': 19, 'y': 25}",0,Rebound,579.0
40181017226,26,"{'id': '130', 'text': 'Floating Jump Shot'}",Deandre Ayton makes 11-foot two point shot (LeBron James assists),5,6,1,9:34,True,2,{'id': '13'},"[{'athlete': {'id': '4278129'}}, {'athlete': {'id': '1966'}}]",2025-12-02T03:14:56Z,True,"{'x': 22, 'y': 11}",2,+2 Points,574.0
40181017228,28,"{'id': '92', 'text': 'Jump Shot'}",Collin Gillespie misses 26-foot three point jumper,5,6,1,9:14,False,0,{'id': '21'},[{'athlete': {'id': '4278585'}}],2025-12-02T03:15:15Z,True,"{'x': 10, 'y': 23}",3,Missed 3PT,554.0
40181017229,29,"{'id': '155', 'text': 'Defensive Rebound'}",Deandre Ayton defensive rebound,5,6,1,9:10,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2025-12-02T03:15:19Z,False,"{'x': 10, 'y': 23}",0,Rebound,550.0
40181017230,30,"{'id': '92', 'text': 'Jump Shot'}",Austin Reaves misses 27-foot three point jumper,5,6,1,9:03,False,0,{'id': '13'},[{'athlete': {'id': '4066457'}}],2025-12-02T03:15:27Z,True,"{'x': 8, 'y': 22}",3,Missed 3PT,543.0
40181017231,31,"{'id': '155', 'text': 'Defensive Rebound'}",Devin Booker defensive rebound,5,6,1,9:00,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-12-02T03:15:30Z,False,"{'x': 8, 'y': 22}",0,Rebound,540.0
40181017232,32,"{'id': '109', 'text': 'Running Layup Shot'}",Dillon Brooks makes two point shot (Devin Booker assists),7,6,1,8:57,True,2,{'id': '21'},"[{'athlete': {'id': '3155526'}}, {'athlete': {'id': '3136193'}}]",2025-12-02T03:15:34Z,True,"{'x': 25, 'y': 4}",2,+2 Points,537.0
40181017234,34,"{'id': '130', 'text': 'Floating Jump Shot'}",Deandre Ayton misses 12-foot two point shot,7,6,1,8:39,False,0,{'id': '13'},[{'athlete': {'id': '4278129'}}],2025-12-02T03:15:52Z,True,"{'x': 21, 'y': 13}",2,Missed FG,519.0
40181017235,35,"{'id': '156', 'text': 'Offensive Rebound'}",Lakers offensive team rebound,7,6,1,8:38,False,0,{'id': '13'},,2025-12-02T03:15:53Z,False,"{'x': 21, 'y': 13}",0,Rebound,518.0
40181017237,37,"{'id': '92', 'text': 'Jump Shot'}",Austin Reaves makes 24-foot three point jumper (Luka Doncic assists),7,9,1,8:31,True,3,{'id': '13'},"[{'athlete': {'id': '4066457'}}, {'athlete': {'id': '3945274'}}]",2025-12-02T03:16:15Z,True,"{'x': 1, 'y': -1}",3,+3 Points,511.0
40181017239,39,"{'id': '132', 'text': 'Step Back Jump Shot'}",Dillon Brooks misses 14-foot step back jumpshot,7,9,1,8:20,False,0,{'id': '21'},[{'athlete': {'id': '3155526'}}],2025-12-02T03:16:26Z,True,"{'x': 18, 'y': 13}",2,Missed FG,500.0
