id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,clockSec
4018095074,4,"{'id': '615', 'text': 'Jumpball'}",Walker Kessler vs. Mark Williams (Keyonte George gains possession),0,0,1,12:00,False,0,{'id': '26'},"[{'athlete': {'id': '4433136'}}, {'athlete': {'id': '4701232'}}, {'athlete': {'id': '4433627'}}]",2025-11-01T02:10:59Z,False,"{'x': -214748340, 'y': -214748365}",720.0
4018095077,7,"{'id': '92', 'text': 'Jump Shot'}",Lauri Markkanen misses 26-foot three point jumper,0,0,1,11:44,False,0,{'id': '26'},[{'athlete': {'id': '4066336'}}],2025-11-01T02:11:10Z,True,"{'x': 19, 'y': 26}",704.0
4018095078,8,"{'id': '155', 'text': 'Defensive Rebound'}",Royce O'Neale defensive rebound,0,0,1,11:41,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-01T02:11:13Z,False,"{'x': 19, 'y': 26}",701.0
4018095079,9,"{'id': '92', 'text': 'Jump Shot'}",Royce O'Neale misses 28-foot three point jumper,0,0,1,11:35,False,0,{'id': '21'},[{'athlete': {'id': '2583632'}}],2025-11-01T02:11:19Z,True,"{'x': 35, 'y': 27}",695.0
40180950710,10,"{'id': '155', 'text': 'Defensive Rebound'}",Keyonte George defensive rebound,0,0,1,11:31,False,0,{'id': '26'},[{'athlete': {'id': '4433627'}}],2025-11-01T02:11:23Z,False,"{'x': 35, 'y': 27}",691.0
40180950711,11,"{'id': '92', 'text': 'Jump Shot'}",Svi Mykhailiuk misses 28-foot three point jumper,0,0,1,11:13,False,0,{'id': '26'},[{'athlete': {'id': '3133602'}}],2025-11-01T02:11:41Z,True,"{'x': 6, 'y': 21}",673.0
40180950712,12,"{'id': '155', 'text': 'Defensive Rebound'}",Ryan Dunn defensive rebound,0,0,1,11:11,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-01T02:11:43Z,False,"{'x': 6, 'y': 21}",671.0
40180950713,13,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Booker makes 15-foot pullup jump shot (Ryan Dunn assists),0,2,1,11:04,True,2,{'id': '21'},"[{'athlete': {'id': '3136193'}}, {'athlete': {'id': '4888725'}}]",2025-11-01T02:11:51Z,True,"{'x': 13, 'y': 10}",664.0
40180950715,15,"{'id': '63', 'text': 'Lost Ball Turnover'}",Keyonte George lost ball turnover (Ryan Dunn steals),0,2,1,10:54,False,0,{'id': '26'},"[{'athlete': {'id': '4433627'}}, {'athlete': {'id': '4888725'}}]",2025-11-01T02:12:00Z,False,"{'x': 33, 'y': 32}",654.0
40180950717,17,"{'id': '113', 'text': 'Running Jump Shot'}",Devin Booker misses 23-foot two point shot,0,2,1,10:51,False,0,{'id': '21'},[{'athlete': {'id': '3136193'}}],2025-11-01T02:12:04Z,True,"{'x': 29, 'y': 23}",651.0
40180950718,18,"{'id': '156', 'text': 'Offensive Rebound'}",Grayson Allen offensive rebound,0,2,1,10:47,False,0,{'id': '21'},[{'athlete': {'id': '3135045'}}],2025-11-01T02:12:08Z,False,"{'x': 29, 'y': 23}",647.0
40180950719,19,"{'id': '118', 'text': 'Alley Oop Dunk Shot'}",Mark Williams makes 2-foot alley oop dunk shot (Grayson Allen assists),0,4,1,10:44,True,2,{'id': '21'},"[{'athlete': {'id': '4701232'}}, {'athlete': {'id': '3135045'}}]",2025-11-01T02:12:11Z,True,"{'x': 28, 'y': 1}",644.0
40180950721,21,"{'id': '110', 'text': 'Driving Layup Shot'}",Kyle Filipowski makes driving layup,2,4,1,10:27,True,2,{'id': '26'},[{'athlete': {'id': '4684793'}}],2025-11-01T02:12:28Z,True,"{'x': 26, 'y': 3}",627.0
40180950722,22,"{'id': '130', 'text': 'Floating Jump Shot'}",Mark Williams makes 15-foot two point shot (Devin Booker assists),2,6,1,10:12,True,2,{'id': '21'},"[{'athlete': {'id': '4701232'}}, {'athlete': {'id': '3136193'}}]",2025-11-01T02:12:42Z,True,"{'x': 35, 'y': 12}",612.0
40180950724,24,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Keyonte George misses driving floating jump shot,2,6,1,10:00,False,0,{'id': '26'},[{'athlete': {'id': '4433627'}}],2025-11-01T02:12:55Z,True,"{'x': 26, 'y': 8}",600.0
40180950725,25,"{'id': '155', 'text': 'Defensive Rebound'}",Mark Williams defensive rebound,2,6,1,9:57,False,0,{'id': '21'},[{'athlete': {'id': '4701232'}}],2025-11-01T02:12:58Z,False,"{'x': 26, 'y': 8}",597.0
40180950726,26,"{'id': '92', 'text': 'Jump Shot'}",Ryan Dunn misses 23-foot three point jumper,2,6,1,9:46,False,0,{'id': '21'},[{'athlete': {'id': '4888725'}}],2025-11-01T02:13:09Z,True,"{'x': 2, 'y': -1}",586.0
40180950727,27,"{'id': '155', 'text': 'Defensive Rebound'}",Kyle Filipowski defensive rebound,2,6,1,9:39,False,0,{'id': '26'},[{'athlete': {'id': '4684793'}}],2025-11-01T02:13:16Z,False,"{'x': 2, 'y': -1}",579.0
40180950728,28,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Kyle Filipowski bad pass (Grayson Allen steals),2,6,1,9:36,False,0,{'id': '26'},"[{'athlete': {'id': '4684793'}}, {'athlete': {'id': '3135045'}}]",2025-11-01T02:13:19Z,False,"{'x': 23, 'y': 27}",576.0
40180950730,30,"{'id': '113', 'text': 'Running Jump Shot'}",Grayson Allen misses 27-foot three point shot,2,6,1,9:32,False,0,{'id': '21'},[{'athlete': {'id': '3135045'}}],2025-11-01T02:13:23Z,True,"{'x': 45, 'y': 19}",572.0
40180950731,31,"{'id': '155', 'text': 'Defensive Rebound'}",Walker Kessler defensive rebound,2,6,1,9:27,False,0,{'id': '26'},[{'athlete': {'id': '4433136'}}],2025-11-01T02:13:28Z,False,"{'x': 45, 'y': 19}",567.0
