id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,team,participants,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,clockSec
4018109734,4,"{'id': '615', 'text': 'Jumpball'}",Zion Williamson vs. Donovan Clingan (Deni Avdija gains possession),0,0,1,12:00,False,0,{'id': '22'},"[{'athlete': {'id': '5105565'}}, {'athlete': {'id': '4395628'}}, {'athlete': {'id': '4683021'}}]",2026-04-03T02:12:32Z,False,"{'x': -214748340, 'y': -214748365}",0,Jump Ball,720.0
4018109737,7,"{'id': '44', 'text': 'Shooting Foul'}",Trey Murphy III shooting foul,0,0,1,11:42,False,0,{'id': '3'},[{'athlete': {'id': '4397688'}}],2026-04-03T02:12:50Z,False,"{'x': 24, 'y': 4}",0,Foul,702.0
4018109739,9,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Deni Avdija makes free throw 1 of 2,0,1,1,11:42,True,1,{'id': '22'},[{'athlete': {'id': '4683021'}}],2026-04-03T02:13:14Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,702.0
40181097310,10,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Deni Avdija misses free throw 2 of 2,0,1,1,11:42,False,0,{'id': '22'},[{'athlete': {'id': '4683021'}}],2026-04-03T02:13:14Z,True,"{'x': -214748340, 'y': -214748365}",1,Missed FT,702.0
40181097311,11,"{'id': '156', 'text': 'Offensive Rebound'}",Trail Blazers offensive team rebound,0,1,1,11:40,False,0,{'id': '22'},,2026-04-03T02:13:16Z,False,"{'x': -214748340, 'y': -214748365}",0,Rebound,700.0
40181097313,13,"{'id': '132', 'text': 'Step Back Jump Shot'}",Scoot Henderson makes 24-foot three point step back jumpshot,0,4,1,11:30,True,3,{'id': '22'},[{'athlete': {'id': '4683678'}}],2026-04-03T02:13:54Z,True,"{'x': 9, 'y': 19}",3,+3 Points,690.0
40181097314,14,"{'id': '92', 'text': 'Jump Shot'}",Herbert Jones makes 22-foot three point jumper (Dejounte Murray assists),3,4,1,11:13,True,3,{'id': '3'},"[{'athlete': {'id': '4277813'}}, {'athlete': {'id': '3907497'}}]",2026-04-03T02:14:10Z,True,"{'x': 48, 'y': 4}",3,+3 Points,673.0
40181097317,17,"{'id': '92', 'text': 'Jump Shot'}",Toumani Camara misses 23-foot three point jumper,3,4,1,10:56,False,0,{'id': '22'},[{'athlete': {'id': '4431736'}}],2026-04-03T02:14:35Z,True,"{'x': 2, 'y': 4}",3,Missed 3PT,656.0
40181097318,18,"{'id': '156', 'text': 'Offensive Rebound'}",Donovan Clingan offensive rebound,3,4,1,10:54,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2026-04-03T02:14:37Z,False,"{'x': 2, 'y': 4}",0,Rebound,654.0
40181097319,19,"{'id': '110', 'text': 'Driving Layup Shot'}",Donovan Clingan makes driving layup,3,6,1,10:51,True,2,{'id': '22'},[{'athlete': {'id': '5105565'}}],2026-04-03T02:14:40Z,True,"{'x': 26, 'y': 4}",2,+2 Points,651.0
40181097320,20,"{'id': '92', 'text': 'Jump Shot'}",Saddiq Bey makes 23-foot three point jumper (Zion Williamson assists),6,6,1,10:36,True,3,{'id': '3'},"[{'athlete': {'id': '4397136'}}, {'athlete': {'id': '4395628'}}]",2026-04-03T02:14:55Z,True,"{'x': 2, 'y': 7}",3,+3 Points,636.0
40181097322,22,"{'id': '90', 'text': 'Out of Bounds - Bad Pass Turnover'}",Donovan Clingan out of bounds bad pass turnover,6,6,1,10:20,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2026-04-03T02:15:22Z,False,"{'x': 16, 'y': 4}",0,Turnover,620.0
40181097323,23,"{'id': '92', 'text': 'Jump Shot'}",Herbert Jones misses 25-foot three point jumper,6,6,1,10:06,False,0,{'id': '3'},[{'athlete': {'id': '4277813'}}],2026-04-03T02:15:46Z,True,"{'x': 39, 'y': 22}",3,Missed 3PT,606.0
40181097324,24,"{'id': '155', 'text': 'Defensive Rebound'}",Deni Avdija defensive rebound,6,6,1,10:03,False,0,{'id': '22'},[{'athlete': {'id': '4683021'}}],2026-04-03T02:15:49Z,False,"{'x': 39, 'y': 22}",0,Rebound,603.0
40181097325,25,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Jrue Holiday makes 25-foot running pullup jump shot,6,9,1,9:58,True,3,{'id': '22'},[{'athlete': {'id': '3995'}}],2026-04-03T02:15:54Z,True,"{'x': 24, 'y': 26}",3,+3 Points,598.0
40181097326,26,"{'id': '131', 'text': 'Pullup Jump Shot'}",Saddiq Bey misses 26-foot three point pullup jump shot,6,9,1,9:41,False,0,{'id': '3'},[{'athlete': {'id': '4397136'}}],2026-04-03T02:16:11Z,True,"{'x': 29, 'y': 27}",3,Missed 3PT,581.0
40181097327,27,"{'id': '155', 'text': 'Defensive Rebound'}",Donovan Clingan defensive rebound,6,9,1,9:38,False,0,{'id': '22'},[{'athlete': {'id': '5105565'}}],2026-04-03T02:16:14Z,False,"{'x': 29, 'y': 27}",0,Rebound,578.0
